Iterations,Accuracy (%),niid,Aggregator,seed,f
270,67.98878205128206,0.7,TM,3,6
300,69.91185897435898,0.7,TM,3,6
330,62.75040064102564,0.7,TM,3,6
360,50.290464743589745,0.7,TM,3,6
390,49.719551282051285,0.7,TM,3,6
420,65.33453525641026,0.7,TM,3,6
450,67.16746794871794,0.7,TM,3,6
480,69.56129807692308,0.7,TM,3,6
510,67.20753205128206,0.7,TM,3,6
540,76.47235576923077,0.7,TM,3,6
570,73.75801282051282,0.7,TM,3,6
600,79.01642628205128,0.7,TM,3,6
630,80.7792467948718,0.7,TM,3,6
660,78.44551282051282,0.7,TM,3,6
690,75.5108173076923,0.7,TM,3,6
720,78.72596153846153,0.7,TM,3,6
750,78.49559294871794,0.7,TM,3,6
780,81.49038461538461,0.7,TM,3,6
810,84.1045673076923,0.7,TM,3,6
840,83.92427884615384,0.7,TM,3,6
870,80.33854166666667,0.7,TM,3,6
900,82.64222756410257,0.7,TM,3,6
930,87.109375,0.7,TM,3,6
960,86.71875,0.7,TM,3,6
990,86.81891025641026,0.7,TM,3,6
1020,84.4551282051282,0.7,TM,3,6
1050,83.83413461538461,0.7,TM,3,6
1080,84.48517628205128,0.7,TM,3,6
1110,86.13782051282051,0.7,TM,3,6
1140,82.88261217948718,0.7,TM,3,6
1170,85.86738782051282,0.7,TM,3,6
1200,85.78725961538461,0.7,TM,3,6
1230,85.31650641025641,0.7,TM,3,6
1260,85.99759615384616,0.7,TM,3,6
1290,85.24639423076923,0.7,TM,3,6
1320,83.83413461538461,0.7,TM,3,6
1350,85.83733974358974,0.7,TM,3,6
1380,77.97475961538461,0.7,TM,3,6
1410,87.25961538461539,0.7,TM,3,6
1440,84.67548076923077,0.7,TM,3,6
1470,86.53846153846153,0.7,TM,3,6
1500,87.01923076923077,0.7,TM,3,6
30,41.4463141025641,0.3,CM,1,6
60,68.48958333333333,0.3,CM,1,6
90,77.10336538461539,0.3,CM,1,6
120,83.18309294871794,0.3,CM,1,6
150,84.2548076923077,0.3,CM,1,6
180,87.92067307692308,0.3,CM,1,6
210,88.13100961538461,0.3,CM,1,6
240,89.25280448717949,0.3,CM,1,6
270,89.39302884615384,0.3,CM,1,6
300,90.38461538461539,0.3,CM,1,6
330,89.68349358974359,0.3,CM,1,6
360,90.60496794871794,0.3,CM,1,6
390,91.4863782051282,0.3,CM,1,6
420,92.00721153846153,0.3,CM,1,6
450,91.30608974358974,0.3,CM,1,6
480,91.4863782051282,0.3,CM,1,6
510,92.4579326923077,0.3,CM,1,6
540,92.54807692307692,0.3,CM,1,6
570,92.6582532051282,0.3,CM,1,6
600,92.68830128205128,0.3,CM,1,6
630,93.05889423076923,0.3,CM,1,6
660,92.67828525641026,0.3,CM,1,6
690,92.74839743589743,0.3,CM,1,6
720,92.71834935897436,0.3,CM,1,6
750,93.03886217948718,0.3,CM,1,6
780,93.359375,0.3,CM,1,6
810,93.91025641025641,0.3,CM,1,6
840,93.84014423076923,0.3,CM,1,6
870,94.01041666666667,0.3,CM,1,6
900,94.35096153846153,0.3,CM,1,6
930,94.19070512820512,0.3,CM,1,6
960,94.30088141025641,0.3,CM,1,6
990,94.28084935897436,0.3,CM,1,6
1020,94.60136217948718,0.3,CM,1,6
1050,94.09054487179488,0.3,CM,1,6
1080,94.19070512820512,0.3,CM,1,6
1110,94.4911858974359,0.3,CM,1,6
1140,94.60136217948718,0.3,CM,1,6
1170,94.70152243589743,0.3,CM,1,6
1200,94.8818108974359,0.3,CM,1,6
1230,94.8818108974359,0.3,CM,1,6
1260,94.93189102564102,0.3,CM,1,6
1290,95.01201923076923,0.3,CM,1,6
1320,95.12219551282051,0.3,CM,1,6
1350,95.1923076923077,0.3,CM,1,6
1380,95.25240384615384,0.3,CM,1,6
1410,95.54286858974359,0.3,CM,1,6
1440,95.4326923076923,0.3,CM,1,6
1470,94.95192307692308,0.3,CM,1,6
1500,95.3926282051282,0.3,CM,1,6
30,28.325320512820515,0.5,CM,1,6
60,64.95392628205128,0.5,CM,1,6
90,70.61298076923077,0.5,CM,1,6
120,81.51041666666667,0.5,CM,1,6
150,79.6474358974359,0.5,CM,1,6
180,84.54527243589743,0.5,CM,1,6
210,83.33333333333333,0.5,CM,1,6
240,84.94591346153847,0.5,CM,1,6
270,82.421875,0.5,CM,1,6
300,85.06610576923077,0.5,CM,1,6
330,86.2479967948718,0.5,CM,1,6
360,85.80729166666667,0.5,CM,1,6
390,87.65024038461539,0.5,CM,1,6
420,88.3213141025641,0.5,CM,1,6
450,89.05248397435898,0.5,CM,1,6
480,90.00400641025641,0.5,CM,1,6
510,88.13100961538461,0.5,CM,1,6
540,87.99078525641026,0.5,CM,1,6
570,89.94391025641026,0.5,CM,1,6
600,89.87379807692308,0.5,CM,1,6
630,90.12419871794872,0.5,CM,1,6
660,91.47636217948718,0.5,CM,1,6
690,91.86698717948718,0.5,CM,1,6
720,92.23758012820512,0.5,CM,1,6
750,91.92708333333333,0.5,CM,1,6
780,92.34775641025641,0.5,CM,1,6
810,92.03725961538461,0.5,CM,1,6
840,92.97876602564102,0.5,CM,1,6
870,93.01883012820512,0.5,CM,1,6
900,93.10897435897436,0.5,CM,1,6
930,92.8485576923077,0.5,CM,1,6
960,92.29767628205128,0.5,CM,1,6
990,93.09895833333333,0.5,CM,1,6
1020,93.12900641025641,0.5,CM,1,6
1050,93.95032051282051,0.5,CM,1,6
1080,94.00040064102564,0.5,CM,1,6
1110,94.8417467948718,0.5,CM,1,6
1140,94.42107371794872,0.5,CM,1,6
1170,94.5713141025641,0.5,CM,1,6
1200,94.50120192307692,0.5,CM,1,6
1230,94.58133012820512,0.5,CM,1,6
1260,94.33092948717949,0.5,CM,1,6
1290,94.46113782051282,0.5,CM,1,6
1320,94.77163461538461,0.5,CM,1,6
1350,93.85016025641026,0.5,CM,1,6
1380,94.82171474358974,0.5,CM,1,6
1410,94.89182692307692,0.5,CM,1,6
1440,94.66145833333333,0.5,CM,1,6
1470,93.8701923076923,0.5,CM,1,6
1500,94.63141025641026,0.5,CM,1,6
30,14.883814102564102,0.7,CM,1,6
60,43.71995192307692,0.7,CM,1,6
90,56.31009615384615,0.7,CM,1,6
120,65.9755608974359,0.7,CM,1,6
150,73.33733974358974,0.7,CM,1,6
180,65.24439102564102,0.7,CM,1,6
210,66.12580128205128,0.7,CM,1,6
240,60.807291666666664,0.7,CM,1,6
270,64.12259615384616,0.7,CM,1,6
300,67.76842948717949,0.7,CM,1,6
330,65.92548076923077,0.7,CM,1,6
360,70.85336538461539,0.7,CM,1,6
390,68.76001602564102,0.7,CM,1,6
420,57.25160256410256,0.7,CM,1,6
450,71.27403846153847,0.7,CM,1,6
480,67.62820512820512,0.7,CM,1,6
510,72.32572115384616,0.7,CM,1,6
540,71.94511217948718,0.7,CM,1,6
570,75.41065705128206,0.7,CM,1,6
600,71.38421474358974,0.7,CM,1,6
630,66.35616987179488,0.7,CM,1,6
660,68.92027243589743,0.7,CM,1,6
690,77.17347756410257,0.7,CM,1,6
720,81.7608173076923,0.7,CM,1,6
750,77.29366987179488,0.7,CM,1,6
780,80.37860576923077,0.7,CM,1,6
810,81.7207532051282,0.7,CM,1,6
840,80.31850961538461,0.7,CM,1,6
870,82.92267628205128,0.7,CM,1,6
900,81.54046474358974,0.7,CM,1,6
930,82.39182692307692,0.7,CM,1,6
960,76.10176282051282,0.7,CM,1,6
990,83.5136217948718,0.7,CM,1,6
1020,82.60216346153847,0.7,CM,1,6
1050,82.06129807692308,0.7,CM,1,6
1080,80.78926282051282,0.7,CM,1,6
1110,87.03926282051282,0.7,CM,1,6
1140,83.57371794871794,0.7,CM,1,6
1170,86.6386217948718,0.7,CM,1,6
1200,86.30809294871794,0.7,CM,1,6
1230,88.2411858974359,0.7,CM,1,6
1260,82.37179487179488,0.7,CM,1,6
1290,88.38141025641026,0.7,CM,1,6
1320,81.41025641025641,0.7,CM,1,6
1350,89.13261217948718,0.7,CM,1,6
1380,86.47836538461539,0.7,CM,1,6
1410,86.86899038461539,0.7,CM,1,6
1440,77.0733173076923,0.7,CM,1,6
1470,83.39342948717949,0.7,CM,1,6
1500,88.53165064102564,0.7,CM,1,6
30,16.95713141025641,0.3,CM,2,6
60,55.338541666666664,0.3,CM,2,6
90,71.9951923076923,0.3,CM,2,6
120,80.82932692307692,0.3,CM,2,6
150,85.4266826923077,0.3,CM,2,6
180,87.60016025641026,0.3,CM,2,6
210,88.25120192307692,0.3,CM,2,6
240,89.30288461538461,0.3,CM,2,6
270,89.94391025641026,0.3,CM,2,6
300,90.87540064102564,0.3,CM,2,6
330,90.85536858974359,0.3,CM,2,6
360,90.2744391025641,0.3,CM,2,6
390,91.2860576923077,0.3,CM,2,6
420,91.86698717948718,0.3,CM,2,6
450,91.64663461538461,0.3,CM,2,6
480,92.60817307692308,0.3,CM,2,6
510,92.38782051282051,0.3,CM,2,6
540,92.70833333333333,0.3,CM,2,6
570,93.10897435897436,0.3,CM,2,6
600,92.78846153846153,0.3,CM,2,6
630,93.2792467948718,0.3,CM,2,6
660,93.24919871794872,0.3,CM,2,6
690,93.29927884615384,0.3,CM,2,6
720,93.2792467948718,0.3,CM,2,6
750,93.01883012820512,0.3,CM,2,6
780,93.38942307692308,0.3,CM,2,6
810,93.86017628205128,0.3,CM,2,6
840,93.96033653846153,0.3,CM,2,6
870,94.16065705128206,0.3,CM,2,6
900,94.34094551282051,0.3,CM,2,6
930,93.97035256410257,0.3,CM,2,6
960,94.15064102564102,0.3,CM,2,6
990,94.4911858974359,0.3,CM,2,6
1020,94.58133012820512,0.3,CM,2,6
1050,94.85176282051282,0.3,CM,2,6
1080,94.60136217948718,0.3,CM,2,6
1110,94.8818108974359,0.3,CM,2,6
1140,94.87179487179488,0.3,CM,2,6
1170,94.9619391025641,0.3,CM,2,6
1200,94.93189102564102,0.3,CM,2,6
1230,95.09214743589743,0.3,CM,2,6
1260,94.86177884615384,0.3,CM,2,6
1290,94.98197115384616,0.3,CM,2,6
1320,95.48277243589743,0.3,CM,2,6
1350,95.68309294871794,0.3,CM,2,6
1380,95.68309294871794,0.3,CM,2,6
1410,95.80328525641026,0.3,CM,2,6
1440,95.65304487179488,0.3,CM,2,6
1470,95.88341346153847,0.3,CM,2,6
1500,96.07371794871794,0.3,CM,2,6
30,16.256009615384617,0.5,CM,2,6
60,42.888621794871796,0.5,CM,2,6
90,67.93870192307692,0.5,CM,2,6
120,68.38942307692308,0.5,CM,2,6
150,81.83092948717949,0.5,CM,2,6
180,80.04807692307692,0.5,CM,2,6
210,82.90264423076923,0.5,CM,2,6
240,83.49358974358974,0.5,CM,2,6
270,85.32652243589743,0.5,CM,2,6
300,85.74719551282051,0.5,CM,2,6
330,84.0645032051282,0.5,CM,2,6
360,85.13621794871794,0.5,CM,2,6
390,85.44671474358974,0.5,CM,2,6
420,87.48998397435898,0.5,CM,2,6
450,85.14623397435898,0.5,CM,2,6
480,87.48998397435898,0.5,CM,2,6
510,87.52003205128206,0.5,CM,2,6
540,88.3613782051282,0.5,CM,2,6
570,87.92067307692308,0.5,CM,2,6
600,88.05088141025641,0.5,CM,2,6
630,89.1826923076923,0.5,CM,2,6
660,88.17107371794872,0.5,CM,2,6
690,90.90544871794872,0.5,CM,2,6
720,89.97395833333333,0.5,CM,2,6
750,91.19591346153847,0.5,CM,2,6
780,91.61658653846153,0.5,CM,2,6
810,92.23758012820512,0.5,CM,2,6
840,92.4979967948718,0.5,CM,2,6
870,93.49959935897436,0.5,CM,2,6
900,91.98717948717949,0.5,CM,2,6
930,92.95873397435898,0.5,CM,2,6
960,93.75,0.5,CM,2,6
990,93.60977564102564,0.5,CM,2,6
1020,94.0604967948718,0.5,CM,2,6
1050,94.32091346153847,0.5,CM,2,6
1080,93.7900641025641,0.5,CM,2,6
1110,94.48116987179488,0.5,CM,2,6
1140,94.85176282051282,0.5,CM,2,6
1170,94.77163461538461,0.5,CM,2,6
1200,95.15224358974359,0.5,CM,2,6
1230,94.8417467948718,0.5,CM,2,6
1260,95.0420673076923,0.5,CM,2,6
1290,94.13060897435898,0.5,CM,2,6
1320,94.37099358974359,0.5,CM,2,6
1350,94.71153846153847,0.5,CM,2,6
1380,94.81169871794872,0.5,CM,2,6
1410,95.72315705128206,0.5,CM,2,6
1440,94.40104166666667,0.5,CM,2,6
1470,95.06209935897436,0.5,CM,2,6
1500,95.90344551282051,0.5,CM,2,6
30,9.92588141025641,0.7,CM,2,6
60,33.19310897435897,0.7,CM,2,6
90,63.07091346153846,0.7,CM,2,6
120,62.11939102564103,0.7,CM,2,6
150,63.21113782051282,0.7,CM,2,6
180,65.625,0.7,CM,2,6
210,52.16346153846154,0.7,CM,2,6
240,66.96714743589743,0.7,CM,2,6
270,68.11899038461539,0.7,CM,2,6
300,64.38301282051282,0.7,CM,2,6
330,64.7636217948718,0.7,CM,2,6
360,56.31009615384615,0.7,CM,2,6
390,64.90384615384616,0.7,CM,2,6
420,59.084535256410255,0.7,CM,2,6
450,72.94671474358974,0.7,CM,2,6
480,70.68309294871794,0.7,CM,2,6
510,66.74679487179488,0.7,CM,2,6
540,74.609375,0.7,CM,2,6
570,78.61578525641026,0.7,CM,2,6
600,70.86338141025641,0.7,CM,2,6
630,70.75320512820512,0.7,CM,2,6
660,68.4795673076923,0.7,CM,2,6
690,65.59495192307692,0.7,CM,2,6
720,67.6582532051282,0.7,CM,2,6
750,68.34935897435898,0.7,CM,2,6
780,75.01001602564102,0.7,CM,2,6
810,73.91826923076923,0.7,CM,2,6
840,74.89983974358974,0.7,CM,2,6
870,77.00320512820512,0.7,CM,2,6
900,77.62419871794872,0.7,CM,2,6
930,77.6141826923077,0.7,CM,2,6
960,74.03846153846153,0.7,CM,2,6
990,76.62259615384616,0.7,CM,2,6
1020,76.18189102564102,0.7,CM,2,6
1050,80.09815705128206,0.7,CM,2,6
1080,81.43028846153847,0.7,CM,2,6
1110,80.27844551282051,0.7,CM,2,6
1140,83.04286858974359,0.7,CM,2,6
1170,83.50360576923077,0.7,CM,2,6
1200,81.9511217948718,0.7,CM,2,6
1230,83.4735576923077,0.7,CM,2,6
1260,84.60536858974359,0.7,CM,2,6
1290,82.16145833333333,0.7,CM,2,6
1320,83.22315705128206,0.7,CM,2,6
1350,87.57011217948718,0.7,CM,2,6
1380,85.0761217948718,0.7,CM,2,6
1410,85.75721153846153,0.7,CM,2,6
1440,84.97596153846153,0.7,CM,2,6
1470,85.37660256410257,0.7,CM,2,6
1500,84.40504807692308,0.7,CM,2,6
30,33.52363782051282,0.3,CM,3,6
60,68.93028846153847,0.3,CM,3,6
90,77.54407051282051,0.3,CM,3,6
120,83.74399038461539,0.3,CM,3,6
150,86.30809294871794,0.3,CM,3,6
180,87.47996794871794,0.3,CM,3,6
210,88.29126602564102,0.3,CM,3,6
240,89.5332532051282,0.3,CM,3,6
270,89.27283653846153,0.3,CM,3,6
300,90.10416666666667,0.3,CM,3,6
330,90.07411858974359,0.3,CM,3,6
360,90.7051282051282,0.3,CM,3,6
390,91.69671474358974,0.3,CM,3,6
420,91.41626602564102,0.3,CM,3,6
450,90.98557692307692,0.3,CM,3,6
480,91.00560897435898,0.3,CM,3,6
510,91.54647435897436,0.3,CM,3,6
540,92.44791666666667,0.3,CM,3,6
570,92.24759615384616,0.3,CM,3,6
600,93.19911858974359,0.3,CM,3,6
630,92.99879807692308,0.3,CM,3,6
660,92.81850961538461,0.3,CM,3,6
690,93.42948717948718,0.3,CM,3,6
720,93.71995192307692,0.3,CM,3,6
750,93.67988782051282,0.3,CM,3,6
780,93.30929487179488,0.3,CM,3,6
810,93.88020833333333,0.3,CM,3,6
840,93.92027243589743,0.3,CM,3,6
870,94.34094551282051,0.3,CM,3,6
900,94.55128205128206,0.3,CM,3,6
930,94.52123397435898,0.3,CM,3,6
960,94.39102564102564,0.3,CM,3,6
990,94.68149038461539,0.3,CM,3,6
1020,93.38942307692308,0.3,CM,3,6
1050,94.58133012820512,0.3,CM,3,6
1080,94.86177884615384,0.3,CM,3,6
1110,95.22235576923077,0.3,CM,3,6
1140,95.17227564102564,0.3,CM,3,6
1170,95.40264423076923,0.3,CM,3,6
1200,95.3926282051282,0.3,CM,3,6
1230,95.6229967948718,0.3,CM,3,6
1260,95.61298076923077,0.3,CM,3,6
1290,95.54286858974359,0.3,CM,3,6
1320,95.2323717948718,0.3,CM,3,6
1350,95.86338141025641,0.3,CM,3,6
1380,95.6630608974359,0.3,CM,3,6
1410,95.703125,0.3,CM,3,6
1440,95.61298076923077,0.3,CM,3,6
1470,96.23397435897436,0.3,CM,3,6
1500,96.1338141025641,0.3,CM,3,6
30,9.755608974358974,0.5,CM,3,6
60,56.119791666666664,0.5,CM,3,6
90,75.56089743589743,0.5,CM,3,6
120,76.5625,0.5,CM,3,6
150,76.20192307692308,0.5,CM,3,6
180,80.87940705128206,0.5,CM,3,6
210,84.26482371794872,0.5,CM,3,6
240,84.75560897435898,0.5,CM,3,6
270,85.47676282051282,0.5,CM,3,6
300,84.50520833333333,0.5,CM,3,6
330,85.61698717948718,0.5,CM,3,6
360,80.02804487179488,0.5,CM,3,6
390,83.22315705128206,0.5,CM,3,6
420,87.16947115384616,0.5,CM,3,6
450,87.4599358974359,0.5,CM,3,6
480,82.57211538461539,0.5,CM,3,6
510,88.00080128205128,0.5,CM,3,6
540,87.8505608974359,0.5,CM,3,6
570,87.9306891025641,0.5,CM,3,6
600,87.99078525641026,0.5,CM,3,6
630,89.453125,0.5,CM,3,6
660,90.17427884615384,0.5,CM,3,6
690,91.4863782051282,0.5,CM,3,6
720,91.65665064102564,0.5,CM,3,6
750,92.32772435897436,0.5,CM,3,6
780,92.56810897435898,0.5,CM,3,6
810,92.76842948717949,0.5,CM,3,6
840,92.91866987179488,0.5,CM,3,6
870,93.3193108974359,0.5,CM,3,6
900,92.90865384615384,0.5,CM,3,6
930,93.46955128205128,0.5,CM,3,6
960,93.26923076923077,0.5,CM,3,6
990,93.2792467948718,0.5,CM,3,6
1020,93.06891025641026,0.5,CM,3,6
1050,93.88020833333333,0.5,CM,3,6
1080,93.96033653846153,0.5,CM,3,6
1110,93.19911858974359,0.5,CM,3,6
1140,93.85016025641026,0.5,CM,3,6
1170,94.39102564102564,0.5,CM,3,6
1200,94.30088141025641,0.5,CM,3,6
1230,94.51121794871794,0.5,CM,3,6
1260,94.67147435897436,0.5,CM,3,6
1290,94.86177884615384,0.5,CM,3,6
1320,95.11217948717949,0.5,CM,3,6
1350,94.94190705128206,0.5,CM,3,6
1380,94.20072115384616,0.5,CM,3,6
1410,94.74158653846153,0.5,CM,3,6
1440,95.07211538461539,0.5,CM,3,6
1470,94.63141025641026,0.5,CM,3,6
1500,94.8417467948718,0.5,CM,3,6
30,13.251201923076923,0.7,CM,3,6
60,44.631410256410255,0.7,CM,3,6
90,60.466746794871796,0.7,CM,3,6
120,64.91386217948718,0.7,CM,3,6
150,67.89863782051282,0.7,CM,3,6
180,66.51642628205128,0.7,CM,3,6
210,59.14463141025641,0.7,CM,3,6
240,63.68189102564103,0.7,CM,3,6
270,70.3125,0.7,CM,3,6
300,68.6698717948718,0.7,CM,3,6
330,68.52964743589743,0.7,CM,3,6
360,72.70633012820512,0.7,CM,3,6
390,67.80849358974359,0.7,CM,3,6
420,62.780448717948715,0.7,CM,3,6
450,70.1923076923077,0.7,CM,3,6
480,54.607371794871796,0.7,CM,3,6
510,65.76522435897436,0.7,CM,3,6
540,66.85697115384616,0.7,CM,3,6
570,73.61778846153847,0.7,CM,3,6
600,80.04807692307692,0.7,CM,3,6
630,82.27163461538461,0.7,CM,3,6
660,74.12860576923077,0.7,CM,3,6
690,84.78565705128206,0.7,CM,3,6
720,75.0400641025641,0.7,CM,3,6
750,75.81129807692308,0.7,CM,3,6
780,75.92147435897436,0.7,CM,3,6
810,74.50921474358974,0.7,CM,3,6
840,72.00520833333333,0.7,CM,3,6
870,86.54847756410257,0.7,CM,3,6
900,83.92427884615384,0.7,CM,3,6
930,83.60376602564102,0.7,CM,3,6
960,84.20472756410257,0.7,CM,3,6
990,88.00080128205128,0.7,CM,3,6
1020,82.00120192307692,0.7,CM,3,6
1050,88.0108173076923,0.7,CM,3,6
1080,86.60857371794872,0.7,CM,3,6
1110,89.85376602564102,0.7,CM,3,6
1140,86.07772435897436,0.7,CM,3,6
1170,87.26963141025641,0.7,CM,3,6
1200,88.3613782051282,0.7,CM,3,6
1230,84.12459935897436,0.7,CM,3,6
1260,86.45833333333333,0.7,CM,3,6
1290,86.2479967948718,0.7,CM,3,6
1320,86.60857371794872,0.7,CM,3,6
1350,85.18629807692308,0.7,CM,3,6
1380,85.52684294871794,0.7,CM,3,6
1410,84.92588141025641,0.7,CM,3,6
1440,88.81209935897436,0.7,CM,3,6
1470,89.26282051282051,0.7,CM,3,6
1500,87.60016025641026,0.7,CM,3,6
30,55.09815705128205,0.3,Krum,1,6
60,62.07932692307692,0.3,Krum,1,6
90,76.62259615384616,0.3,Krum,1,6
120,82.98277243589743,0.3,Krum,1,6
150,50.72115384615385,0.3,Krum,1,6
180,38.69190705128205,0.3,Krum,1,6
210,63.55168269230769,0.3,Krum,1,6
240,72.82652243589743,0.3,Krum,1,6
270,73.10697115384616,0.3,Krum,1,6
300,81.59054487179488,0.3,Krum,1,6
330,81.97115384615384,0.3,Krum,1,6
360,84.83573717948718,0.3,Krum,1,6
390,85.68709935897436,0.3,Krum,1,6
420,85.6670673076923,0.3,Krum,1,6
450,86.84895833333333,0.3,Krum,1,6
480,88.2011217948718,0.3,Krum,1,6
510,81.43028846153847,0.3,Krum,1,6
540,80.66907051282051,0.3,Krum,1,6
570,74.21875,0.3,Krum,1,6
600,80.40865384615384,0.3,Krum,1,6
630,82.12139423076923,0.3,Krum,1,6
660,85.33653846153847,0.3,Krum,1,6
690,85.1161858974359,0.3,Krum,1,6
720,85.48677884615384,0.3,Krum,1,6
750,88.69190705128206,0.3,Krum,1,6
780,88.47155448717949,0.3,Krum,1,6
810,90.45472756410257,0.3,Krum,1,6
840,90.32451923076923,0.3,Krum,1,6
870,90.9755608974359,0.3,Krum,1,6
900,89.05248397435898,0.3,Krum,1,6
930,89.9639423076923,0.3,Krum,1,6
960,92.03725961538461,0.3,Krum,1,6
990,92.3076923076923,0.3,Krum,1,6
1020,93.10897435897436,0.3,Krum,1,6
1050,93.38942307692308,0.3,Krum,1,6
1080,93.4795673076923,0.3,Krum,1,6
1110,93.52964743589743,0.3,Krum,1,6
1140,93.10897435897436,0.3,Krum,1,6
1170,93.3994391025641,0.3,Krum,1,6
1200,93.7099358974359,0.3,Krum,1,6
1230,94.4110576923077,0.3,Krum,1,6
1260,94.09054487179488,0.3,Krum,1,6
1290,94.51121794871794,0.3,Krum,1,6
1320,93.8301282051282,0.3,Krum,1,6
1350,93.38942307692308,0.3,Krum,1,6
1380,94.19070512820512,0.3,Krum,1,6
1410,94.8016826923077,0.3,Krum,1,6
1440,94.99198717948718,0.3,Krum,1,6
1470,93.97035256410257,0.3,Krum,1,6
1500,93.77003205128206,0.3,Krum,1,6
30,41.62660256410256,0.5,Krum,1,6
60,70.1923076923077,0.5,Krum,1,6
90,70.77323717948718,0.5,Krum,1,6
120,56.640625,0.5,Krum,1,6
150,52.423878205128204,0.5,Krum,1,6
180,59.244791666666664,0.5,Krum,1,6
210,17.087339743589745,0.5,Krum,1,6
240,13.401442307692308,0.5,Krum,1,6
270,9.67548076923077,0.5,Krum,1,6
300,15.504807692307692,0.5,Krum,1,6
330,14.483173076923077,0.5,Krum,1,6
360,21.484375,0.5,Krum,1,6
390,26.26201923076923,0.5,Krum,1,6
420,25.69110576923077,0.5,Krum,1,6
450,23.307291666666668,0.5,Krum,1,6
480,22.616185897435898,0.5,Krum,1,6
510,25.89142628205128,0.5,Krum,1,6
540,23.537660256410255,0.5,Krum,1,6
570,22.095352564102566,0.5,Krum,1,6
600,23.217147435897434,0.5,Krum,1,6
630,16.70673076923077,0.5,Krum,1,6
660,16.806891025641026,0.5,Krum,1,6
690,14.463141025641026,0.5,Krum,1,6
720,13.772035256410257,0.5,Krum,1,6
750,16.456330128205128,0.5,Krum,1,6
780,16.90705128205128,0.5,Krum,1,6
810,15.384615384615385,0.5,Krum,1,6
840,16.055689102564102,0.5,Krum,1,6
870,17.678285256410255,0.5,Krum,1,6
900,18.970352564102566,0.5,Krum,1,6
930,17.017227564102566,0.5,Krum,1,6
960,15.524839743589743,0.5,Krum,1,6
990,14.963942307692308,0.5,Krum,1,6
1020,16.81690705128205,0.5,Krum,1,6
1050,17.057291666666668,0.5,Krum,1,6
1080,17.217548076923077,0.5,Krum,1,6
1110,18.018830128205128,0.5,Krum,1,6
1140,18.28926282051282,0.5,Krum,1,6
1170,19.020432692307693,0.5,Krum,1,6
1200,17.888621794871796,0.5,Krum,1,6
1230,15.224358974358974,0.5,Krum,1,6
1260,26.312099358974358,0.5,Krum,1,6
1290,28.916266025641026,0.5,Krum,1,6
1320,25.520833333333332,0.5,Krum,1,6
1350,11.047676282051283,0.5,Krum,1,6
1380,10.366586538461538,0.5,Krum,1,6
1410,10.356570512820513,0.5,Krum,1,6
1440,10.346554487179487,0.5,Krum,1,6
1470,10.346554487179487,0.5,Krum,1,6
1500,10.356570512820513,0.5,Krum,1,6
30,35.15625,0.7,Krum,1,6
60,15.795272435897436,0.7,Krum,1,6
90,38.10096153846154,0.7,Krum,1,6
120,39.90384615384615,0.7,Krum,1,6
150,11.638621794871796,0.7,Krum,1,6
180,8.934294871794872,0.7,Krum,1,6
210,8.934294871794872,0.7,Krum,1,6
240,9.595352564102564,0.7,Krum,1,6
270,9.595352564102564,0.7,Krum,1,6
300,9.595352564102564,0.7,Krum,1,6
330,9.595352564102564,0.7,Krum,1,6
360,9.595352564102564,0.7,Krum,1,6
390,9.595352564102564,0.7,Krum,1,6
420,9.595352564102564,0.7,Krum,1,6
450,13.131009615384615,0.7,Krum,1,6
480,18.870192307692307,0.7,Krum,1,6
510,17.50801282051282,0.7,Krum,1,6
540,18.830128205128204,0.7,Krum,1,6
570,20.833333333333332,0.7,Krum,1,6
600,19.85176282051282,0.7,Krum,1,6
630,20.63301282051282,0.7,Krum,1,6
660,20.663060897435898,0.7,Krum,1,6
690,9.014423076923077,0.7,Krum,1,6
720,15.92548076923077,0.7,Krum,1,6
750,20.22235576923077,0.7,Krum,1,6
780,14.282852564102564,0.7,Krum,1,6
810,20.142227564102566,0.7,Krum,1,6
840,20.653044871794872,0.7,Krum,1,6
870,17.107371794871796,0.7,Krum,1,6
900,22.756410256410255,0.7,Krum,1,6
930,13.721955128205128,0.7,Krum,1,6
960,13.171073717948717,0.7,Krum,1,6
990,23.307291666666668,0.7,Krum,1,6
1020,25.190304487179485,0.7,Krum,1,6
1050,20.923477564102566,0.7,Krum,1,6
1080,33.5536858974359,0.7,Krum,1,6
1110,28.125,0.7,Krum,1,6
1140,24.28886217948718,0.7,Krum,1,6
1170,29.607371794871796,0.7,Krum,1,6
1200,27.66426282051282,0.7,Krum,1,6
1230,27.774439102564102,0.7,Krum,1,6
1260,30.268429487179485,0.7,Krum,1,6
1290,29.266826923076923,0.7,Krum,1,6
1320,29.417067307692307,0.7,Krum,1,6
1350,30.518830128205128,0.7,Krum,1,6
1380,28.83613782051282,0.7,Krum,1,6
1410,30.23838141025641,0.7,Krum,1,6
1440,30.508814102564102,0.7,Krum,1,6
1470,30.208333333333332,0.7,Krum,1,6
1500,30.298477564102566,0.7,Krum,1,6
30,23.61778846153846,0.3,Krum,2,6
60,69.82171474358974,0.3,Krum,2,6
90,78.84615384615384,0.3,Krum,2,6
120,83.54366987179488,0.3,Krum,2,6
150,84.97596153846153,0.3,Krum,2,6
180,81.31009615384616,0.3,Krum,2,6
210,29.36698717948718,0.3,Krum,2,6
