Iterations,Accuracy (%),niid,Aggregator,seed,f
240,35.77724358974359,0.3,CM,3,6
270,39.8036858974359,0.3,CM,3,6
300,40.725160256410255,0.3,CM,3,6
330,42.19751602564103,0.3,CM,3,6
360,44.08052884615385,0.3,CM,3,6
390,45.72315705128205,0.3,CM,3,6
420,47.10536858974359,0.3,CM,3,6
450,48.13701923076923,0.3,CM,3,6
480,50.390625,0.3,CM,3,6
510,50.61097756410256,0.3,CM,3,6
540,53.99639423076923,0.3,CM,3,6
570,51.98317307692308,0.3,CM,3,6
600,55.30849358974359,0.3,CM,3,6
630,54.09655448717949,0.3,CM,3,6
660,55.61899038461539,0.3,CM,3,6
690,56.951121794871796,0.3,CM,3,6
720,59.05448717948718,0.3,CM,3,6
750,59.75560897435897,0.3,CM,3,6
780,59.42508012820513,0.3,CM,3,6
810,59.91586538461539,0.3,CM,3,6
840,59.375,0.3,CM,3,6
870,60.90745192307692,0.3,CM,3,6
900,59.765625,0.3,CM,3,6
930,59.74559294871795,0.3,CM,3,6
960,62.580128205128204,0.3,CM,3,6
990,62.33974358974359,0.3,CM,3,6
1020,62.630208333333336,0.3,CM,3,6
1050,61.798878205128204,0.3,CM,3,6
1080,63.26121794871795,0.3,CM,3,6
1110,62.970753205128204,0.3,CM,3,6
1140,63.61177884615385,0.3,CM,3,6
1170,64.13261217948718,0.3,CM,3,6
1200,64.15264423076923,0.3,CM,3,6
1230,63.11097756410256,0.3,CM,3,6
1260,63.94230769230769,0.3,CM,3,6
1290,63.42147435897436,0.3,CM,3,6
1320,63.52163461538461,0.3,CM,3,6
1350,64.69350961538461,0.3,CM,3,6
1380,64.50320512820512,0.3,CM,3,6
1410,63.22115384615385,0.3,CM,3,6
1440,64.26282051282051,0.3,CM,3,6
1470,63.51161858974359,0.3,CM,3,6
1500,64.93389423076923,0.3,CM,3,6
1530,63.962339743589745,0.3,CM,3,6
1560,64.15264423076923,0.3,CM,3,6
1590,64.81370192307692,0.3,CM,3,6
1620,65.2744391025641,0.3,CM,3,6
1650,64.64342948717949,0.3,CM,3,6
1680,65.5849358974359,0.3,CM,3,6
1710,65.69511217948718,0.3,CM,3,6
1740,64.51322115384616,0.3,CM,3,6
1770,64.48317307692308,0.3,CM,3,6
1800,64.07251602564102,0.3,CM,3,6
1830,63.64182692307692,0.3,CM,3,6
1860,63.28125,0.3,CM,3,6
1890,63.982371794871796,0.3,CM,3,6
1920,64.0224358974359,0.3,CM,3,6
1950,64.81370192307692,0.3,CM,3,6
1980,64.30288461538461,0.3,CM,3,6
2010,63.52163461538461,0.3,CM,3,6
2040,65.03405448717949,0.3,CM,3,6
2070,63.52163461538461,0.3,CM,3,6
2100,63.89222756410256,0.3,CM,3,6
2130,65.04407051282051,0.3,CM,3,6
2160,65.91546474358974,0.3,CM,3,6
2190,64.81370192307692,0.3,CM,3,6
2220,63.28125,0.3,CM,3,6
2250,64.35296474358974,0.3,CM,3,6
2280,66.50641025641026,0.3,CM,3,6
2310,66.85697115384616,0.3,CM,3,6
2340,67.07732371794872,0.3,CM,3,6
2370,67.1073717948718,0.3,CM,3,6
2400,67.39783653846153,0.3,CM,3,6
2430,67.2676282051282,0.3,CM,3,6
2460,67.2275641025641,0.3,CM,3,6
2490,67.02724358974359,0.3,CM,3,6
2520,67.25761217948718,0.3,CM,3,6
2550,67.37780448717949,0.3,CM,3,6
2580,67.2676282051282,0.3,CM,3,6
2610,67.03725961538461,0.3,CM,3,6
2640,67.5380608974359,0.3,CM,3,6
2670,67.1073717948718,0.3,CM,3,6
2700,67.27764423076923,0.3,CM,3,6
2730,67.01722756410257,0.3,CM,3,6
2760,67.19751602564102,0.3,CM,3,6
2790,67.2275641025641,0.3,CM,3,6
2820,67.36778846153847,0.3,CM,3,6
2850,67.17748397435898,0.3,CM,3,6
2880,67.01722756410257,0.3,CM,3,6
2910,67.3076923076923,0.3,CM,3,6
2940,67.12740384615384,0.3,CM,3,6
2970,67.13741987179488,0.3,CM,3,6
3000,67.1875,0.3,CM,3,6
30,12.960737179487179,0.5,CM,3,6
60,24.32892628205128,0.5,CM,3,6
90,26.762820512820515,0.5,CM,3,6
120,27.50400641025641,0.5,CM,3,6
150,31.129807692307693,0.5,CM,3,6
180,32.83253205128205,0.5,CM,3,6
210,34.96594551282051,0.5,CM,3,6
240,38.10096153846154,0.5,CM,3,6
270,34.7255608974359,0.5,CM,3,6
300,39.25280448717949,0.5,CM,3,6
330,37.760416666666664,0.5,CM,3,6
360,36.037660256410255,0.5,CM,3,6
390,39.79366987179487,0.5,CM,3,6
420,39.66346153846154,0.5,CM,3,6
450,41.506410256410255,0.5,CM,3,6
480,42.107371794871796,0.5,CM,3,6
510,41.17588141025641,0.5,CM,3,6
540,43.669871794871796,0.5,CM,3,6
570,45.45272435897436,0.5,CM,3,6
600,44.811698717948715,0.5,CM,3,6
630,43.62980769230769,0.5,CM,3,6
660,45.77323717948718,0.5,CM,3,6
690,45.51282051282051,0.5,CM,3,6
720,46.80488782051282,0.5,CM,3,6
750,47.25560897435897,0.5,CM,3,6
780,48.747996794871796,0.5,CM,3,6
810,46.33413461538461,0.5,CM,3,6
840,48.567708333333336,0.5,CM,3,6
870,49.44911858974359,0.5,CM,3,6
900,48.38741987179487,0.5,CM,3,6
930,49.61939102564103,0.5,CM,3,6
960,48.68790064102564,0.5,CM,3,6
990,50.79126602564103,0.5,CM,3,6
1020,51.36217948717949,0.5,CM,3,6
1050,52.71434294871795,0.5,CM,3,6
1080,52.063301282051285,0.5,CM,3,6
1110,55.368589743589745,0.5,CM,3,6
1140,53.125,0.5,CM,3,6
1170,54.397035256410255,0.5,CM,3,6
1200,53.73597756410256,0.5,CM,3,6
1230,55.12820512820513,0.5,CM,3,6
1260,54.32692307692308,0.5,CM,3,6
1290,53.46554487179487,0.5,CM,3,6
1320,54.787660256410255,0.5,CM,3,6
1350,54.947916666666664,0.5,CM,3,6
1380,56.47035256410256,0.5,CM,3,6
1410,55.25841346153846,0.5,CM,3,6
1440,55.00801282051282,0.5,CM,3,6
1470,56.81089743589744,0.5,CM,3,6
1500,56.169871794871796,0.5,CM,3,6
1530,56.88100961538461,0.5,CM,3,6
1560,57.08133012820513,0.5,CM,3,6
1590,56.770833333333336,0.5,CM,3,6
1620,56.15985576923077,0.5,CM,3,6
1650,56.350160256410255,0.5,CM,3,6
1680,56.740785256410255,0.5,CM,3,6
1710,57.54206730769231,0.5,CM,3,6
1740,53.65584935897436,0.5,CM,3,6
1770,55.5088141025641,0.5,CM,3,6
1800,55.44871794871795,0.5,CM,3,6
1830,54.20673076923077,0.5,CM,3,6
1860,52.90464743589744,0.5,CM,3,6
1890,57.61217948717949,0.5,CM,3,6
1920,55.568910256410255,0.5,CM,3,6
1950,55.14823717948718,0.5,CM,3,6
1980,55.41866987179487,0.5,CM,3,6
2010,55.5088141025641,0.5,CM,3,6
2040,50.85136217948718,0.5,CM,3,6
2070,55.45873397435897,0.5,CM,3,6
2100,56.48036858974359,0.5,CM,3,6
2130,55.58894230769231,0.5,CM,3,6
2160,55.83934294871795,0.5,CM,3,6
2190,54.95793269230769,0.5,CM,3,6
2220,55.178285256410255,0.5,CM,3,6
2250,49.01842948717949,0.5,CM,3,6
2280,58.84415064102564,0.5,CM,3,6
2310,58.74399038461539,0.5,CM,3,6
2340,59.264823717948715,0.5,CM,3,6
2370,59.39503205128205,0.5,CM,3,6
2400,59.375,0.5,CM,3,6
2430,59.51522435897436,0.5,CM,3,6
2460,59.59535256410256,0.5,CM,3,6
2490,59.22475961538461,0.5,CM,3,6
2520,59.19471153846154,0.5,CM,3,6
2550,59.17467948717949,0.5,CM,3,6
2580,59.32491987179487,0.5,CM,3,6
2610,59.59535256410256,0.5,CM,3,6
2640,59.28485576923077,0.5,CM,3,6
2670,59.07451923076923,0.5,CM,3,6
2700,59.77564102564103,0.5,CM,3,6
2730,59.3349358974359,0.5,CM,3,6
2760,58.73397435897436,0.5,CM,3,6
2790,59.03445512820513,0.5,CM,3,6
2820,58.64383012820513,0.5,CM,3,6
2850,59.51522435897436,0.5,CM,3,6
2880,59.20472756410256,0.5,CM,3,6
2910,59.40504807692308,0.5,CM,3,6
2940,59.35496794871795,0.5,CM,3,6
2970,59.064503205128204,0.5,CM,3,6
3000,59.10456730769231,0.5,CM,3,6
30,14.413060897435898,0.7,CM,3,6
60,22.03525641025641,0.7,CM,3,6
90,19.150641025641026,0.7,CM,3,6
120,25.901442307692307,0.7,CM,3,6
150,27.393830128205128,0.7,CM,3,6
180,29.356971153846153,0.7,CM,3,6
210,27.083333333333332,0.7,CM,3,6
240,30.899439102564102,0.7,CM,3,6
270,32.27163461538461,0.7,CM,3,6
300,31.370192307692307,0.7,CM,3,6
330,33.73397435897436,0.7,CM,3,6
360,32.682291666666664,0.7,CM,3,6
390,35.03605769230769,0.7,CM,3,6
420,34.73557692307692,0.7,CM,3,6
450,35.1161858974359,0.7,CM,3,6
480,33.40344551282051,0.7,CM,3,6
510,34.35496794871795,0.7,CM,3,6
540,34.79567307692308,0.7,CM,3,6
570,36.3681891025641,0.7,CM,3,6
600,35.95753205128205,0.7,CM,3,6
630,34.865785256410255,0.7,CM,3,6
660,34.93589743589744,0.7,CM,3,6
690,37.59014423076923,0.7,CM,3,6
720,36.94911858974359,0.7,CM,3,6
750,34.294871794871796,0.7,CM,3,6
780,35.92748397435897,0.7,CM,3,6
810,34.665464743589745,0.7,CM,3,6
840,34.52524038461539,0.7,CM,3,6
870,36.10777243589744,0.7,CM,3,6
900,38.411458333333336,0.7,CM,3,6
930,36.408253205128204,0.7,CM,3,6
960,37.31971153846154,0.7,CM,3,6
990,37.9306891025641,0.7,CM,3,6
1020,37.13942307692308,0.7,CM,3,6
1050,33.23317307692308,0.7,CM,3,6
1080,38.66185897435897,0.7,CM,3,6
1110,34.82572115384615,0.7,CM,3,6
1140,37.369791666666664,0.7,CM,3,6
1170,37.84054487179487,0.7,CM,3,6
1200,39.33293269230769,0.7,CM,3,6
1230,39.63341346153846,0.7,CM,3,6
1260,37.5400641025641,0.7,CM,3,6
1290,39.352964743589745,0.7,CM,3,6
1320,37.47996794871795,0.7,CM,3,6
1350,41.095753205128204,0.7,CM,3,6
1380,40.2744391025641,0.7,CM,3,6
1410,41.897035256410255,0.7,CM,3,6
1440,35.00600961538461,0.7,CM,3,6
1470,44.69150641025641,0.7,CM,3,6
1500,39.04246794871795,0.7,CM,3,6
1530,44.58133012820513,0.7,CM,3,6
1560,44.220753205128204,0.7,CM,3,6
1590,40.95552884615385,0.7,CM,3,6
1620,41.897035256410255,0.7,CM,3,6
1650,44.1005608974359,0.7,CM,3,6
1680,40.26442307692308,0.7,CM,3,6
1710,42.33774038461539,0.7,CM,3,6
1740,39.66346153846154,0.7,CM,3,6
1770,42.84855769230769,0.7,CM,3,6
1800,45.01201923076923,0.7,CM,3,6
1830,43.469551282051285,0.7,CM,3,6
1860,38.69190705128205,0.7,CM,3,6
1890,42.71834935897436,0.7,CM,3,6
1920,41.57652243589744,0.7,CM,3,6
1950,40.705128205128204,0.7,CM,3,6
1980,42.56810897435897,0.7,CM,3,6
2010,38.37139423076923,0.7,CM,3,6
2040,35.86738782051282,0.7,CM,3,6
2070,40.04407051282051,0.7,CM,3,6
2100,38.962339743589745,0.7,CM,3,6
2130,38.45152243589744,0.7,CM,3,6
2160,39.28285256410256,0.7,CM,3,6
2190,36.428285256410255,0.7,CM,3,6
2220,38.90224358974359,0.7,CM,3,6
2250,37.970753205128204,0.7,CM,3,6
2280,47.09535256410256,0.7,CM,3,6
2310,45.10216346153846,0.7,CM,3,6
2340,45.56290064102564,0.7,CM,3,6
2370,45.88341346153846,0.7,CM,3,6
2400,45.24238782051282,0.7,CM,3,6
2430,45.04206730769231,0.7,CM,3,6
2460,45.65304487179487,0.7,CM,3,6
2490,46.5244391025641,0.7,CM,3,6
2520,45.052083333333336,0.7,CM,3,6
2550,44.39102564102564,0.7,CM,3,6
2580,45.69310897435897,0.7,CM,3,6
2610,45.04206730769231,0.7,CM,3,6
2640,45.783253205128204,0.7,CM,3,6
2670,46.06370192307692,0.7,CM,3,6
2700,46.11378205128205,0.7,CM,3,6
2730,44.28084935897436,0.7,CM,3,6
2760,45.572916666666664,0.7,CM,3,6
2790,45.90344551282051,0.7,CM,3,6
2820,44.94190705128205,0.7,CM,3,6
2850,45.97355769230769,0.7,CM,3,6
2880,45.37259615384615,0.7,CM,3,6
2910,43.32932692307692,0.7,CM,3,6
2940,42.057291666666664,0.7,CM,3,6
2970,43.37940705128205,0.7,CM,3,6
3000,44.50120192307692,0.7,CM,3,6
30,13.982371794871796,0.3,Krum,1,6
60,20.582932692307693,0.3,Krum,1,6
90,29.18669871794872,0.3,Krum,1,6
120,30.669070512820515,0.3,Krum,1,6
150,32.291666666666664,0.3,Krum,1,6
180,34.244791666666664,0.3,Krum,1,6
210,36.037660256410255,0.3,Krum,1,6
240,36.10777243589744,0.3,Krum,1,6
270,37.57011217948718,0.3,Krum,1,6
300,37.47996794871795,0.3,Krum,1,6
330,38.64182692307692,0.3,Krum,1,6
360,37.82051282051282,0.3,Krum,1,6
390,35.8974358974359,0.3,Krum,1,6
420,14.823717948717949,0.3,Krum,1,6
450,27.143429487179485,0.3,Krum,1,6
480,19.931891025641026,0.3,Krum,1,6
510,26.001602564102566,0.3,Krum,1,6
540,23.046875,0.3,Krum,1,6
570,25.310496794871796,0.3,Krum,1,6
600,22.025240384615383,0.3,Krum,1,6
630,25.791266025641026,0.3,Krum,1,6
660,26.08173076923077,0.3,Krum,1,6
690,15.194310897435898,0.3,Krum,1,6
720,17.618189102564102,0.3,Krum,1,6
750,21.434294871794872,0.3,Krum,1,6
780,21.18389423076923,0.3,Krum,1,6
810,22.806490384615383,0.3,Krum,1,6
840,20.072115384615383,0.3,Krum,1,6
870,22.736378205128204,0.3,Krum,1,6
900,20.562900641025642,0.3,Krum,1,6
930,20.322516025641026,0.3,Krum,1,6
960,18.950320512820515,0.3,Krum,1,6
990,9.985977564102564,0.3,Krum,1,6
1020,9.985977564102564,0.3,Krum,1,6
1050,9.985977564102564,0.3,Krum,1,6
1080,9.985977564102564,0.3,Krum,1,6
1110,9.985977564102564,0.3,Krum,1,6
1140,9.985977564102564,0.3,Krum,1,6
1170,9.985977564102564,0.3,Krum,1,6
1200,9.985977564102564,0.3,Krum,1,6
1230,9.985977564102564,0.3,Krum,1,6
1260,9.985977564102564,0.3,Krum,1,6
1290,9.985977564102564,0.3,Krum,1,6
1320,9.985977564102564,0.3,Krum,1,6
1350,9.985977564102564,0.3,Krum,1,6
1380,9.985977564102564,0.3,Krum,1,6
1410,9.985977564102564,0.3,Krum,1,6
1440,10.01602564102564,0.3,Krum,1,6
1470,10.01602564102564,0.3,Krum,1,6
1500,9.985977564102564,0.3,Krum,1,6
1530,9.985977564102564,0.3,Krum,1,6
1560,9.985977564102564,0.3,Krum,1,6
1590,9.985977564102564,0.3,Krum,1,6
1620,9.985977564102564,0.3,Krum,1,6
1650,9.985977564102564,0.3,Krum,1,6
1680,9.985977564102564,0.3,Krum,1,6
1710,9.985977564102564,0.3,Krum,1,6
1740,10.01602564102564,0.3,Krum,1,6
1770,9.985977564102564,0.3,Krum,1,6
1800,9.985977564102564,0.3,Krum,1,6
1830,9.985977564102564,0.3,Krum,1,6
1860,9.985977564102564,0.3,Krum,1,6
1890,9.985977564102564,0.3,Krum,1,6
1920,9.985977564102564,0.3,Krum,1,6
1950,9.985977564102564,0.3,Krum,1,6
1980,9.985977564102564,0.3,Krum,1,6
2010,9.985977564102564,0.3,Krum,1,6
2040,9.985977564102564,0.3,Krum,1,6
2070,9.985977564102564,0.3,Krum,1,6
2100,9.985977564102564,0.3,Krum,1,6
2130,9.985977564102564,0.3,Krum,1,6
2160,9.985977564102564,0.3,Krum,1,6
2190,9.985977564102564,0.3,Krum,1,6
2220,9.985977564102564,0.3,Krum,1,6
2250,9.985977564102564,0.3,Krum,1,6
2280,9.985977564102564,0.3,Krum,1,6
2310,9.985977564102564,0.3,Krum,1,6
2340,9.985977564102564,0.3,Krum,1,6
2370,9.985977564102564,0.3,Krum,1,6
2400,9.985977564102564,0.3,Krum,1,6
2430,9.985977564102564,0.3,Krum,1,6
2460,9.985977564102564,0.3,Krum,1,6
2490,9.985977564102564,0.3,Krum,1,6
2520,9.985977564102564,0.3,Krum,1,6
2550,9.985977564102564,0.3,Krum,1,6
2580,9.985977564102564,0.3,Krum,1,6
2610,9.985977564102564,0.3,Krum,1,6
2640,9.985977564102564,0.3,Krum,1,6
2670,9.985977564102564,0.3,Krum,1,6
2700,9.985977564102564,0.3,Krum,1,6
2730,9.985977564102564,0.3,Krum,1,6
2760,9.985977564102564,0.3,Krum,1,6
2790,9.985977564102564,0.3,Krum,1,6
2820,9.985977564102564,0.3,Krum,1,6
2850,9.985977564102564,0.3,Krum,1,6
2880,9.985977564102564,0.3,Krum,1,6
2910,9.985977564102564,0.3,Krum,1,6
2940,9.985977564102564,0.3,Krum,1,6
2970,10.01602564102564,0.3,Krum,1,6
3000,9.985977564102564,0.3,Krum,1,6
30,12.349759615384615,0.5,Krum,1,6
60,15.084134615384615,0.5,Krum,1,6
90,18.559695512820515,0.5,Krum,1,6
120,22.74639423076923,0.5,Krum,1,6
150,24.729567307692307,0.5,Krum,1,6
180,22.616185897435898,0.5,Krum,1,6
210,23.778044871794872,0.5,Krum,1,6
240,24.569310897435898,0.5,Krum,1,6
270,26.782852564102566,0.5,Krum,1,6
300,25.861378205128204,0.5,Krum,1,6
330,27.393830128205128,0.5,Krum,1,6
360,27.303685897435898,0.5,Krum,1,6
390,26.171875,0.5,Krum,1,6
420,24.849759615384617,0.5,Krum,1,6
450,25.170272435897434,0.5,Krum,1,6
480,25.18028846153846,0.5,Krum,1,6
510,14.623397435897436,0.5,Krum,1,6
540,22.005208333333332,0.5,Krum,1,6
570,9.985977564102564,0.5,Krum,1,6
600,9.985977564102564,0.5,Krum,1,6
630,13.601762820512821,0.5,Krum,1,6
660,9.875801282051283,0.5,Krum,1,6
690,9.725560897435898,0.5,Krum,1,6
720,9.985977564102564,0.5,Krum,1,6
750,9.985977564102564,0.5,Krum,1,6
780,9.985977564102564,0.5,Krum,1,6
810,10.396634615384615,0.5,Krum,1,6
840,10.126201923076923,0.5,Krum,1,6
870,9.985977564102564,0.5,Krum,1,6
900,9.985977564102564,0.5,Krum,1,6
930,9.985977564102564,0.5,Krum,1,6
960,9.985977564102564,0.5,Krum,1,6
990,9.985977564102564,0.5,Krum,1,6
1020,9.985977564102564,0.5,Krum,1,6
1050,9.985977564102564,0.5,Krum,1,6
1080,9.985977564102564,0.5,Krum,1,6
1110,9.985977564102564,0.5,Krum,1,6
1140,9.985977564102564,0.5,Krum,1,6
1170,9.985977564102564,0.5,Krum,1,6
1200,9.985977564102564,0.5,Krum,1,6
1230,9.985977564102564,0.5,Krum,1,6
1260,9.985977564102564,0.5,Krum,1,6
1290,9.985977564102564,0.5,Krum,1,6
1320,9.985977564102564,0.5,Krum,1,6
1350,9.985977564102564,0.5,Krum,1,6
1380,9.985977564102564,0.5,Krum,1,6
1410,9.985977564102564,0.5,Krum,1,6
1440,9.985977564102564,0.5,Krum,1,6
1470,9.985977564102564,0.5,Krum,1,6
1500,9.985977564102564,0.5,Krum,1,6
1530,9.985977564102564,0.5,Krum,1,6
1560,9.985977564102564,0.5,Krum,1,6
1590,9.985977564102564,0.5,Krum,1,6
1620,9.985977564102564,0.5,Krum,1,6
1650,9.985977564102564,0.5,Krum,1,6
1680,9.99599358974359,0.5,Krum,1,6
1710,9.975961538461538,0.5,Krum,1,6
1740,9.655448717948717,0.5,Krum,1,6
1770,9.53525641025641,0.5,Krum,1,6
1800,10.01602564102564,0.5,Krum,1,6
1830,9.965945512820513,0.5,Krum,1,6
1860,9.935897435897436,0.5,Krum,1,6
1890,9.915865384615385,0.5,Krum,1,6
1920,9.985977564102564,0.5,Krum,1,6
1950,9.985977564102564,0.5,Krum,1,6
1980,9.985977564102564,0.5,Krum,1,6
2010,10.006009615384615,0.5,Krum,1,6
2040,9.985977564102564,0.5,Krum,1,6
2070,9.985977564102564,0.5,Krum,1,6
2100,9.985977564102564,0.5,Krum,1,6
2130,10.006009615384615,0.5,Krum,1,6
2160,10.116185897435898,0.5,Krum,1,6
2190,10.056089743589743,0.5,Krum,1,6
2220,10.106169871794872,0.5,Krum,1,6
2250,9.99599358974359,0.5,Krum,1,6
2280,10.01602564102564,0.5,Krum,1,6
2310,9.99599358974359,0.5,Krum,1,6
2340,10.006009615384615,0.5,Krum,1,6
2370,10.01602564102564,0.5,Krum,1,6
2400,9.99599358974359,0.5,Krum,1,6
2430,10.01602564102564,0.5,Krum,1,6
2460,10.026041666666666,0.5,Krum,1,6
2490,10.06610576923077,0.5,Krum,1,6
2520,9.985977564102564,0.5,Krum,1,6
2550,10.046073717948717,0.5,Krum,1,6
2580,10.026041666666666,0.5,Krum,1,6
2610,10.006009615384615,0.5,Krum,1,6
2640,10.006009615384615,0.5,Krum,1,6
2670,10.026041666666666,0.5,Krum,1,6
2700,10.046073717948717,0.5,Krum,1,6
2730,10.026041666666666,0.5,Krum,1,6
2760,10.076121794871796,0.5,Krum,1,6
2790,10.086137820512821,0.5,Krum,1,6
2820,10.056089743589743,0.5,Krum,1,6
2850,10.046073717948717,0.5,Krum,1,6
2880,10.116185897435898,0.5,Krum,1,6
2910,10.056089743589743,0.5,Krum,1,6
2940,10.06610576923077,0.5,Krum,1,6
2970,10.06610576923077,0.5,Krum,1,6
3000,10.076121794871796,0.5,Krum,1,6
30,10.857371794871796,0.7,Krum,1,6
60,10.236378205128204,0.7,Krum,1,6
90,9.455128205128204,0.7,Krum,1,6
120,8.553685897435898,0.7,Krum,1,6
150,9.294871794871796,0.7,Krum,1,6
180,9.12459935897436,0.7,Krum,1,6
210,9.114583333333334,0.7,Krum,1,6
240,8.89423076923077,0.7,Krum,1,6
270,9.765625,0.7,Krum,1,6
300,9.07451923076923,0.7,Krum,1,6
330,8.68389423076923,0.7,Krum,1,6
360,10.526842948717949,0.7,Krum,1,6
390,8.804086538461538,0.7,Krum,1,6
420,9.184695512820513,0.7,Krum,1,6
450,10.01602564102564,0.7,Krum,1,6
480,10.01602564102564,0.7,Krum,1,6
510,10.01602564102564,0.7,Krum,1,6
540,9.915865384615385,0.7,Krum,1,6
570,8.563701923076923,0.7,Krum,1,6
600,8.673878205128204,0.7,Krum,1,6
630,8.774038461538462,0.7,Krum,1,6
660,8.723958333333334,0.7,Krum,1,6
690,8.75400641025641,0.7,Krum,1,6
720,9.334935897435898,0.7,Krum,1,6
750,9.344951923076923,0.7,Krum,1,6
780,8.934294871794872,0.7,Krum,1,6
810,9.23477564102564,0.7,Krum,1,6
840,9.294871794871796,0.7,Krum,1,6
870,9.254807692307692,0.7,Krum,1,6
900,8.994391025641026,0.7,Krum,1,6
930,9.354967948717949,0.7,Krum,1,6
960,7.852564102564102,0.7,Krum,1,6
990,8.243189102564102,0.7,Krum,1,6
1020,7.582131410256411,0.7,Krum,1,6
1050,8.283253205128204,0.7,Krum,1,6
1080,9.765625,0.7,Krum,1,6
1110,9.395032051282051,0.7,Krum,1,6
1140,9.364983974358974,0.7,Krum,1,6
1170,8.934294871794872,0.7,Krum,1,6
1200,8.43349358974359,0.7,Krum,1,6
1230,8.924278846153847,0.7,Krum,1,6
1260,8.964342948717949,0.7,Krum,1,6
1290,9.645432692307692,0.7,Krum,1,6
1320,9.054487179487179,0.7,Krum,1,6
1350,8.884214743589743,0.7,Krum,1,6
1380,9.314903846153847,0.7,Krum,1,6
1410,9.104567307692308,0.7,Krum,1,6
1440,9.715544871794872,0.7,Krum,1,6
1470,9.62540064102564,0.7,Krum,1,6
1500,10.006009615384615,0.7,Krum,1,6
1530,9.99599358974359,0.7,Krum,1,6
1560,9.595352564102564,0.7,Krum,1,6
1590,9.615384615384615,0.7,Krum,1,6
1620,9.485176282051283,0.7,Krum,1,6
1650,9.304887820512821,0.7,Krum,1,6
1680,9.935897435897436,0.7,Krum,1,6
1710,9.645432692307692,0.7,Krum,1,6
1740,9.775641025641026,0.7,Krum,1,6
1770,9.755608974358974,0.7,Krum,1,6
1800,9.575320512820513,0.7,Krum,1,6
1830,9.895833333333334,0.7,Krum,1,6
1860,10.006009615384615,0.7,Krum,1,6
1890,9.705528846153847,0.7,Krum,1,6
1920,9.46514423076923,0.7,Krum,1,6
1950,9.985977564102564,0.7,Krum,1,6
1980,10.01602564102564,0.7,Krum,1,6
2010,10.01602564102564,0.7,Krum,1,6
2040,10.01602564102564,0.7,Krum,1,6
2070,10.01602564102564,0.7,Krum,1,6
2100,10.01602564102564,0.7,Krum,1,6
2130,10.01602564102564,0.7,Krum,1,6
2160,10.01602564102564,0.7,Krum,1,6
2190,10.006009615384615,0.7,Krum,1,6
2220,10.006009615384615,0.7,Krum,1,6
2250,9.985977564102564,0.7,Krum,1,6
2280,9.985977564102564,0.7,Krum,1,6
2310,9.985977564102564,0.7,Krum,1,6
2340,9.985977564102564,0.7,Krum,1,6
2370,10.01602564102564,0.7,Krum,1,6
2400,10.01602564102564,0.7,Krum,1,6
2430,10.01602564102564,0.7,Krum,1,6
2460,10.01602564102564,0.7,Krum,1,6
2490,10.01602564102564,0.7,Krum,1,6
2520,10.01602564102564,0.7,Krum,1,6
2550,10.01602564102564,0.7,Krum,1,6
2580,10.01602564102564,0.7,Krum,1,6
2610,10.01602564102564,0.7,Krum,1,6
2640,10.01602564102564,0.7,Krum,1,6
2670,10.01602564102564,0.7,Krum,1,6
2700,10.01602564102564,0.7,Krum,1,6
2730,10.01602564102564,0.7,Krum,1,6
2760,10.01602564102564,0.7,Krum,1,6
2790,10.01602564102564,0.7,Krum,1,6
2820,10.01602564102564,0.7,Krum,1,6
2850,10.01602564102564,0.7,Krum,1,6
2880,10.01602564102564,0.7,Krum,1,6
2910,10.01602564102564,0.7,Krum,1,6
2940,10.01602564102564,0.7,Krum,1,6
2970,10.01602564102564,0.7,Krum,1,6
3000,10.01602564102564,0.7,Krum,1,6
30,17.708333333333332,0.3,Krum,2,6
60,29.126602564102566,0.3,Krum,2,6
90,32.7724358974359,0.3,Krum,2,6
120,32.17147435897436,0.3,Krum,2,6
150,35.77724358974359,0.3,Krum,2,6
180,36.44831730769231,0.3,Krum,2,6
210,34.17467948717949,0.3,Krum,2,6
240,30.35857371794872,0.3,Krum,2,6
270,29.27684294871795,0.3,Krum,2,6
300,34.73557692307692,0.3,Krum,2,6
330,34.00440705128205,0.3,Krum,2,6
360,33.84415064102564,0.3,Krum,2,6
390,11.137820512820513,0.3,Krum,2,6
420,23.106971153846153,0.3,Krum,2,6
450,28.255208333333332,0.3,Krum,2,6
480,23.36738782051282,0.3,Krum,2,6
510,31.049679487179485,0.3,Krum,2,6
540,32.66225961538461,0.3,Krum,2,6
570,13.070913461538462,0.3,Krum,2,6
600,11.899038461538462,0.3,Krum,2,6
630,10.006009615384615,0.3,Krum,2,6
660,9.985977564102564,0.3,Krum,2,6
690,9.985977564102564,0.3,Krum,2,6
720,16.40625,0.3,Krum,2,6
750,22.74639423076923,0.3,Krum,2,6
780,19.12059294871795,0.3,Krum,2,6
810,22.365785256410255,0.3,Krum,2,6
840,23.64783653846154,0.3,Krum,2,6
870,14.042467948717949,0.3,Krum,2,6
900,10.006009615384615,0.3,Krum,2,6
930,10.006009615384615,0.3,Krum,2,6
960,10.01602564102564,0.3,Krum,2,6
990,10.01602564102564,0.3,Krum,2,6
1020,10.01602564102564,0.3,Krum,2,6
1050,10.01602564102564,0.3,Krum,2,6
1080,10.01602564102564,0.3,Krum,2,6
1110,10.01602564102564,0.3,Krum,2,6
1140,10.01602564102564,0.3,Krum,2,6
