Iterations,Accuracy (%),ATK,Aggregator,seed,f
1290,23.93830128205128,IPM,KRUM,2,5
1320,25.741185897435898,IPM,KRUM,2,5
1350,25.580929487179485,IPM,KRUM,2,5
1380,23.66786858974359,IPM,KRUM,2,5
1410,24.409054487179485,IPM,KRUM,2,5
1440,27.083333333333332,IPM,KRUM,2,5
1470,26.88301282051282,IPM,KRUM,2,5
1500,28.986378205128204,IPM,KRUM,2,5
1530,26.762820512820515,IPM,KRUM,2,5
1560,26.612580128205128,IPM,KRUM,2,5
1590,27.383814102564102,IPM,KRUM,2,5
1620,28.21514423076923,IPM,KRUM,2,5
1650,25.50080128205128,IPM,KRUM,2,5
1680,28.375400641025642,IPM,KRUM,2,5
1710,25.751201923076923,IPM,KRUM,2,5
1740,28.475560897435898,IPM,KRUM,2,5
1770,26.552483974358974,IPM,KRUM,2,5
1800,29.747596153846153,IPM,KRUM,2,5
1830,27.544070512820515,IPM,KRUM,2,5
1860,31.029647435897434,IPM,KRUM,2,5
1890,29.877804487179485,IPM,KRUM,2,5
1920,32.63221153846154,IPM,KRUM,2,5
1950,31.830929487179485,IPM,KRUM,2,5
1980,29.246794871794872,IPM,KRUM,2,5
2010,27.06330128205128,IPM,KRUM,2,5
2040,28.53565705128205,IPM,KRUM,2,5
2070,31.82091346153846,IPM,KRUM,2,5
2100,29.747596153846153,IPM,KRUM,2,5
2130,30.108173076923077,IPM,KRUM,2,5
2160,33.5536858974359,IPM,KRUM,2,5
2190,34.34495192307692,IPM,KRUM,2,5
2220,31.73076923076923,IPM,KRUM,2,5
2250,27.18349358974359,IPM,KRUM,2,5
2280,30.138221153846153,IPM,KRUM,2,5
2310,31.73076923076923,IPM,KRUM,2,5
2340,32.36177884615385,IPM,KRUM,2,5
2370,33.74399038461539,IPM,KRUM,2,5
2400,36.16786858974359,IPM,KRUM,2,5
2430,37.24959935897436,IPM,KRUM,2,5
2460,36.428285256410255,IPM,KRUM,2,5
2490,36.3681891025641,IPM,KRUM,2,5
2520,36.89903846153846,IPM,KRUM,2,5
2550,37.07932692307692,IPM,KRUM,2,5
2580,38.55168269230769,IPM,KRUM,2,5
2610,38.932291666666664,IPM,KRUM,2,5
2640,37.94070512820513,IPM,KRUM,2,5
2670,37.77043269230769,IPM,KRUM,2,5
2700,39.533253205128204,IPM,KRUM,2,5
2730,39.8036858974359,IPM,KRUM,2,5
2760,38.48157051282051,IPM,KRUM,2,5
2790,37.44991987179487,IPM,KRUM,2,5
2820,39.15264423076923,IPM,KRUM,2,5
2850,41.96714743589744,IPM,KRUM,2,5
2880,41.76682692307692,IPM,KRUM,2,5
2910,41.8369391025641,IPM,KRUM,2,5
2940,40.905448717948715,IPM,KRUM,2,5
2970,41.40625,IPM,KRUM,2,5
3000,42.45793269230769,IPM,KRUM,2,5
30,25.701121794871796,ALIE,KRUM,2,5
60,32.8125,ALIE,KRUM,2,5
90,37.83052884615385,ALIE,KRUM,2,5
120,37.11939102564103,ALIE,KRUM,2,5
150,40.77524038461539,ALIE,KRUM,2,5
180,42.30769230769231,ALIE,KRUM,2,5
210,44.26081730769231,ALIE,KRUM,2,5
240,45.53285256410256,ALIE,KRUM,2,5
270,46.223958333333336,ALIE,KRUM,2,5
300,46.73477564102564,ALIE,KRUM,2,5
330,48.01682692307692,ALIE,KRUM,2,5
360,47.02524038461539,ALIE,KRUM,2,5
390,47.01522435897436,ALIE,KRUM,2,5
420,47.43589743589744,ALIE,KRUM,2,5
450,46.374198717948715,ALIE,KRUM,2,5
480,47.67628205128205,ALIE,KRUM,2,5
510,47.80649038461539,ALIE,KRUM,2,5
540,47.165464743589745,ALIE,KRUM,2,5
570,47.06530448717949,ALIE,KRUM,2,5
600,40.705128205128204,ALIE,KRUM,2,5
630,41.145833333333336,ALIE,KRUM,2,5
660,39.322916666666664,ALIE,KRUM,2,5
690,9.99599358974359,ALIE,KRUM,2,5
720,9.985977564102564,ALIE,KRUM,2,5
750,19.381009615384617,ALIE,KRUM,2,5
780,19.270833333333332,ALIE,KRUM,2,5
810,20.452724358974358,ALIE,KRUM,2,5
840,22.916666666666668,ALIE,KRUM,2,5
870,22.97676282051282,ALIE,KRUM,2,5
900,20.873397435897434,ALIE,KRUM,2,5
930,26.802884615384617,ALIE,KRUM,2,5
960,27.684294871794872,ALIE,KRUM,2,5
990,28.365384615384617,ALIE,KRUM,2,5
1020,29.156650641025642,ALIE,KRUM,2,5
1050,25.02003205128205,ALIE,KRUM,2,5
1080,20.923477564102566,ALIE,KRUM,2,5
1110,24.088541666666668,ALIE,KRUM,2,5
1140,30.00801282051282,ALIE,KRUM,2,5
1170,28.225160256410255,ALIE,KRUM,2,5
1200,28.595753205128204,ALIE,KRUM,2,5
1230,29.447115384615383,ALIE,KRUM,2,5
1260,29.89783653846154,ALIE,KRUM,2,5
1290,29.076522435897434,ALIE,KRUM,2,5
1320,30.118189102564102,ALIE,KRUM,2,5
1350,25.751201923076923,ALIE,KRUM,2,5
1380,13.481570512820513,ALIE,KRUM,2,5
1410,22.35576923076923,ALIE,KRUM,2,5
1440,24.569310897435898,ALIE,KRUM,2,5
1470,25.21033653846154,ALIE,KRUM,2,5
1500,24.97996794871795,ALIE,KRUM,2,5
1530,24.779647435897434,ALIE,KRUM,2,5
1560,24.90985576923077,ALIE,KRUM,2,5
1590,27.003205128205128,ALIE,KRUM,2,5
1620,26.5625,ALIE,KRUM,2,5
1650,23.217147435897434,ALIE,KRUM,2,5
1680,18.800080128205128,ALIE,KRUM,2,5
1710,26.442307692307693,ALIE,KRUM,2,5
1740,26.111778846153847,ALIE,KRUM,2,5
1770,27.27363782051282,ALIE,KRUM,2,5
1800,22.225560897435898,ALIE,KRUM,2,5
1830,9.775641025641026,ALIE,KRUM,2,5
1860,25.540865384615383,ALIE,KRUM,2,5
1890,27.34375,ALIE,KRUM,2,5
1920,21.584535256410255,ALIE,KRUM,2,5
1950,27.654246794871796,ALIE,KRUM,2,5
1980,27.784455128205128,ALIE,KRUM,2,5
2010,17.73838141025641,ALIE,KRUM,2,5
2040,25.981570512820515,ALIE,KRUM,2,5
2070,27.053285256410255,ALIE,KRUM,2,5
2100,27.193509615384617,ALIE,KRUM,2,5
2130,27.093349358974358,ALIE,KRUM,2,5
2160,27.13341346153846,ALIE,KRUM,2,5
2190,26.943108974358974,ALIE,KRUM,2,5
2220,26.662660256410255,ALIE,KRUM,2,5
2250,26.86298076923077,ALIE,KRUM,2,5
2280,26.963141025641026,ALIE,KRUM,2,5
2310,26.001602564102566,ALIE,KRUM,2,5
2340,26.432291666666668,ALIE,KRUM,2,5
2370,21.85496794871795,ALIE,KRUM,2,5
2400,26.732772435897434,ALIE,KRUM,2,5
2430,26.031650641025642,ALIE,KRUM,2,5
2460,26.071714743589745,ALIE,KRUM,2,5
2490,26.38221153846154,ALIE,KRUM,2,5
2520,26.762820512820515,ALIE,KRUM,2,5
2550,21.033653846153847,ALIE,KRUM,2,5
2580,26.45232371794872,ALIE,KRUM,2,5
2610,25.69110576923077,ALIE,KRUM,2,5
2640,26.612580128205128,ALIE,KRUM,2,5
2670,20.38261217948718,ALIE,KRUM,2,5
2700,26.412259615384617,ALIE,KRUM,2,5
2730,21.223958333333332,ALIE,KRUM,2,5
2760,20.22235576923077,ALIE,KRUM,2,5
2790,25.590945512820515,ALIE,KRUM,2,5
2820,26.171875,ALIE,KRUM,2,5
2850,26.943108974358974,ALIE,KRUM,2,5
2880,26.33213141025641,ALIE,KRUM,2,5
2910,25.57091346153846,ALIE,KRUM,2,5
2940,26.552483974358974,ALIE,KRUM,2,5
2970,26.362179487179485,ALIE,KRUM,2,5
3000,25.010016025641026,ALIE,KRUM,2,5
30,10.006009615384615,GA,KRUM,3,5
60,10.026041666666666,GA,KRUM,3,5
90,12.650240384615385,GA,KRUM,3,5
120,13.51161858974359,GA,KRUM,3,5
150,17.407852564102566,GA,KRUM,3,5
180,15.37459935897436,GA,KRUM,3,5
210,15.07411858974359,GA,KRUM,3,5
240,14.873798076923077,GA,KRUM,3,5
270,16.506410256410255,GA,KRUM,3,5
300,15.46474358974359,GA,KRUM,3,5
330,15.48477564102564,GA,KRUM,3,5
360,14.93389423076923,GA,KRUM,3,5
390,15.504807692307692,GA,KRUM,3,5
420,17.087339743589745,GA,KRUM,3,5
450,16.49639423076923,GA,KRUM,3,5
480,16.095753205128204,GA,KRUM,3,5
510,16.987179487179485,GA,KRUM,3,5
540,19.12059294871795,GA,KRUM,3,5
570,19.150641025641026,GA,KRUM,3,5
600,17.48798076923077,GA,KRUM,3,5
630,20.40264423076923,GA,KRUM,3,5
660,18.549679487179485,GA,KRUM,3,5
690,23.958333333333332,GA,KRUM,3,5
720,17.087339743589745,GA,KRUM,3,5
750,22.24559294871795,GA,KRUM,3,5
780,22.235576923076923,GA,KRUM,3,5
810,22.65625,GA,KRUM,3,5
840,22.616185897435898,GA,KRUM,3,5
870,19.37099358974359,GA,KRUM,3,5
900,21.774839743589745,GA,KRUM,3,5
930,29.84775641025641,GA,KRUM,3,5
960,19.861778846153847,GA,KRUM,3,5
990,23.41746794871795,GA,KRUM,3,5
1020,22.536057692307693,GA,KRUM,3,5
1050,21.404246794871796,GA,KRUM,3,5
1080,26.812900641025642,GA,KRUM,3,5
1110,28.255208333333332,GA,KRUM,3,5
1140,25.30048076923077,GA,KRUM,3,5
1170,27.243589743589745,GA,KRUM,3,5
1200,23.287259615384617,GA,KRUM,3,5
1230,27.604166666666668,GA,KRUM,3,5
1260,26.40224358974359,GA,KRUM,3,5
1290,25.731169871794872,GA,KRUM,3,5
1320,26.06169871794872,GA,KRUM,3,5
1350,32.44190705128205,GA,KRUM,3,5
1380,25.560897435897434,GA,KRUM,3,5
1410,27.634214743589745,GA,KRUM,3,5
1440,30.118189102564102,GA,KRUM,3,5
1470,26.502403846153847,GA,KRUM,3,5
1500,30.16826923076923,GA,KRUM,3,5
1530,33.19310897435897,GA,KRUM,3,5
1560,28.004807692307693,GA,KRUM,3,5
1590,29.79767628205128,GA,KRUM,3,5
1620,31.400240384615383,GA,KRUM,3,5
1650,29.767628205128204,GA,KRUM,3,5
1680,32.421875,GA,KRUM,3,5
1710,31.87099358974359,GA,KRUM,3,5
1740,28.365384615384617,GA,KRUM,3,5
1770,35.35657051282051,GA,KRUM,3,5
1800,30.829326923076923,GA,KRUM,3,5
1830,31.520432692307693,GA,KRUM,3,5
1860,32.09134615384615,GA,KRUM,3,5
1890,33.52363782051282,GA,KRUM,3,5
1920,36.217948717948715,GA,KRUM,3,5
1950,43.13902243589744,GA,KRUM,3,5
1980,37.33974358974359,GA,KRUM,3,5
2010,37.189503205128204,GA,KRUM,3,5
2040,37.13942307692308,GA,KRUM,3,5
2070,39.0625,GA,KRUM,3,5
2100,38.65184294871795,GA,KRUM,3,5
2130,36.35817307692308,GA,KRUM,3,5
2160,36.86899038461539,GA,KRUM,3,5
2190,45.33253205128205,GA,KRUM,3,5
2220,44.68149038461539,GA,KRUM,3,5
2250,42.00721153846154,GA,KRUM,3,5
2280,44.41105769230769,GA,KRUM,3,5
2310,46.47435897435897,GA,KRUM,3,5
2340,46.564503205128204,GA,KRUM,3,5
2370,46.27403846153846,GA,KRUM,3,5
2400,46.794871794871796,GA,KRUM,3,5
2430,46.39423076923077,GA,KRUM,3,5
2460,45.64302884615385,GA,KRUM,3,5
2490,44.80168269230769,GA,KRUM,3,5
2520,44.37099358974359,GA,KRUM,3,5
2550,44.29086538461539,GA,KRUM,3,5
2580,44.26081730769231,GA,KRUM,3,5
2610,45.16225961538461,GA,KRUM,3,5
2640,45.25240384615385,GA,KRUM,3,5
2670,45.56290064102564,GA,KRUM,3,5
2700,45.592948717948715,GA,KRUM,3,5
2730,46.75480769230769,GA,KRUM,3,5
2760,45.85336538461539,GA,KRUM,3,5
2790,44.791666666666664,GA,KRUM,3,5
2820,45.06209935897436,GA,KRUM,3,5
2850,48.26722756410256,GA,KRUM,3,5
2880,48.747996794871796,GA,KRUM,3,5
2910,48.66786858974359,GA,KRUM,3,5
2940,48.16706730769231,GA,KRUM,3,5
2970,48.09695512820513,GA,KRUM,3,5
3000,48.22716346153846,GA,KRUM,3,5
30,11.688701923076923,SF,KRUM,3,5
60,10.286458333333334,SF,KRUM,3,5
90,10.9375,SF,KRUM,3,5
120,11.037660256410257,SF,KRUM,3,5
150,11.398237179487179,SF,KRUM,3,5
180,11.16786858974359,SF,KRUM,3,5
210,12.159455128205128,SF,KRUM,3,5
240,11.738782051282051,SF,KRUM,3,5
270,14.002403846153847,SF,KRUM,3,5
300,12.610176282051283,SF,KRUM,3,5
330,14.513221153846153,SF,KRUM,3,5
360,11.217948717948717,SF,KRUM,3,5
390,13.251201923076923,SF,KRUM,3,5
420,13.671875,SF,KRUM,3,5
450,15.454727564102564,SF,KRUM,3,5
480,14.112580128205128,SF,KRUM,3,5
510,17.528044871794872,SF,KRUM,3,5
540,16.88701923076923,SF,KRUM,3,5
570,17.638221153846153,SF,KRUM,3,5
600,18.760016025641026,SF,KRUM,3,5
630,18.299278846153847,SF,KRUM,3,5
660,21.41426282051282,SF,KRUM,3,5
690,23.15705128205128,SF,KRUM,3,5
720,17.918669871794872,SF,KRUM,3,5
750,24.12860576923077,SF,KRUM,3,5
780,20.653044871794872,SF,KRUM,3,5
810,24.358974358974358,SF,KRUM,3,5
840,21.71474358974359,SF,KRUM,3,5
870,21.794871794871796,SF,KRUM,3,5
900,22.81650641025641,SF,KRUM,3,5
930,23.89823717948718,SF,KRUM,3,5
960,22.145432692307693,SF,KRUM,3,5
990,23.076923076923077,SF,KRUM,3,5
1020,21.474358974358974,SF,KRUM,3,5
1050,25.260416666666668,SF,KRUM,3,5
1080,27.04326923076923,SF,KRUM,3,5
1110,26.943108974358974,SF,KRUM,3,5
1140,23.13701923076923,SF,KRUM,3,5
1170,24.639423076923077,SF,KRUM,3,5
1200,24.959935897435898,SF,KRUM,3,5
1230,24.919871794871796,SF,KRUM,3,5
1260,24.709535256410255,SF,KRUM,3,5
1290,26.201923076923077,SF,KRUM,3,5
1320,27.854567307692307,SF,KRUM,3,5
1350,25.701121794871796,SF,KRUM,3,5
1380,28.19511217948718,SF,KRUM,3,5
1410,25.731169871794872,SF,KRUM,3,5
1440,27.193509615384617,SF,KRUM,3,5
1470,26.522435897435898,SF,KRUM,3,5
1500,29.517227564102566,SF,KRUM,3,5
1530,27.854567307692307,SF,KRUM,3,5
1560,31.420272435897434,SF,KRUM,3,5
1590,28.665865384615383,SF,KRUM,3,5
1620,31.580528846153847,SF,KRUM,3,5
1650,28.475560897435898,SF,KRUM,3,5
1680,29.356971153846153,SF,KRUM,3,5
1710,33.27323717948718,SF,KRUM,3,5
1740,29.6875,SF,KRUM,3,5
1770,35.30649038461539,SF,KRUM,3,5
1800,30.348557692307693,SF,KRUM,3,5
1830,30.118189102564102,SF,KRUM,3,5
1860,30.268429487179485,SF,KRUM,3,5
1890,25.200320512820515,SF,KRUM,3,5
1920,31.41025641025641,SF,KRUM,3,5
1950,37.67027243589744,SF,KRUM,3,5
1980,34.07451923076923,SF,KRUM,3,5
2010,38.29126602564103,SF,KRUM,3,5
2040,36.53846153846154,SF,KRUM,3,5
2070,32.69230769230769,SF,KRUM,3,5
2100,38.76201923076923,SF,KRUM,3,5
2130,37.009214743589745,SF,KRUM,3,5
2160,35.45673076923077,SF,KRUM,3,5
2190,38.12099358974359,SF,KRUM,3,5
2220,38.35136217948718,SF,KRUM,3,5
2250,32.26161858974359,SF,KRUM,3,5
2280,36.88902243589744,SF,KRUM,3,5
2310,38.591746794871796,SF,KRUM,3,5
2340,40.16426282051282,SF,KRUM,3,5
2370,41.34615384615385,SF,KRUM,3,5
2400,41.56650641025641,SF,KRUM,3,5
2430,41.516426282051285,SF,KRUM,3,5
2460,41.61658653846154,SF,KRUM,3,5
2490,42.497996794871796,SF,KRUM,3,5
2520,42.45793269230769,SF,KRUM,3,5
2550,42.40785256410256,SF,KRUM,3,5
2580,42.087339743589745,SF,KRUM,3,5
2610,42.16746794871795,SF,KRUM,3,5
2640,42.50801282051282,SF,KRUM,3,5
2670,42.66826923076923,SF,KRUM,3,5
2700,43.16907051282051,SF,KRUM,3,5
2730,43.880208333333336,SF,KRUM,3,5
2760,44.91185897435897,SF,KRUM,3,5
2790,42.658253205128204,SF,KRUM,3,5
2820,42.64823717948718,SF,KRUM,3,5
2850,46.24399038461539,SF,KRUM,3,5
2880,44.010416666666664,SF,KRUM,3,5
2910,43.89022435897436,SF,KRUM,3,5
2940,45.68309294871795,SF,KRUM,3,5
2970,45.72315705128205,SF,KRUM,3,5
3000,46.24399038461539,SF,KRUM,3,5
30,10.70713141025641,LF,KRUM,3,5
60,17.217548076923077,LF,KRUM,3,5
90,15.37459935897436,LF,KRUM,3,5
120,17.85857371794872,LF,KRUM,3,5
150,18.37940705128205,LF,KRUM,3,5
180,18.12900641025641,LF,KRUM,3,5
210,18.399439102564102,LF,KRUM,3,5
240,20.502804487179485,LF,KRUM,3,5
270,18.24919871794872,LF,KRUM,3,5
300,21.153846153846153,LF,KRUM,3,5
330,19.55128205128205,LF,KRUM,3,5
360,22.556089743589745,LF,KRUM,3,5
390,20.68309294871795,LF,KRUM,3,5
420,25.641025641025642,LF,KRUM,3,5
450,24.118589743589745,LF,KRUM,3,5
480,25.30048076923077,LF,KRUM,3,5
510,22.275641025641026,LF,KRUM,3,5
540,27.41386217948718,LF,KRUM,3,5
570,23.4375,LF,KRUM,3,5
600,24.809695512820515,LF,KRUM,3,5
630,25.731169871794872,LF,KRUM,3,5
660,26.622596153846153,LF,KRUM,3,5
690,24.559294871794872,LF,KRUM,3,5
720,24.569310897435898,LF,KRUM,3,5
750,28.365384615384617,LF,KRUM,3,5
780,29.487179487179485,LF,KRUM,3,5
810,27.694310897435898,LF,KRUM,3,5
840,24.23878205128205,LF,KRUM,3,5
870,31.380208333333332,LF,KRUM,3,5
900,30.659054487179485,LF,KRUM,3,5
930,30.869391025641026,LF,KRUM,3,5
960,31.80088141025641,LF,KRUM,3,5
990,34.79567307692308,LF,KRUM,3,5
1020,29.326923076923077,LF,KRUM,3,5
1050,30.18830128205128,LF,KRUM,3,5
1080,37.92067307692308,LF,KRUM,3,5
1110,31.109775641025642,LF,KRUM,3,5
1140,31.630608974358974,LF,KRUM,3,5
1170,31.830929487179485,LF,KRUM,3,5
1200,31.43028846153846,LF,KRUM,3,5
1230,32.57211538461539,LF,KRUM,3,5
1260,31.951121794871796,LF,KRUM,3,5
1290,28.33533653846154,LF,KRUM,3,5
1320,32.922676282051285,LF,KRUM,3,5
1350,36.35817307692308,LF,KRUM,3,5
1380,38.6318108974359,LF,KRUM,3,5
1410,31.85096153846154,LF,KRUM,3,5
1440,34.78565705128205,LF,KRUM,3,5
1470,38.21113782051282,LF,KRUM,3,5
1500,40.29447115384615,LF,KRUM,3,5
1530,37.970753205128204,LF,KRUM,3,5
1560,36.92908653846154,LF,KRUM,3,5
1590,40.46474358974359,LF,KRUM,3,5
1620,39.96394230769231,LF,KRUM,3,5
1650,39.78365384615385,LF,KRUM,3,5
1680,46.69471153846154,LF,KRUM,3,5
1710,43.89022435897436,LF,KRUM,3,5
1740,36.848958333333336,LF,KRUM,3,5
1770,41.58653846153846,LF,KRUM,3,5
1800,42.38782051282051,LF,KRUM,3,5
1830,48.94831730769231,LF,KRUM,3,5
1860,40.44471153846154,LF,KRUM,3,5
1890,44.80168269230769,LF,KRUM,3,5
1920,43.97035256410256,LF,KRUM,3,5
1950,45.93349358974359,LF,KRUM,3,5
1980,45.89342948717949,LF,KRUM,3,5
2010,42.297676282051285,LF,KRUM,3,5
2040,39.11258012820513,LF,KRUM,3,5
2070,43.28926282051282,LF,KRUM,3,5
2100,48.77804487179487,LF,KRUM,3,5
2130,40.11418269230769,LF,KRUM,3,5
2160,47.766426282051285,LF,KRUM,3,5
2190,45.602964743589745,LF,KRUM,3,5
2220,47.50600961538461,LF,KRUM,3,5
2250,45.442708333333336,LF,KRUM,3,5
2280,51.77283653846154,LF,KRUM,3,5
2310,52.53405448717949,LF,KRUM,3,5
2340,51.68269230769231,LF,KRUM,3,5
2370,52.12339743589744,LF,KRUM,3,5
2400,53.15504807692308,LF,KRUM,3,5
2430,52.19350961538461,LF,KRUM,3,5
2460,51.302083333333336,LF,KRUM,3,5
2490,54.98798076923077,LF,KRUM,3,5
2520,53.66586538461539,LF,KRUM,3,5
2550,52.68429487179487,LF,KRUM,3,5
2580,51.41225961538461,LF,KRUM,3,5
2610,52.12339743589744,LF,KRUM,3,5
2640,53.225160256410255,LF,KRUM,3,5
2670,53.024839743589745,LF,KRUM,3,5
2700,51.65264423076923,LF,KRUM,3,5
2730,53.06490384615385,LF,KRUM,3,5
2760,52.36378205128205,LF,KRUM,3,5
2790,52.76442307692308,LF,KRUM,3,5
2820,52.00320512820513,LF,KRUM,3,5
2850,53.776041666666664,LF,KRUM,3,5
2880,52.59415064102564,LF,KRUM,3,5
2910,54.62740384615385,LF,KRUM,3,5
2940,51.9931891025641,LF,KRUM,3,5
2970,52.74439102564103,LF,KRUM,3,5
3000,55.368589743589745,LF,KRUM,3,5
30,10.286458333333334,mimic,KRUM,3,5
60,10.006009615384615,mimic,KRUM,3,5
90,10.006009615384615,mimic,KRUM,3,5
120,10.006009615384615,mimic,KRUM,3,5
150,10.006009615384615,mimic,KRUM,3,5
180,10.006009615384615,mimic,KRUM,3,5
210,10.036057692307692,mimic,KRUM,3,5
240,9.945913461538462,mimic,KRUM,3,5
270,9.955929487179487,mimic,KRUM,3,5
300,10.006009615384615,mimic,KRUM,3,5
330,10.01602564102564,mimic,KRUM,3,5
360,10.01602564102564,mimic,KRUM,3,5
390,9.99599358974359,mimic,KRUM,3,5
420,9.99599358974359,mimic,KRUM,3,5
450,10.006009615384615,mimic,KRUM,3,5
480,10.436698717948717,mimic,KRUM,3,5
510,11.328125,mimic,KRUM,3,5
540,11.067708333333334,mimic,KRUM,3,5
570,11.398237179487179,mimic,KRUM,3,5
600,10.807291666666666,mimic,KRUM,3,5
630,11.258012820512821,mimic,KRUM,3,5
660,14.633413461538462,mimic,KRUM,3,5
690,10.787259615384615,mimic,KRUM,3,5
720,12.910657051282051,mimic,KRUM,3,5
750,14.573317307692308,mimic,KRUM,3,5
780,13.97235576923077,mimic,KRUM,3,5
810,14.212740384615385,mimic,KRUM,3,5
840,15.454727564102564,mimic,KRUM,3,5
870,13.321314102564102,mimic,KRUM,3,5
900,15.815304487179487,mimic,KRUM,3,5
930,16.015625,mimic,KRUM,3,5
960,15.584935897435898,mimic,KRUM,3,5
990,19.83173076923077,mimic,KRUM,3,5
1020,15.935496794871796,mimic,KRUM,3,5
1050,18.19911858974359,mimic,KRUM,3,5
1080,17.928685897435898,mimic,KRUM,3,5
1110,17.80849358974359,mimic,KRUM,3,5
1140,15.224358974358974,mimic,KRUM,3,5
1170,23.427483974358974,mimic,KRUM,3,5
1200,20.803285256410255,mimic,KRUM,3,5
1230,21.11378205128205,mimic,KRUM,3,5
1260,18.830128205128204,mimic,KRUM,3,5
1290,21.27403846153846,mimic,KRUM,3,5
1320,19.040464743589745,mimic,KRUM,3,5
1350,20.552884615384617,mimic,KRUM,3,5
1380,17.317708333333332,mimic,KRUM,3,5
1410,18.209134615384617,mimic,KRUM,3,5
1440,21.724759615384617,mimic,KRUM,3,5
1470,22.97676282051282,mimic,KRUM,3,5
1500,21.634615384615383,mimic,KRUM,3,5
1530,21.98517628205128,mimic,KRUM,3,5
1560,24.118589743589745,mimic,KRUM,3,5
1590,23.096955128205128,mimic,KRUM,3,5
1620,21.514423076923077,mimic,KRUM,3,5
1650,23.71794871794872,mimic,KRUM,3,5
1680,24.098557692307693,mimic,KRUM,3,5
1710,30.248397435897434,mimic,KRUM,3,5
1740,29.657451923076923,mimic,KRUM,3,5
1770,25.701121794871796,mimic,KRUM,3,5
1800,26.532451923076923,mimic,KRUM,3,5
1830,29.256810897435898,mimic,KRUM,3,5
1860,31.239983974358974,mimic,KRUM,3,5
1890,26.552483974358974,mimic,KRUM,3,5
1920,25.440705128205128,mimic,KRUM,3,5
1950,29.79767628205128,mimic,KRUM,3,5
1980,31.931089743589745,mimic,KRUM,3,5
2010,29.13661858974359,mimic,KRUM,3,5
2040,30.999599358974358,mimic,KRUM,3,5
2070,30.78926282051282,mimic,KRUM,3,5
2100,31.75080128205128,mimic,KRUM,3,5
2130,30.779246794871796,mimic,KRUM,3,5
2160,29.046474358974358,mimic,KRUM,3,5
2190,33.71394230769231,mimic,KRUM,3,5
2220,36.25801282051282,mimic,KRUM,3,5
2250,27.934695512820515,mimic,KRUM,3,5
2280,34.094551282051285,mimic,KRUM,3,5
2310,37.28966346153846,mimic,KRUM,3,5
2340,38.51161858974359,mimic,KRUM,3,5
2370,39.4931891025641,mimic,KRUM,3,5
2400,38.04086538461539,mimic,KRUM,3,5
2430,38.020833333333336,mimic,KRUM,3,5
2460,37.44991987179487,mimic,KRUM,3,5
2490,37.66025641025641,mimic,KRUM,3,5
2520,40.37459935897436,mimic,KRUM,3,5
2550,39.26282051282051,mimic,KRUM,3,5
2580,40.154246794871796,mimic,KRUM,3,5
2610,41.04567307692308,mimic,KRUM,3,5
2640,40.83533653846154,mimic,KRUM,3,5
2670,42.95873397435897,mimic,KRUM,3,5
2700,41.43629807692308,mimic,KRUM,3,5
2730,43.11899038461539,mimic,KRUM,3,5
2760,42.678285256410255,mimic,KRUM,3,5
2790,41.54647435897436,mimic,KRUM,3,5
2820,41.49639423076923,mimic,KRUM,3,5
2850,42.77844551282051,mimic,KRUM,3,5
2880,43.11899038461539,mimic,KRUM,3,5
2910,43.34935897435897,mimic,KRUM,3,5
2940,42.96875,mimic,KRUM,3,5
2970,42.447916666666664,mimic,KRUM,3,5
3000,42.54807692307692,mimic,KRUM,3,5
30,10.63701923076923,IPM,KRUM,3,5
60,11.288060897435898,IPM,KRUM,3,5
90,10.466746794871796,IPM,KRUM,3,5
120,10.9375,IPM,KRUM,3,5
150,11.037660256410257,IPM,KRUM,3,5
180,10.657051282051283,IPM,KRUM,3,5
210,11.258012820512821,IPM,KRUM,3,5
240,11.09775641025641,IPM,KRUM,3,5
270,11.047676282051283,IPM,KRUM,3,5
300,10.787259615384615,IPM,KRUM,3,5
330,11.518429487179487,IPM,KRUM,3,5
360,11.57852564102564,IPM,KRUM,3,5
390,11.608573717948717,IPM,KRUM,3,5
420,11.478365384615385,IPM,KRUM,3,5
450,11.608573717948717,IPM,KRUM,3,5
480,11.568509615384615,IPM,KRUM,3,5
510,12.049278846153847,IPM,KRUM,3,5
540,11.308092948717949,IPM,KRUM,3,5
570,13.090945512820513,IPM,KRUM,3,5
600,12.870592948717949,IPM,KRUM,3,5
630,11.598557692307692,IPM,KRUM,3,5
660,13.651842948717949,IPM,KRUM,3,5
690,15.32451923076923,IPM,KRUM,3,5
720,11.107772435897436,IPM,KRUM,3,5
750,13.852163461538462,IPM,KRUM,3,5
780,13.862179487179487,IPM,KRUM,3,5
810,15.414663461538462,IPM,KRUM,3,5
840,13.491586538461538,IPM,KRUM,3,5
870,15.344551282051283,IPM,KRUM,3,5
900,16.526442307692307,IPM,KRUM,3,5
930,17.147435897435898,IPM,KRUM,3,5
960,16.77684294871795,IPM,KRUM,3,5
990,15.134214743589743,IPM,KRUM,3,5
1020,16.51642628205128,IPM,KRUM,3,5
1050,17.73838141025641,IPM,KRUM,3,5
1080,18.649839743589745,IPM,KRUM,3,5
1110,18.549679487179485,IPM,KRUM,3,5
1140,14.923878205128204,IPM,KRUM,3,5
1170,17.778445512820515,IPM,KRUM,3,5
1200,17.938701923076923,IPM,KRUM,3,5
1230,20.072115384615383,IPM,KRUM,3,5
1260,18.499599358974358,IPM,KRUM,3,5
