Iterations,Accuracy (%),Attack,Aggregator,seed,f,s
1110,97.63621794871794,GA,FGC$_t$,1,4,0
1140,97.59615384615384,GA,FGC$_t$,1,4,0
1170,97.75641025641026,GA,FGC$_t$,1,4,0
1200,97.82652243589743,GA,FGC$_t$,1,4,0
1230,97.83653846153847,GA,FGC$_t$,1,4,0
1260,97.93669871794872,GA,FGC$_t$,1,4,0
1290,98.01682692307692,GA,FGC$_t$,1,4,0
1320,97.9266826923077,GA,FGC$_t$,1,4,0
1350,98.046875,GA,FGC$_t$,1,4,0
1380,98.0869391025641,GA,FGC$_t$,1,4,0
1410,98.0068108974359,GA,FGC$_t$,1,4,0
1440,98.0869391025641,GA,FGC$_t$,1,4,0
1470,98.06690705128206,GA,FGC$_t$,1,4,0
1500,98.1670673076923,GA,FGC$_t$,1,4,0
30,58.78405448717949,GA,FGC$_t$,1,6,0
60,78.3954326923077,GA,FGC$_t$,1,6,0
90,84.74559294871794,GA,FGC$_t$,1,6,0
120,86.25801282051282,GA,FGC$_t$,1,6,0
150,86.04767628205128,GA,FGC$_t$,1,6,0
180,89.71354166666667,GA,FGC$_t$,1,6,0
210,90.85536858974359,GA,FGC$_t$,1,6,0
240,91.65665064102564,GA,FGC$_t$,1,6,0
270,92.08733974358974,GA,FGC$_t$,1,6,0
300,92.95873397435898,GA,FGC$_t$,1,6,0
330,93.34935897435898,GA,FGC$_t$,1,6,0
360,93.73998397435898,GA,FGC$_t$,1,6,0
390,94.21073717948718,GA,FGC$_t$,1,6,0
420,94.33092948717949,GA,FGC$_t$,1,6,0
450,94.76161858974359,GA,FGC$_t$,1,6,0
480,94.9619391025641,GA,FGC$_t$,1,6,0
510,95.49278846153847,GA,FGC$_t$,1,6,0
540,95.59294871794872,GA,FGC$_t$,1,6,0
570,95.89342948717949,GA,FGC$_t$,1,6,0
600,96.18389423076923,GA,FGC$_t$,1,6,0
630,96.3641826923077,GA,FGC$_t$,1,6,0
660,96.23397435897436,GA,FGC$_t$,1,6,0
690,96.47435897435898,GA,FGC$_t$,1,6,0
720,96.54447115384616,GA,FGC$_t$,1,6,0
750,96.81490384615384,GA,FGC$_t$,1,6,0
780,96.92508012820512,GA,FGC$_t$,1,6,0
810,97.06530448717949,GA,FGC$_t$,1,6,0
840,97.20552884615384,GA,FGC$_t$,1,6,0
870,97.2255608974359,GA,FGC$_t$,1,6,0
900,97.29567307692308,GA,FGC$_t$,1,6,0
930,97.265625,GA,FGC$_t$,1,6,0
960,97.3858173076923,GA,FGC$_t$,1,6,0
990,97.49599358974359,GA,FGC$_t$,1,6,0
1020,97.66626602564102,GA,FGC$_t$,1,6,0
1050,97.67628205128206,GA,FGC$_t$,1,6,0
1080,97.67628205128206,GA,FGC$_t$,1,6,0
1110,97.63621794871794,GA,FGC$_t$,1,6,0
1140,97.68629807692308,GA,FGC$_t$,1,6,0
1170,97.80649038461539,GA,FGC$_t$,1,6,0
1200,97.9266826923077,GA,FGC$_t$,1,6,0
1230,97.85657051282051,GA,FGC$_t$,1,6,0
1260,97.94671474358974,GA,FGC$_t$,1,6,0
1290,98.05689102564102,GA,FGC$_t$,1,6,0
1320,98.03685897435898,GA,FGC$_t$,1,6,0
1350,98.02684294871794,GA,FGC$_t$,1,6,0
1380,98.09695512820512,GA,FGC$_t$,1,6,0
1410,98.1270032051282,GA,FGC$_t$,1,6,0
1440,98.14703525641026,GA,FGC$_t$,1,6,0
1470,98.27724358974359,GA,FGC$_t$,1,6,0
1500,98.24719551282051,GA,FGC$_t$,1,6,0
30,62.109375,LF,FGC$_t$,1,2,0
60,78.48557692307692,LF,FGC$_t$,1,2,0
90,84.90584935897436,LF,FGC$_t$,1,2,0
120,87.3798076923077,LF,FGC$_t$,1,2,0
150,88.64182692307692,LF,FGC$_t$,1,2,0
180,89.97395833333333,LF,FGC$_t$,1,2,0
210,91.12580128205128,LF,FGC$_t$,1,2,0
240,91.8770032051282,LF,FGC$_t$,1,2,0
270,92.79847756410257,LF,FGC$_t$,1,2,0
300,93.01883012820512,LF,FGC$_t$,1,2,0
330,93.6298076923077,LF,FGC$_t$,1,2,0
360,94.140625,LF,FGC$_t$,1,2,0
390,94.4511217948718,LF,FGC$_t$,1,2,0
420,94.77163461538461,LF,FGC$_t$,1,2,0
450,94.78165064102564,LF,FGC$_t$,1,2,0
480,95.2724358974359,LF,FGC$_t$,1,2,0
510,95.47275641025641,LF,FGC$_t$,1,2,0
540,95.67307692307692,LF,FGC$_t$,1,2,0
570,95.91346153846153,LF,FGC$_t$,1,2,0
600,96.09375,LF,FGC$_t$,1,2,0
630,96.31410256410257,LF,FGC$_t$,1,2,0
660,96.50440705128206,LF,FGC$_t$,1,2,0
690,96.59455128205128,LF,FGC$_t$,1,2,0
720,96.85496794871794,LF,FGC$_t$,1,2,0
750,96.9951923076923,LF,FGC$_t$,1,2,0
780,96.80488782051282,LF,FGC$_t$,1,2,0
810,96.93509615384616,LF,FGC$_t$,1,2,0
840,97.24559294871794,LF,FGC$_t$,1,2,0
870,97.13541666666667,LF,FGC$_t$,1,2,0
900,97.37580128205128,LF,FGC$_t$,1,2,0
930,97.48597756410257,LF,FGC$_t$,1,2,0
960,97.58613782051282,LF,FGC$_t$,1,2,0
990,97.64623397435898,LF,FGC$_t$,1,2,0
1020,97.67628205128206,LF,FGC$_t$,1,2,0
1050,97.72636217948718,LF,FGC$_t$,1,2,0
1080,97.9266826923077,LF,FGC$_t$,1,2,0
1110,97.93669871794872,LF,FGC$_t$,1,2,0
1140,97.88661858974359,LF,FGC$_t$,1,2,0
1170,98.03685897435898,LF,FGC$_t$,1,2,0
1200,98.05689102564102,LF,FGC$_t$,1,2,0
1230,98.21714743589743,LF,FGC$_t$,1,2,0
1260,98.046875,LF,FGC$_t$,1,2,0
1290,98.10697115384616,LF,FGC$_t$,1,2,0
1320,98.06690705128206,LF,FGC$_t$,1,2,0
1350,98.0869391025641,LF,FGC$_t$,1,2,0
1380,98.18709935897436,LF,FGC$_t$,1,2,0
1410,98.22716346153847,LF,FGC$_t$,1,2,0
1440,98.20713141025641,LF,FGC$_t$,1,2,0
1470,98.22716346153847,LF,FGC$_t$,1,2,0
1500,98.24719551282051,LF,FGC$_t$,1,2,0
30,43.279246794871796,LF,FGC$_t$,1,4,0
60,75.95152243589743,LF,FGC$_t$,1,4,0
90,85.21634615384616,LF,FGC$_t$,1,4,0
120,86.77884615384616,LF,FGC$_t$,1,4,0
150,87.86057692307692,LF,FGC$_t$,1,4,0
180,88.9423076923077,LF,FGC$_t$,1,4,0
210,90.5048076923077,LF,FGC$_t$,1,4,0
240,91.42628205128206,LF,FGC$_t$,1,4,0
270,92.20753205128206,LF,FGC$_t$,1,4,0
300,92.91866987179488,LF,FGC$_t$,1,4,0
330,93.3994391025641,LF,FGC$_t$,1,4,0
360,93.8701923076923,LF,FGC$_t$,1,4,0
390,94.140625,LF,FGC$_t$,1,4,0
420,94.42107371794872,LF,FGC$_t$,1,4,0
450,94.69150641025641,LF,FGC$_t$,1,4,0
480,94.8818108974359,LF,FGC$_t$,1,4,0
510,95.30248397435898,LF,FGC$_t$,1,4,0
540,95.49278846153847,LF,FGC$_t$,1,4,0
570,95.75320512820512,LF,FGC$_t$,1,4,0
600,95.96354166666667,LF,FGC$_t$,1,4,0
630,96.1338141025641,LF,FGC$_t$,1,4,0
660,96.45432692307692,LF,FGC$_t$,1,4,0
690,96.42427884615384,LF,FGC$_t$,1,4,0
720,96.73477564102564,LF,FGC$_t$,1,4,0
750,96.77483974358974,LF,FGC$_t$,1,4,0
780,97.00520833333333,LF,FGC$_t$,1,4,0
810,96.9551282051282,LF,FGC$_t$,1,4,0
840,97.27564102564102,LF,FGC$_t$,1,4,0
870,97.3457532051282,LF,FGC$_t$,1,4,0
900,97.45592948717949,LF,FGC$_t$,1,4,0
930,97.5360576923077,LF,FGC$_t$,1,4,0
960,97.60616987179488,LF,FGC$_t$,1,4,0
990,97.7363782051282,LF,FGC$_t$,1,4,0
1020,97.74639423076923,LF,FGC$_t$,1,4,0
1050,97.80649038461539,LF,FGC$_t$,1,4,0
1080,97.84655448717949,LF,FGC$_t$,1,4,0
1110,97.90665064102564,LF,FGC$_t$,1,4,0
1140,97.85657051282051,LF,FGC$_t$,1,4,0
1170,97.85657051282051,LF,FGC$_t$,1,4,0
1200,97.89663461538461,LF,FGC$_t$,1,4,0
1230,97.97676282051282,LF,FGC$_t$,1,4,0
1260,97.85657051282051,LF,FGC$_t$,1,4,0
1290,97.9266826923077,LF,FGC$_t$,1,4,0
1320,98.03685897435898,LF,FGC$_t$,1,4,0
1350,98.05689102564102,LF,FGC$_t$,1,4,0
1380,98.06690705128206,LF,FGC$_t$,1,4,0
1410,98.18709935897436,LF,FGC$_t$,1,4,0
1440,98.13701923076923,LF,FGC$_t$,1,4,0
1470,98.15705128205128,LF,FGC$_t$,1,4,0
1500,98.3173076923077,LF,FGC$_t$,1,4,0
30,14.633413461538462,LF,FGC$_t$,1,6,0
60,75.0,LF,FGC$_t$,1,6,0
90,82.4619391025641,LF,FGC$_t$,1,6,0
120,85.38661858974359,LF,FGC$_t$,1,6,0
150,87.99078525641026,LF,FGC$_t$,1,6,0
180,89.12259615384616,LF,FGC$_t$,1,6,0
210,89.9238782051282,LF,FGC$_t$,1,6,0
240,91.38621794871794,LF,FGC$_t$,1,6,0
270,92.36778846153847,LF,FGC$_t$,1,6,0
300,92.37780448717949,LF,FGC$_t$,1,6,0
330,93.33934294871794,LF,FGC$_t$,1,6,0
360,93.68990384615384,LF,FGC$_t$,1,6,0
390,94.12059294871794,LF,FGC$_t$,1,6,0
420,94.51121794871794,LF,FGC$_t$,1,6,0
450,95.0420673076923,LF,FGC$_t$,1,6,0
480,95.34254807692308,LF,FGC$_t$,1,6,0
510,95.54286858974359,LF,FGC$_t$,1,6,0
540,95.90344551282051,LF,FGC$_t$,1,6,0
570,95.94350961538461,LF,FGC$_t$,1,6,0
600,96.26402243589743,LF,FGC$_t$,1,6,0
630,96.49439102564102,LF,FGC$_t$,1,6,0
660,96.58453525641026,LF,FGC$_t$,1,6,0
690,96.74479166666667,LF,FGC$_t$,1,6,0
720,97.02524038461539,LF,FGC$_t$,1,6,0
750,97.09535256410257,LF,FGC$_t$,1,6,0
780,97.16546474358974,LF,FGC$_t$,1,6,0
810,97.27564102564102,LF,FGC$_t$,1,6,0
840,97.35576923076923,LF,FGC$_t$,1,6,0
870,97.3056891025641,LF,FGC$_t$,1,6,0
900,97.41586538461539,LF,FGC$_t$,1,6,0
930,97.5360576923077,LF,FGC$_t$,1,6,0
960,97.6161858974359,LF,FGC$_t$,1,6,0
990,97.75641025641026,LF,FGC$_t$,1,6,0
1020,97.95673076923077,LF,FGC$_t$,1,6,0
1050,97.79647435897436,LF,FGC$_t$,1,6,0
1080,97.72636217948718,LF,FGC$_t$,1,6,0
1110,97.74639423076923,LF,FGC$_t$,1,6,0
1140,97.97676282051282,LF,FGC$_t$,1,6,0
1170,98.0869391025641,LF,FGC$_t$,1,6,0
1200,98.20713141025641,LF,FGC$_t$,1,6,0
1230,98.19711538461539,LF,FGC$_t$,1,6,0
1260,98.1670673076923,LF,FGC$_t$,1,6,0
1290,98.17708333333333,LF,FGC$_t$,1,6,0
1320,98.22716346153847,LF,FGC$_t$,1,6,0
1350,98.25721153846153,LF,FGC$_t$,1,6,0
1380,98.22716346153847,LF,FGC$_t$,1,6,0
1410,98.33733974358974,LF,FGC$_t$,1,6,0
1440,98.21714743589743,LF,FGC$_t$,1,6,0
1470,98.36738782051282,LF,FGC$_t$,1,6,0
1500,98.32732371794872,LF,FGC$_t$,1,6,0
30,52.51402243589744,Mimic,FGC$_t$,1,2,0
60,78.5957532051282,Mimic,FGC$_t$,1,2,0
90,84.47516025641026,Mimic,FGC$_t$,1,2,0
120,86.77884615384616,Mimic,FGC$_t$,1,2,0
150,89.28285256410257,Mimic,FGC$_t$,1,2,0
180,89.55328525641026,Mimic,FGC$_t$,1,2,0
210,91.1358173076923,Mimic,FGC$_t$,1,2,0
240,91.57652243589743,Mimic,FGC$_t$,1,2,0
270,92.39783653846153,Mimic,FGC$_t$,1,2,0
300,92.86858974358974,Mimic,FGC$_t$,1,2,0
330,93.14903846153847,Mimic,FGC$_t$,1,2,0
360,93.94030448717949,Mimic,FGC$_t$,1,2,0
390,94.4511217948718,Mimic,FGC$_t$,1,2,0
420,94.66145833333333,Mimic,FGC$_t$,1,2,0
450,94.94190705128206,Mimic,FGC$_t$,1,2,0
480,95.29246794871794,Mimic,FGC$_t$,1,2,0
510,95.47275641025641,Mimic,FGC$_t$,1,2,0
540,95.61298076923077,Mimic,FGC$_t$,1,2,0
570,96.08373397435898,Mimic,FGC$_t$,1,2,0
600,95.9735576923077,Mimic,FGC$_t$,1,2,0
630,96.43429487179488,Mimic,FGC$_t$,1,2,0
660,96.54447115384616,Mimic,FGC$_t$,1,2,0
690,96.73477564102564,Mimic,FGC$_t$,1,2,0
720,96.78485576923077,Mimic,FGC$_t$,1,2,0
750,97.04527243589743,Mimic,FGC$_t$,1,2,0
780,96.96514423076923,Mimic,FGC$_t$,1,2,0
810,97.15544871794872,Mimic,FGC$_t$,1,2,0
840,97.1854967948718,Mimic,FGC$_t$,1,2,0
870,97.33573717948718,Mimic,FGC$_t$,1,2,0
900,97.45592948717949,Mimic,FGC$_t$,1,2,0
930,97.6161858974359,Mimic,FGC$_t$,1,2,0
960,97.56610576923077,Mimic,FGC$_t$,1,2,0
990,97.6161858974359,Mimic,FGC$_t$,1,2,0
1020,97.78645833333333,Mimic,FGC$_t$,1,2,0
1050,97.76642628205128,Mimic,FGC$_t$,1,2,0
1080,97.88661858974359,Mimic,FGC$_t$,1,2,0
1110,97.86658653846153,Mimic,FGC$_t$,1,2,0
1140,98.02684294871794,Mimic,FGC$_t$,1,2,0
1170,98.046875,Mimic,FGC$_t$,1,2,0
1200,98.14703525641026,Mimic,FGC$_t$,1,2,0
1230,98.13701923076923,Mimic,FGC$_t$,1,2,0
1260,98.1270032051282,Mimic,FGC$_t$,1,2,0
1290,98.05689102564102,Mimic,FGC$_t$,1,2,0
1320,98.1670673076923,Mimic,FGC$_t$,1,2,0
1350,98.03685897435898,Mimic,FGC$_t$,1,2,0
1380,98.14703525641026,Mimic,FGC$_t$,1,2,0
1410,98.1670673076923,Mimic,FGC$_t$,1,2,0
1440,98.27724358974359,Mimic,FGC$_t$,1,2,0
1470,98.14703525641026,Mimic,FGC$_t$,1,2,0
1500,98.25721153846153,Mimic,FGC$_t$,1,2,0
30,69.64142628205128,Mimic,FGC$_t$,1,4,0
60,79.48717948717949,Mimic,FGC$_t$,1,4,0
90,84.6454326923077,Mimic,FGC$_t$,1,4,0
120,87.4599358974359,Mimic,FGC$_t$,1,4,0
150,88.89222756410257,Mimic,FGC$_t$,1,4,0
180,90.12419871794872,Mimic,FGC$_t$,1,4,0
210,90.38461538461539,Mimic,FGC$_t$,1,4,0
240,91.49639423076923,Mimic,FGC$_t$,1,4,0
270,91.90705128205128,Mimic,FGC$_t$,1,4,0
300,92.52804487179488,Mimic,FGC$_t$,1,4,0
330,93.17908653846153,Mimic,FGC$_t$,1,4,0
360,93.2391826923077,Mimic,FGC$_t$,1,4,0
390,93.80008012820512,Mimic,FGC$_t$,1,4,0
420,94.03044871794872,Mimic,FGC$_t$,1,4,0
450,94.54126602564102,Mimic,FGC$_t$,1,4,0
480,94.74158653846153,Mimic,FGC$_t$,1,4,0
510,95.09214743589743,Mimic,FGC$_t$,1,4,0
540,95.34254807692308,Mimic,FGC$_t$,1,4,0
570,95.69310897435898,Mimic,FGC$_t$,1,4,0
600,95.75320512820512,Mimic,FGC$_t$,1,4,0
630,95.87339743589743,Mimic,FGC$_t$,1,4,0
660,96.42427884615384,Mimic,FGC$_t$,1,4,0
690,95.72315705128206,Mimic,FGC$_t$,1,4,0
720,96.55448717948718,Mimic,FGC$_t$,1,4,0
750,96.33413461538461,Mimic,FGC$_t$,1,4,0
780,96.70472756410257,Mimic,FGC$_t$,1,4,0
810,96.65464743589743,Mimic,FGC$_t$,1,4,0
840,97.00520833333333,Mimic,FGC$_t$,1,4,0
870,97.05528846153847,Mimic,FGC$_t$,1,4,0
900,97.28565705128206,Mimic,FGC$_t$,1,4,0
930,97.27564102564102,Mimic,FGC$_t$,1,4,0
960,97.33573717948718,Mimic,FGC$_t$,1,4,0
990,97.42588141025641,Mimic,FGC$_t$,1,4,0
1020,97.54607371794872,Mimic,FGC$_t$,1,4,0
1050,97.56610576923077,Mimic,FGC$_t$,1,4,0
1080,97.65625,Mimic,FGC$_t$,1,4,0
1110,97.67628205128206,Mimic,FGC$_t$,1,4,0
1140,97.43589743589743,Mimic,FGC$_t$,1,4,0
1170,97.72636217948718,Mimic,FGC$_t$,1,4,0
1200,97.71634615384616,Mimic,FGC$_t$,1,4,0
1230,97.80649038461539,Mimic,FGC$_t$,1,4,0
1260,97.90665064102564,Mimic,FGC$_t$,1,4,0
1290,97.70633012820512,Mimic,FGC$_t$,1,4,0
1320,97.88661858974359,Mimic,FGC$_t$,1,4,0
1350,97.90665064102564,Mimic,FGC$_t$,1,4,0
1380,98.0068108974359,Mimic,FGC$_t$,1,4,0
1410,98.03685897435898,Mimic,FGC$_t$,1,4,0
1440,98.03685897435898,Mimic,FGC$_t$,1,4,0
1470,98.046875,Mimic,FGC$_t$,1,4,0
1500,98.06690705128206,Mimic,FGC$_t$,1,4,0
30,12.890625,Mimic,FGC$_t$,1,6,0
60,54.51722756410256,Mimic,FGC$_t$,1,6,0
90,74.7295673076923,Mimic,FGC$_t$,1,6,0
120,82.98277243589743,Mimic,FGC$_t$,1,6,0
150,85.56690705128206,Mimic,FGC$_t$,1,6,0
180,87.56009615384616,Mimic,FGC$_t$,1,6,0
210,89.04246794871794,Mimic,FGC$_t$,1,6,0
240,90.48477564102564,Mimic,FGC$_t$,1,6,0
270,90.60496794871794,Mimic,FGC$_t$,1,6,0
300,91.30608974358974,Mimic,FGC$_t$,1,6,0
330,92.02724358974359,Mimic,FGC$_t$,1,6,0
360,92.35777243589743,Mimic,FGC$_t$,1,6,0
390,92.2676282051282,Mimic,FGC$_t$,1,6,0
420,92.85857371794872,Mimic,FGC$_t$,1,6,0
450,93.21915064102564,Mimic,FGC$_t$,1,6,0
480,93.85016025641026,Mimic,FGC$_t$,1,6,0
510,93.54967948717949,Mimic,FGC$_t$,1,6,0
540,94.51121794871794,Mimic,FGC$_t$,1,6,0
570,94.47115384615384,Mimic,FGC$_t$,1,6,0
600,94.68149038461539,Mimic,FGC$_t$,1,6,0
630,95.0020032051282,Mimic,FGC$_t$,1,6,0
660,95.28245192307692,Mimic,FGC$_t$,1,6,0
690,95.50280448717949,Mimic,FGC$_t$,1,6,0
720,95.85336538461539,Mimic,FGC$_t$,1,6,0
750,95.83333333333333,Mimic,FGC$_t$,1,6,0
780,95.79326923076923,Mimic,FGC$_t$,1,6,0
810,96.08373397435898,Mimic,FGC$_t$,1,6,0
840,96.11378205128206,Mimic,FGC$_t$,1,6,0
870,96.32411858974359,Mimic,FGC$_t$,1,6,0
900,96.49439102564102,Mimic,FGC$_t$,1,6,0
930,96.69471153846153,Mimic,FGC$_t$,1,6,0
960,96.61458333333333,Mimic,FGC$_t$,1,6,0
990,96.45432692307692,Mimic,FGC$_t$,1,6,0
1020,97.09535256410257,Mimic,FGC$_t$,1,6,0
1050,96.93509615384616,Mimic,FGC$_t$,1,6,0
1080,96.96514423076923,Mimic,FGC$_t$,1,6,0
1110,96.97516025641026,Mimic,FGC$_t$,1,6,0
1140,96.88501602564102,Mimic,FGC$_t$,1,6,0
1170,97.17548076923077,Mimic,FGC$_t$,1,6,0
1200,96.81490384615384,Mimic,FGC$_t$,1,6,0
1230,97.41586538461539,Mimic,FGC$_t$,1,6,0
1260,97.42588141025641,Mimic,FGC$_t$,1,6,0
1290,97.12540064102564,Mimic,FGC$_t$,1,6,0
1320,97.41586538461539,Mimic,FGC$_t$,1,6,0
1350,97.43589743589743,Mimic,FGC$_t$,1,6,0
1380,97.36578525641026,Mimic,FGC$_t$,1,6,0
1410,97.51602564102564,Mimic,FGC$_t$,1,6,0
1440,97.72636217948718,Mimic,FGC$_t$,1,6,0
1470,97.5761217948718,Mimic,FGC$_t$,1,6,0
1500,97.59615384615384,Mimic,FGC$_t$,1,6,0
30,55.45873397435897,ALIE,FGC$_t$,1,2,0
60,80.52884615384616,ALIE,FGC$_t$,1,2,0
90,84.86578525641026,ALIE,FGC$_t$,1,2,0
120,87.55008012820512,ALIE,FGC$_t$,1,2,0
150,89.3329326923077,ALIE,FGC$_t$,1,2,0
180,89.75360576923077,ALIE,FGC$_t$,1,2,0
210,91.53645833333333,ALIE,FGC$_t$,1,2,0
240,91.96714743589743,ALIE,FGC$_t$,1,2,0
270,92.58814102564102,ALIE,FGC$_t$,1,2,0
300,93.01883012820512,ALIE,FGC$_t$,1,2,0
330,93.57972756410257,ALIE,FGC$_t$,1,2,0
360,94.03044871794872,ALIE,FGC$_t$,1,2,0
390,94.39102564102564,ALIE,FGC$_t$,1,2,0
420,94.66145833333333,ALIE,FGC$_t$,1,2,0
450,94.83173076923077,ALIE,FGC$_t$,1,2,0
480,95.2724358974359,ALIE,FGC$_t$,1,2,0
510,95.47275641025641,ALIE,FGC$_t$,1,2,0
540,95.76322115384616,ALIE,FGC$_t$,1,2,0
570,95.9735576923077,ALIE,FGC$_t$,1,2,0
600,96.12379807692308,ALIE,FGC$_t$,1,2,0
630,96.32411858974359,ALIE,FGC$_t$,1,2,0
660,96.5645032051282,ALIE,FGC$_t$,1,2,0
690,96.73477564102564,ALIE,FGC$_t$,1,2,0
720,97.00520833333333,ALIE,FGC$_t$,1,2,0
750,97.05528846153847,ALIE,FGC$_t$,1,2,0
780,97.1854967948718,ALIE,FGC$_t$,1,2,0
810,97.1854967948718,ALIE,FGC$_t$,1,2,0
840,97.25560897435898,ALIE,FGC$_t$,1,2,0
870,97.3858173076923,ALIE,FGC$_t$,1,2,0
900,97.5360576923077,ALIE,FGC$_t$,1,2,0
930,97.52604166666667,ALIE,FGC$_t$,1,2,0
960,97.67628205128206,ALIE,FGC$_t$,1,2,0
990,97.72636217948718,ALIE,FGC$_t$,1,2,0
1020,97.65625,ALIE,FGC$_t$,1,2,0
1050,97.79647435897436,ALIE,FGC$_t$,1,2,0
1080,97.9266826923077,ALIE,FGC$_t$,1,2,0
1110,97.9667467948718,ALIE,FGC$_t$,1,2,0
1140,98.046875,ALIE,FGC$_t$,1,2,0
1170,98.07692307692308,ALIE,FGC$_t$,1,2,0
1200,98.07692307692308,ALIE,FGC$_t$,1,2,0
1230,98.1670673076923,ALIE,FGC$_t$,1,2,0
1260,98.01682692307692,ALIE,FGC$_t$,1,2,0
1290,98.18709935897436,ALIE,FGC$_t$,1,2,0
1320,98.23717948717949,ALIE,FGC$_t$,1,2,0
1350,98.27724358974359,ALIE,FGC$_t$,1,2,0
1380,98.24719551282051,ALIE,FGC$_t$,1,2,0
1410,98.20713141025641,ALIE,FGC$_t$,1,2,0
1440,98.22716346153847,ALIE,FGC$_t$,1,2,0
1470,98.26722756410257,ALIE,FGC$_t$,1,2,0
1500,98.24719551282051,ALIE,FGC$_t$,1,2,0
30,65.02403846153847,ALIE,FGC$_t$,1,4,0
60,78.0849358974359,ALIE,FGC$_t$,1,4,0
90,82.84254807692308,ALIE,FGC$_t$,1,4,0
120,87.30969551282051,ALIE,FGC$_t$,1,4,0
150,87.76041666666667,ALIE,FGC$_t$,1,4,0
180,90.07411858974359,ALIE,FGC$_t$,1,4,0
210,90.85536858974359,ALIE,FGC$_t$,1,4,0
240,91.54647435897436,ALIE,FGC$_t$,1,4,0
270,91.95713141025641,ALIE,FGC$_t$,1,4,0
300,92.52804487179488,ALIE,FGC$_t$,1,4,0
330,92.9286858974359,ALIE,FGC$_t$,1,4,0
360,93.32932692307692,ALIE,FGC$_t$,1,4,0
390,93.55969551282051,ALIE,FGC$_t$,1,4,0
420,94.23076923076923,ALIE,FGC$_t$,1,4,0
450,94.33092948717949,ALIE,FGC$_t$,1,4,0
480,94.8016826923077,ALIE,FGC$_t$,1,4,0
510,94.90184294871794,ALIE,FGC$_t$,1,4,0
540,95.2724358974359,ALIE,FGC$_t$,1,4,0
570,95.54286858974359,ALIE,FGC$_t$,1,4,0
600,95.47275641025641,ALIE,FGC$_t$,1,4,0
630,95.83333333333333,ALIE,FGC$_t$,1,4,0
660,96.02363782051282,ALIE,FGC$_t$,1,4,0
690,96.0536858974359,ALIE,FGC$_t$,1,4,0
720,96.20392628205128,ALIE,FGC$_t$,1,4,0
750,96.31410256410257,ALIE,FGC$_t$,1,4,0
780,96.51442307692308,ALIE,FGC$_t$,1,4,0
810,96.47435897435898,ALIE,FGC$_t$,1,4,0
840,96.63461538461539,ALIE,FGC$_t$,1,4,0
870,96.9150641025641,ALIE,FGC$_t$,1,4,0
900,96.9951923076923,ALIE,FGC$_t$,1,4,0
930,97.08533653846153,ALIE,FGC$_t$,1,4,0
960,97.10536858974359,ALIE,FGC$_t$,1,4,0
990,97.3056891025641,ALIE,FGC$_t$,1,4,0
1020,97.3858173076923,ALIE,FGC$_t$,1,4,0
1050,97.40584935897436,ALIE,FGC$_t$,1,4,0
1080,97.40584935897436,ALIE,FGC$_t$,1,4,0
1110,97.6161858974359,ALIE,FGC$_t$,1,4,0
1140,97.47596153846153,ALIE,FGC$_t$,1,4,0
1170,97.6161858974359,ALIE,FGC$_t$,1,4,0
1200,97.67628205128206,ALIE,FGC$_t$,1,4,0
1230,97.6963141025641,ALIE,FGC$_t$,1,4,0
1260,97.79647435897436,ALIE,FGC$_t$,1,4,0
1290,97.66626602564102,ALIE,FGC$_t$,1,4,0
1320,97.71634615384616,ALIE,FGC$_t$,1,4,0
1350,97.9266826923077,ALIE,FGC$_t$,1,4,0
1380,97.90665064102564,ALIE,FGC$_t$,1,4,0
1410,97.85657051282051,ALIE,FGC$_t$,1,4,0
1440,98.01682692307692,ALIE,FGC$_t$,1,4,0
1470,97.95673076923077,ALIE,FGC$_t$,1,4,0
1500,97.94671474358974,ALIE,FGC$_t$,1,4,0
30,47.966746794871796,ALIE,FGC$_t$,1,6,0
60,72.3056891025641,ALIE,FGC$_t$,1,6,0
90,82.62219551282051,ALIE,FGC$_t$,1,6,0
120,86.65865384615384,ALIE,FGC$_t$,1,6,0
150,86.69871794871794,ALIE,FGC$_t$,1,6,0
180,89.4931891025641,ALIE,FGC$_t$,1,6,0
210,90.44471153846153,ALIE,FGC$_t$,1,6,0
240,91.38621794871794,ALIE,FGC$_t$,1,6,0
270,91.97716346153847,ALIE,FGC$_t$,1,6,0
300,92.00721153846153,ALIE,FGC$_t$,1,6,0
330,92.41786858974359,ALIE,FGC$_t$,1,6,0
360,92.6983173076923,ALIE,FGC$_t$,1,6,0
390,93.11899038461539,ALIE,FGC$_t$,1,6,0
420,93.0488782051282,ALIE,FGC$_t$,1,6,0
450,93.18910256410257,ALIE,FGC$_t$,1,6,0
480,93.58974358974359,ALIE,FGC$_t$,1,6,0
510,93.94030448717949,ALIE,FGC$_t$,1,6,0
540,93.96033653846153,ALIE,FGC$_t$,1,6,0
570,94.07051282051282,ALIE,FGC$_t$,1,6,0
600,94.20072115384616,ALIE,FGC$_t$,1,6,0
630,94.75160256410257,ALIE,FGC$_t$,1,6,0
660,95.13221153846153,ALIE,FGC$_t$,1,6,0
690,95.10216346153847,ALIE,FGC$_t$,1,6,0
720,95.06209935897436,ALIE,FGC$_t$,1,6,0
750,94.85176282051282,ALIE,FGC$_t$,1,6,0
780,95.32251602564102,ALIE,FGC$_t$,1,6,0
810,95.68309294871794,ALIE,FGC$_t$,1,6,0
840,95.8233173076923,ALIE,FGC$_t$,1,6,0
