Iterations,Accuracy (%),Attack,Aggregator,seed,niid,s
990,97.3457532051282,GA,FGC$_t$,1,0.6,0
1020,97.40584935897436,GA,FGC$_t$,1,0.6,0
1050,97.48597756410257,GA,FGC$_t$,1,0.6,0
1080,97.6963141025641,GA,FGC$_t$,1,0.6,0
1110,97.60616987179488,GA,FGC$_t$,1,0.6,0
1140,97.82652243589743,GA,FGC$_t$,1,0.6,0
1170,97.91666666666667,GA,FGC$_t$,1,0.6,0
1200,97.90665064102564,GA,FGC$_t$,1,0.6,0
1230,97.72636217948718,GA,FGC$_t$,1,0.6,0
1260,97.78645833333333,GA,FGC$_t$,1,0.6,0
1290,97.84655448717949,GA,FGC$_t$,1,0.6,0
1320,98.01682692307692,GA,FGC$_t$,1,0.6,0
1350,98.0869391025641,GA,FGC$_t$,1,0.6,0
1380,97.95673076923077,GA,FGC$_t$,1,0.6,0
1410,97.98677884615384,GA,FGC$_t$,1,0.6,0
1440,97.9667467948718,GA,FGC$_t$,1,0.6,0
1470,98.13701923076923,GA,FGC$_t$,1,0.6,0
1500,98.14703525641026,GA,FGC$_t$,1,0.6,0
30,54.82772435897436,LF,FGC$_t$,1,0.4,0
60,75.62099358974359,LF,FGC$_t$,1,0.4,0
90,82.8926282051282,LF,FGC$_t$,1,0.4,0
120,86.2479967948718,LF,FGC$_t$,1,0.4,0
150,87.69030448717949,LF,FGC$_t$,1,0.4,0
180,89.07251602564102,LF,FGC$_t$,1,0.4,0
210,90.87540064102564,LF,FGC$_t$,1,0.4,0
240,91.77684294871794,LF,FGC$_t$,1,0.4,0
270,92.32772435897436,LF,FGC$_t$,1,0.4,0
300,93.09895833333333,LF,FGC$_t$,1,0.4,0
330,93.61979166666667,LF,FGC$_t$,1,0.4,0
360,93.96033653846153,LF,FGC$_t$,1,0.4,0
390,94.44110576923077,LF,FGC$_t$,1,0.4,0
420,94.74158653846153,LF,FGC$_t$,1,0.4,0
450,94.98197115384616,LF,FGC$_t$,1,0.4,0
480,95.14222756410257,LF,FGC$_t$,1,0.4,0
510,95.51282051282051,LF,FGC$_t$,1,0.4,0
540,95.79326923076923,LF,FGC$_t$,1,0.4,0
570,95.91346153846153,LF,FGC$_t$,1,0.4,0
600,96.04366987179488,LF,FGC$_t$,1,0.4,0
630,96.27403846153847,LF,FGC$_t$,1,0.4,0
660,96.59455128205128,LF,FGC$_t$,1,0.4,0
690,96.67467948717949,LF,FGC$_t$,1,0.4,0
720,96.7948717948718,LF,FGC$_t$,1,0.4,0
750,96.85496794871794,LF,FGC$_t$,1,0.4,0
780,97.04527243589743,LF,FGC$_t$,1,0.4,0
810,96.92508012820512,LF,FGC$_t$,1,0.4,0
840,97.32572115384616,LF,FGC$_t$,1,0.4,0
870,97.3056891025641,LF,FGC$_t$,1,0.4,0
900,97.47596153846153,LF,FGC$_t$,1,0.4,0
930,97.51602564102564,LF,FGC$_t$,1,0.4,0
960,97.48597756410257,LF,FGC$_t$,1,0.4,0
990,97.72636217948718,LF,FGC$_t$,1,0.4,0
1020,97.55608974358974,LF,FGC$_t$,1,0.4,0
1050,97.70633012820512,LF,FGC$_t$,1,0.4,0
1080,97.82652243589743,LF,FGC$_t$,1,0.4,0
1110,97.9266826923077,LF,FGC$_t$,1,0.4,0
1140,97.91666666666667,LF,FGC$_t$,1,0.4,0
1170,97.9667467948718,LF,FGC$_t$,1,0.4,0
1200,98.11698717948718,LF,FGC$_t$,1,0.4,0
1230,98.046875,LF,FGC$_t$,1,0.4,0
1260,97.98677884615384,LF,FGC$_t$,1,0.4,0
1290,98.05689102564102,LF,FGC$_t$,1,0.4,0
1320,98.11698717948718,LF,FGC$_t$,1,0.4,0
1350,98.1670673076923,LF,FGC$_t$,1,0.4,0
1380,98.22716346153847,LF,FGC$_t$,1,0.4,0
1410,98.28725961538461,LF,FGC$_t$,1,0.4,0
1440,98.18709935897436,LF,FGC$_t$,1,0.4,0
1470,98.30729166666667,LF,FGC$_t$,1,0.4,0
1500,98.34735576923077,LF,FGC$_t$,1,0.4,0
30,58.77403846153846,LF,FGC$_t$,1,0.5,0
60,76.41225961538461,LF,FGC$_t$,1,0.5,0
90,83.79407051282051,LF,FGC$_t$,1,0.5,0
120,86.50841346153847,LF,FGC$_t$,1,0.5,0
150,87.66025641025641,LF,FGC$_t$,1,0.5,0
180,89.26282051282051,LF,FGC$_t$,1,0.5,0
210,90.41466346153847,LF,FGC$_t$,1,0.5,0
240,90.73517628205128,LF,FGC$_t$,1,0.5,0
270,91.78685897435898,LF,FGC$_t$,1,0.5,0
300,92.72836538461539,LF,FGC$_t$,1,0.5,0
330,92.98878205128206,LF,FGC$_t$,1,0.5,0
360,93.17908653846153,LF,FGC$_t$,1,0.5,0
390,94.4110576923077,LF,FGC$_t$,1,0.5,0
420,94.54126602564102,LF,FGC$_t$,1,0.5,0
450,94.8818108974359,LF,FGC$_t$,1,0.5,0
480,95.33253205128206,LF,FGC$_t$,1,0.5,0
510,95.63301282051282,LF,FGC$_t$,1,0.5,0
540,95.77323717948718,LF,FGC$_t$,1,0.5,0
570,95.87339743589743,LF,FGC$_t$,1,0.5,0
600,96.29407051282051,LF,FGC$_t$,1,0.5,0
630,96.47435897435898,LF,FGC$_t$,1,0.5,0
660,96.50440705128206,LF,FGC$_t$,1,0.5,0
690,96.7548076923077,LF,FGC$_t$,1,0.5,0
720,96.78485576923077,LF,FGC$_t$,1,0.5,0
750,97.10536858974359,LF,FGC$_t$,1,0.5,0
780,97.05528846153847,LF,FGC$_t$,1,0.5,0
810,96.9150641025641,LF,FGC$_t$,1,0.5,0
840,97.45592948717949,LF,FGC$_t$,1,0.5,0
870,97.28565705128206,LF,FGC$_t$,1,0.5,0
900,97.59615384615384,LF,FGC$_t$,1,0.5,0
930,97.49599358974359,LF,FGC$_t$,1,0.5,0
960,97.65625,LF,FGC$_t$,1,0.5,0
990,97.6963141025641,LF,FGC$_t$,1,0.5,0
1020,97.86658653846153,LF,FGC$_t$,1,0.5,0
1050,97.79647435897436,LF,FGC$_t$,1,0.5,0
1080,97.82652243589743,LF,FGC$_t$,1,0.5,0
1110,97.93669871794872,LF,FGC$_t$,1,0.5,0
1140,97.91666666666667,LF,FGC$_t$,1,0.5,0
1170,98.01682692307692,LF,FGC$_t$,1,0.5,0
1200,98.02684294871794,LF,FGC$_t$,1,0.5,0
1230,98.17708333333333,LF,FGC$_t$,1,0.5,0
1260,98.05689102564102,LF,FGC$_t$,1,0.5,0
1290,98.09695512820512,LF,FGC$_t$,1,0.5,0
1320,98.03685897435898,LF,FGC$_t$,1,0.5,0
1350,98.15705128205128,LF,FGC$_t$,1,0.5,0
1380,98.02684294871794,LF,FGC$_t$,1,0.5,0
1410,98.07692307692308,LF,FGC$_t$,1,0.5,0
1440,98.07692307692308,LF,FGC$_t$,1,0.5,0
1470,98.29727564102564,LF,FGC$_t$,1,0.5,0
1500,98.34735576923077,LF,FGC$_t$,1,0.5,0
30,65.99559294871794,LF,FGC$_t$,1,0.6,0
60,70.34254807692308,LF,FGC$_t$,1,0.6,0
90,83.38341346153847,LF,FGC$_t$,1,0.6,0
120,85.68709935897436,LF,FGC$_t$,1,0.6,0
150,85.76722756410257,LF,FGC$_t$,1,0.6,0
180,88.06089743589743,LF,FGC$_t$,1,0.6,0
210,89.17267628205128,LF,FGC$_t$,1,0.6,0
240,90.5448717948718,LF,FGC$_t$,1,0.6,0
270,91.45633012820512,LF,FGC$_t$,1,0.6,0
300,92.11738782051282,LF,FGC$_t$,1,0.6,0
330,92.4579326923077,LF,FGC$_t$,1,0.6,0
360,92.97876602564102,LF,FGC$_t$,1,0.6,0
390,93.65985576923077,LF,FGC$_t$,1,0.6,0
420,94.0204326923077,LF,FGC$_t$,1,0.6,0
450,94.58133012820512,LF,FGC$_t$,1,0.6,0
480,94.59134615384616,LF,FGC$_t$,1,0.6,0
510,95.44270833333333,LF,FGC$_t$,1,0.6,0
540,95.52283653846153,LF,FGC$_t$,1,0.6,0
570,95.67307692307692,LF,FGC$_t$,1,0.6,0
600,95.76322115384616,LF,FGC$_t$,1,0.6,0
630,96.27403846153847,LF,FGC$_t$,1,0.6,0
660,96.45432692307692,LF,FGC$_t$,1,0.6,0
690,96.484375,LF,FGC$_t$,1,0.6,0
720,96.67467948717949,LF,FGC$_t$,1,0.6,0
750,96.73477564102564,LF,FGC$_t$,1,0.6,0
780,97.05528846153847,LF,FGC$_t$,1,0.6,0
810,97.17548076923077,LF,FGC$_t$,1,0.6,0
840,97.23557692307692,LF,FGC$_t$,1,0.6,0
870,97.21554487179488,LF,FGC$_t$,1,0.6,0
900,97.25560897435898,LF,FGC$_t$,1,0.6,0
930,97.40584935897436,LF,FGC$_t$,1,0.6,0
960,97.68629807692308,LF,FGC$_t$,1,0.6,0
990,97.72636217948718,LF,FGC$_t$,1,0.6,0
1020,97.63621794871794,LF,FGC$_t$,1,0.6,0
1050,97.80649038461539,LF,FGC$_t$,1,0.6,0
1080,97.87660256410257,LF,FGC$_t$,1,0.6,0
1110,97.97676282051282,LF,FGC$_t$,1,0.6,0
1140,97.97676282051282,LF,FGC$_t$,1,0.6,0
1170,97.98677884615384,LF,FGC$_t$,1,0.6,0
1200,98.11698717948718,LF,FGC$_t$,1,0.6,0
1230,98.09695512820512,LF,FGC$_t$,1,0.6,0
1260,98.02684294871794,LF,FGC$_t$,1,0.6,0
1290,98.1270032051282,LF,FGC$_t$,1,0.6,0
1320,98.1670673076923,LF,FGC$_t$,1,0.6,0
1350,98.14703525641026,LF,FGC$_t$,1,0.6,0
1380,98.22716346153847,LF,FGC$_t$,1,0.6,0
1410,98.01682692307692,LF,FGC$_t$,1,0.6,0
1440,98.0869391025641,LF,FGC$_t$,1,0.6,0
1470,98.19711538461539,LF,FGC$_t$,1,0.6,0
1500,98.32732371794872,LF,FGC$_t$,1,0.6,0
30,60.75721153846154,Mimic,FGC$_t$,1,0.4,0
60,69.5713141025641,Mimic,FGC$_t$,1,0.4,0
90,83.984375,Mimic,FGC$_t$,1,0.4,0
120,87.26963141025641,Mimic,FGC$_t$,1,0.4,0
150,86.64863782051282,Mimic,FGC$_t$,1,0.4,0
180,88.30128205128206,Mimic,FGC$_t$,1,0.4,0
210,90.30448717948718,Mimic,FGC$_t$,1,0.4,0
240,89.58333333333333,Mimic,FGC$_t$,1,0.4,0
270,92.31770833333333,Mimic,FGC$_t$,1,0.4,0
300,92.48798076923077,Mimic,FGC$_t$,1,0.4,0
330,92.578125,Mimic,FGC$_t$,1,0.4,0
360,93.42948717948718,Mimic,FGC$_t$,1,0.4,0
390,93.6298076923077,Mimic,FGC$_t$,1,0.4,0
420,94.09054487179488,Mimic,FGC$_t$,1,0.4,0
450,94.47115384615384,Mimic,FGC$_t$,1,0.4,0
480,94.69150641025641,Mimic,FGC$_t$,1,0.4,0
510,95.0020032051282,Mimic,FGC$_t$,1,0.4,0
540,95.32251602564102,Mimic,FGC$_t$,1,0.4,0
570,95.26241987179488,Mimic,FGC$_t$,1,0.4,0
600,95.51282051282051,Mimic,FGC$_t$,1,0.4,0
630,96.1338141025641,Mimic,FGC$_t$,1,0.4,0
660,95.72315705128206,Mimic,FGC$_t$,1,0.4,0
690,96.23397435897436,Mimic,FGC$_t$,1,0.4,0
720,96.15384615384616,Mimic,FGC$_t$,1,0.4,0
750,96.54447115384616,Mimic,FGC$_t$,1,0.4,0
780,96.875,Mimic,FGC$_t$,1,0.4,0
810,96.42427884615384,Mimic,FGC$_t$,1,0.4,0
840,96.9551282051282,Mimic,FGC$_t$,1,0.4,0
870,96.77483974358974,Mimic,FGC$_t$,1,0.4,0
900,97.17548076923077,Mimic,FGC$_t$,1,0.4,0
930,96.93509615384616,Mimic,FGC$_t$,1,0.4,0
960,97.39583333333333,Mimic,FGC$_t$,1,0.4,0
990,97.20552884615384,Mimic,FGC$_t$,1,0.4,0
1020,97.48597756410257,Mimic,FGC$_t$,1,0.4,0
1050,97.32572115384616,Mimic,FGC$_t$,1,0.4,0
1080,97.54607371794872,Mimic,FGC$_t$,1,0.4,0
1110,97.71634615384616,Mimic,FGC$_t$,1,0.4,0
1140,97.6161858974359,Mimic,FGC$_t$,1,0.4,0
1170,97.6963141025641,Mimic,FGC$_t$,1,0.4,0
1200,97.88661858974359,Mimic,FGC$_t$,1,0.4,0
1230,97.52604166666667,Mimic,FGC$_t$,1,0.4,0
1260,97.78645833333333,Mimic,FGC$_t$,1,0.4,0
1290,97.52604166666667,Mimic,FGC$_t$,1,0.4,0
1320,97.68629807692308,Mimic,FGC$_t$,1,0.4,0
1350,97.66626602564102,Mimic,FGC$_t$,1,0.4,0
1380,97.82652243589743,Mimic,FGC$_t$,1,0.4,0
1410,97.56610576923077,Mimic,FGC$_t$,1,0.4,0
1440,98.02684294871794,Mimic,FGC$_t$,1,0.4,0
1470,97.93669871794872,Mimic,FGC$_t$,1,0.4,0
1500,97.99679487179488,Mimic,FGC$_t$,1,0.4,0
30,61.17788461538461,Mimic,FGC$_t$,1,0.5,0
60,77.89463141025641,Mimic,FGC$_t$,1,0.5,0
90,83.84415064102564,Mimic,FGC$_t$,1,0.5,0
120,87.04927884615384,Mimic,FGC$_t$,1,0.5,0
150,87.43990384615384,Mimic,FGC$_t$,1,0.5,0
180,86.94911858974359,Mimic,FGC$_t$,1,0.5,0
210,89.9238782051282,Mimic,FGC$_t$,1,0.5,0
240,88.82211538461539,Mimic,FGC$_t$,1,0.5,0
270,91.78685897435898,Mimic,FGC$_t$,1,0.5,0
300,91.62660256410257,Mimic,FGC$_t$,1,0.5,0
330,92.50801282051282,Mimic,FGC$_t$,1,0.5,0
360,93.359375,Mimic,FGC$_t$,1,0.5,0
390,92.87860576923077,Mimic,FGC$_t$,1,0.5,0
420,93.64983974358974,Mimic,FGC$_t$,1,0.5,0
450,94.32091346153847,Mimic,FGC$_t$,1,0.5,0
480,94.60136217948718,Mimic,FGC$_t$,1,0.5,0
510,95.2323717948718,Mimic,FGC$_t$,1,0.5,0
540,95.33253205128206,Mimic,FGC$_t$,1,0.5,0
570,95.36258012820512,Mimic,FGC$_t$,1,0.5,0
600,95.9735576923077,Mimic,FGC$_t$,1,0.5,0
630,96.00360576923077,Mimic,FGC$_t$,1,0.5,0
660,96.2139423076923,Mimic,FGC$_t$,1,0.5,0
690,96.33413461538461,Mimic,FGC$_t$,1,0.5,0
720,96.484375,Mimic,FGC$_t$,1,0.5,0
750,96.16386217948718,Mimic,FGC$_t$,1,0.5,0
780,96.9150641025641,Mimic,FGC$_t$,1,0.5,0
810,96.88501602564102,Mimic,FGC$_t$,1,0.5,0
840,96.67467948717949,Mimic,FGC$_t$,1,0.5,0
870,97.1454326923077,Mimic,FGC$_t$,1,0.5,0
900,97.11538461538461,Mimic,FGC$_t$,1,0.5,0
930,97.28565705128206,Mimic,FGC$_t$,1,0.5,0
960,97.15544871794872,Mimic,FGC$_t$,1,0.5,0
990,97.5360576923077,Mimic,FGC$_t$,1,0.5,0
1020,97.48597756410257,Mimic,FGC$_t$,1,0.5,0
1050,97.41586538461539,Mimic,FGC$_t$,1,0.5,0
1080,97.5761217948718,Mimic,FGC$_t$,1,0.5,0
1110,97.33573717948718,Mimic,FGC$_t$,1,0.5,0
1140,97.82652243589743,Mimic,FGC$_t$,1,0.5,0
1170,97.71634615384616,Mimic,FGC$_t$,1,0.5,0
1200,97.64623397435898,Mimic,FGC$_t$,1,0.5,0
1230,97.75641025641026,Mimic,FGC$_t$,1,0.5,0
1260,97.86658653846153,Mimic,FGC$_t$,1,0.5,0
1290,97.94671474358974,Mimic,FGC$_t$,1,0.5,0
1320,97.60616987179488,Mimic,FGC$_t$,1,0.5,0
1350,97.90665064102564,Mimic,FGC$_t$,1,0.5,0
1380,98.02684294871794,Mimic,FGC$_t$,1,0.5,0
1410,98.10697115384616,Mimic,FGC$_t$,1,0.5,0
1440,98.01682692307692,Mimic,FGC$_t$,1,0.5,0
1470,98.11698717948718,Mimic,FGC$_t$,1,0.5,0
1500,98.1270032051282,Mimic,FGC$_t$,1,0.5,0
30,60.12620192307692,Mimic,FGC$_t$,1,0.6,0
60,66.23597756410257,Mimic,FGC$_t$,1,0.6,0
90,75.9014423076923,Mimic,FGC$_t$,1,0.6,0
120,81.02964743589743,Mimic,FGC$_t$,1,0.6,0
150,84.21474358974359,Mimic,FGC$_t$,1,0.6,0
180,89.13261217948718,Mimic,FGC$_t$,1,0.6,0
210,87.90064102564102,Mimic,FGC$_t$,1,0.6,0
240,91.015625,Mimic,FGC$_t$,1,0.6,0
270,90.8954326923077,Mimic,FGC$_t$,1,0.6,0
300,91.6766826923077,Mimic,FGC$_t$,1,0.6,0
330,92.25761217948718,Mimic,FGC$_t$,1,0.6,0
360,92.98878205128206,Mimic,FGC$_t$,1,0.6,0
390,92.79847756410257,Mimic,FGC$_t$,1,0.6,0
420,94.17067307692308,Mimic,FGC$_t$,1,0.6,0
450,94.15064102564102,Mimic,FGC$_t$,1,0.6,0
480,94.48116987179488,Mimic,FGC$_t$,1,0.6,0
510,95.05208333333333,Mimic,FGC$_t$,1,0.6,0
540,95.18229166666667,Mimic,FGC$_t$,1,0.6,0
570,95.1923076923077,Mimic,FGC$_t$,1,0.6,0
600,95.5829326923077,Mimic,FGC$_t$,1,0.6,0
630,96.0536858974359,Mimic,FGC$_t$,1,0.6,0
660,96.06370192307692,Mimic,FGC$_t$,1,0.6,0
690,95.94350961538461,Mimic,FGC$_t$,1,0.6,0
720,96.39423076923077,Mimic,FGC$_t$,1,0.6,0
750,96.58453525641026,Mimic,FGC$_t$,1,0.6,0
780,96.76482371794872,Mimic,FGC$_t$,1,0.6,0
810,96.74479166666667,Mimic,FGC$_t$,1,0.6,0
840,97.1454326923077,Mimic,FGC$_t$,1,0.6,0
870,96.875,Mimic,FGC$_t$,1,0.6,0
900,97.29567307692308,Mimic,FGC$_t$,1,0.6,0
930,97.29567307692308,Mimic,FGC$_t$,1,0.6,0
960,97.3858173076923,Mimic,FGC$_t$,1,0.6,0
990,97.59615384615384,Mimic,FGC$_t$,1,0.6,0
1020,97.52604166666667,Mimic,FGC$_t$,1,0.6,0
1050,97.62620192307692,Mimic,FGC$_t$,1,0.6,0
1080,97.48597756410257,Mimic,FGC$_t$,1,0.6,0
1110,97.65625,Mimic,FGC$_t$,1,0.6,0
1140,97.56610576923077,Mimic,FGC$_t$,1,0.6,0
1170,97.84655448717949,Mimic,FGC$_t$,1,0.6,0
1200,97.74639423076923,Mimic,FGC$_t$,1,0.6,0
1230,97.88661858974359,Mimic,FGC$_t$,1,0.6,0
1260,97.85657051282051,Mimic,FGC$_t$,1,0.6,0
1290,98.01682692307692,Mimic,FGC$_t$,1,0.6,0
1320,98.046875,Mimic,FGC$_t$,1,0.6,0
1350,97.93669871794872,Mimic,FGC$_t$,1,0.6,0
1380,98.06690705128206,Mimic,FGC$_t$,1,0.6,0
1410,97.94671474358974,Mimic,FGC$_t$,1,0.6,0
1440,98.01682692307692,Mimic,FGC$_t$,1,0.6,0
1470,98.0869391025641,Mimic,FGC$_t$,1,0.6,0
1500,97.99679487179488,Mimic,FGC$_t$,1,0.6,0
30,68.61979166666667,ALIE,FGC$_t$,1,0.4,0
60,78.23517628205128,ALIE,FGC$_t$,1,0.4,0
90,85.02604166666667,ALIE,FGC$_t$,1,0.4,0
120,87.2295673076923,ALIE,FGC$_t$,1,0.4,0
150,88.96233974358974,ALIE,FGC$_t$,1,0.4,0
180,89.67347756410257,ALIE,FGC$_t$,1,0.4,0
210,91.41626602564102,ALIE,FGC$_t$,1,0.4,0
240,92.01722756410257,ALIE,FGC$_t$,1,0.4,0
270,92.94871794871794,ALIE,FGC$_t$,1,0.4,0
300,93.53966346153847,ALIE,FGC$_t$,1,0.4,0
330,93.64983974358974,ALIE,FGC$_t$,1,0.4,0
360,94.17067307692308,ALIE,FGC$_t$,1,0.4,0
390,94.36097756410257,ALIE,FGC$_t$,1,0.4,0
420,94.72155448717949,ALIE,FGC$_t$,1,0.4,0
450,94.86177884615384,ALIE,FGC$_t$,1,0.4,0
480,95.13221153846153,ALIE,FGC$_t$,1,0.4,0
510,95.3926282051282,ALIE,FGC$_t$,1,0.4,0
540,95.61298076923077,ALIE,FGC$_t$,1,0.4,0
570,95.63301282051282,ALIE,FGC$_t$,1,0.4,0
600,95.7832532051282,ALIE,FGC$_t$,1,0.4,0
630,95.93349358974359,ALIE,FGC$_t$,1,0.4,0
660,96.09375,ALIE,FGC$_t$,1,0.4,0
690,96.28405448717949,ALIE,FGC$_t$,1,0.4,0
720,96.29407051282051,ALIE,FGC$_t$,1,0.4,0
750,96.47435897435898,ALIE,FGC$_t$,1,0.4,0
780,96.6045673076923,ALIE,FGC$_t$,1,0.4,0
810,96.72475961538461,ALIE,FGC$_t$,1,0.4,0
840,96.67467948717949,ALIE,FGC$_t$,1,0.4,0
870,96.81490384615384,ALIE,FGC$_t$,1,0.4,0
900,97.02524038461539,ALIE,FGC$_t$,1,0.4,0
930,96.84495192307692,ALIE,FGC$_t$,1,0.4,0
960,97.2255608974359,ALIE,FGC$_t$,1,0.4,0
990,97.32572115384616,ALIE,FGC$_t$,1,0.4,0
1020,97.3457532051282,ALIE,FGC$_t$,1,0.4,0
1050,97.35576923076923,ALIE,FGC$_t$,1,0.4,0
1080,97.52604166666667,ALIE,FGC$_t$,1,0.4,0
1110,97.54607371794872,ALIE,FGC$_t$,1,0.4,0
1140,97.54607371794872,ALIE,FGC$_t$,1,0.4,0
1170,97.6963141025641,ALIE,FGC$_t$,1,0.4,0
1200,97.83653846153847,ALIE,FGC$_t$,1,0.4,0
1230,97.7363782051282,ALIE,FGC$_t$,1,0.4,0
1260,97.74639423076923,ALIE,FGC$_t$,1,0.4,0
1290,97.62620192307692,ALIE,FGC$_t$,1,0.4,0
1320,97.89663461538461,ALIE,FGC$_t$,1,0.4,0
1350,97.87660256410257,ALIE,FGC$_t$,1,0.4,0
1380,98.06690705128206,ALIE,FGC$_t$,1,0.4,0
1410,97.89663461538461,ALIE,FGC$_t$,1,0.4,0
1440,97.94671474358974,ALIE,FGC$_t$,1,0.4,0
1470,97.9667467948718,ALIE,FGC$_t$,1,0.4,0
1500,98.09695512820512,ALIE,FGC$_t$,1,0.4,0
30,71.67467948717949,ALIE,FGC$_t$,1,0.5,0
60,79.04647435897436,ALIE,FGC$_t$,1,0.5,0
90,84.8056891025641,ALIE,FGC$_t$,1,0.5,0
120,87.6201923076923,ALIE,FGC$_t$,1,0.5,0
150,88.57171474358974,ALIE,FGC$_t$,1,0.5,0
180,89.9238782051282,ALIE,FGC$_t$,1,0.5,0
210,90.92548076923077,ALIE,FGC$_t$,1,0.5,0
240,91.76682692307692,ALIE,FGC$_t$,1,0.5,0
270,92.76842948717949,ALIE,FGC$_t$,1,0.5,0
300,93.32932692307692,ALIE,FGC$_t$,1,0.5,0
330,93.56971153846153,ALIE,FGC$_t$,1,0.5,0
360,94.04046474358974,ALIE,FGC$_t$,1,0.5,0
390,94.1005608974359,ALIE,FGC$_t$,1,0.5,0
420,94.79166666666667,ALIE,FGC$_t$,1,0.5,0
450,94.9619391025641,ALIE,FGC$_t$,1,0.5,0
480,95.02203525641026,ALIE,FGC$_t$,1,0.5,0
510,95.38261217948718,ALIE,FGC$_t$,1,0.5,0
540,95.55288461538461,ALIE,FGC$_t$,1,0.5,0
570,95.71314102564102,ALIE,FGC$_t$,1,0.5,0
600,95.79326923076923,ALIE,FGC$_t$,1,0.5,0
630,96.11378205128206,ALIE,FGC$_t$,1,0.5,0
660,96.3641826923077,ALIE,FGC$_t$,1,0.5,0
690,96.46434294871794,ALIE,FGC$_t$,1,0.5,0
720,96.33413461538461,ALIE,FGC$_t$,1,0.5,0
750,96.74479166666667,ALIE,FGC$_t$,1,0.5,0
780,96.71474358974359,ALIE,FGC$_t$,1,0.5,0
810,96.85496794871794,ALIE,FGC$_t$,1,0.5,0
840,97.03525641025641,ALIE,FGC$_t$,1,0.5,0
870,97.04527243589743,ALIE,FGC$_t$,1,0.5,0
900,97.02524038461539,ALIE,FGC$_t$,1,0.5,0
930,97.21554487179488,ALIE,FGC$_t$,1,0.5,0
960,97.25560897435898,ALIE,FGC$_t$,1,0.5,0
990,97.16546474358974,ALIE,FGC$_t$,1,0.5,0
1020,97.28565705128206,ALIE,FGC$_t$,1,0.5,0
1050,97.48597756410257,ALIE,FGC$_t$,1,0.5,0
1080,97.55608974358974,ALIE,FGC$_t$,1,0.5,0
1110,97.39583333333333,ALIE,FGC$_t$,1,0.5,0
1140,97.58613782051282,ALIE,FGC$_t$,1,0.5,0
1170,97.6963141025641,ALIE,FGC$_t$,1,0.5,0
1200,97.78645833333333,ALIE,FGC$_t$,1,0.5,0
1230,97.76642628205128,ALIE,FGC$_t$,1,0.5,0
1260,97.84655448717949,ALIE,FGC$_t$,1,0.5,0
1290,97.90665064102564,ALIE,FGC$_t$,1,0.5,0
1320,97.9667467948718,ALIE,FGC$_t$,1,0.5,0
1350,97.9266826923077,ALIE,FGC$_t$,1,0.5,0
1380,98.03685897435898,ALIE,FGC$_t$,1,0.5,0
1410,98.15705128205128,ALIE,FGC$_t$,1,0.5,0
1440,97.97676282051282,ALIE,FGC$_t$,1,0.5,0
1470,97.9266826923077,ALIE,FGC$_t$,1,0.5,0
1500,98.10697115384616,ALIE,FGC$_t$,1,0.5,0
30,71.82491987179488,ALIE,FGC$_t$,1,0.6,0
60,80.63902243589743,ALIE,FGC$_t$,1,0.6,0
90,84.4951923076923,ALIE,FGC$_t$,1,0.6,0
120,86.88902243589743,ALIE,FGC$_t$,1,0.6,0
150,88.65184294871794,ALIE,FGC$_t$,1,0.6,0
180,90.21434294871794,ALIE,FGC$_t$,1,0.6,0
210,91.41626602564102,ALIE,FGC$_t$,1,0.6,0
240,91.63661858974359,ALIE,FGC$_t$,1,0.6,0
270,92.44791666666667,ALIE,FGC$_t$,1,0.6,0
300,92.93870192307692,ALIE,FGC$_t$,1,0.6,0
330,93.63982371794872,ALIE,FGC$_t$,1,0.6,0
360,93.45953525641026,ALIE,FGC$_t$,1,0.6,0
390,94.140625,ALIE,FGC$_t$,1,0.6,0
420,94.58133012820512,ALIE,FGC$_t$,1,0.6,0
450,94.62139423076923,ALIE,FGC$_t$,1,0.6,0
480,94.86177884615384,ALIE,FGC$_t$,1,0.6,0
510,95.25240384615384,ALIE,FGC$_t$,1,0.6,0
540,95.42267628205128,ALIE,FGC$_t$,1,0.6,0
570,95.64302884615384,ALIE,FGC$_t$,1,0.6,0
600,95.68309294871794,ALIE,FGC$_t$,1,0.6,0
630,95.51282051282051,ALIE,FGC$_t$,1,0.6,0
660,96.06370192307692,ALIE,FGC$_t$,1,0.6,0
690,96.26402243589743,ALIE,FGC$_t$,1,0.6,0
720,96.22395833333333,ALIE,FGC$_t$,1,0.6,0
750,96.54447115384616,ALIE,FGC$_t$,1,0.6,0
780,96.62459935897436,ALIE,FGC$_t$,1,0.6,0
810,96.68469551282051,ALIE,FGC$_t$,1,0.6,0
840,96.86498397435898,ALIE,FGC$_t$,1,0.6,0
870,96.97516025641026,ALIE,FGC$_t$,1,0.6,0
900,97.04527243589743,ALIE,FGC$_t$,1,0.6,0
930,97.06530448717949,ALIE,FGC$_t$,1,0.6,0
960,97.15544871794872,ALIE,FGC$_t$,1,0.6,0
990,97.1454326923077,ALIE,FGC$_t$,1,0.6,0
1020,97.32572115384616,ALIE,FGC$_t$,1,0.6,0
1050,97.40584935897436,ALIE,FGC$_t$,1,0.6,0
1080,97.45592948717949,ALIE,FGC$_t$,1,0.6,0
1110,97.33573717948718,ALIE,FGC$_t$,1,0.6,0
1140,97.59615384615384,ALIE,FGC$_t$,1,0.6,0
1170,97.56610576923077,ALIE,FGC$_t$,1,0.6,0
