Iterations,Accuracy (%),ATK,Aggregator,seed,f,niid
1170,95.79326923076923,ALIE,FGC,1,3,0.1
1200,95.95352564102564,ALIE,FGC,1,3,0.1
1230,96.06370192307692,ALIE,FGC,1,3,0.1
1260,96.1338141025641,ALIE,FGC,1,3,0.1
1290,96.14383012820512,ALIE,FGC,1,3,0.1
1320,96.23397435897436,ALIE,FGC,1,3,0.1
1350,96.30408653846153,ALIE,FGC,1,3,0.1
1380,96.37419871794872,ALIE,FGC,1,3,0.1
1410,96.4443108974359,ALIE,FGC,1,3,0.1
1440,96.55448717948718,ALIE,FGC,1,3,0.1
1470,96.43429487179488,ALIE,FGC,1,3,0.1
1500,96.57451923076923,ALIE,FGC,1,3,0.1
30,55.368589743589745,ALIE,FGC,1,4,0.1
60,66.37620192307692,ALIE,FGC,1,4,0.1
90,79.69751602564102,ALIE,FGC,1,4,0.1
120,82.53205128205128,ALIE,FGC,1,4,0.1
150,84.30488782051282,ALIE,FGC,1,4,0.1
180,86.13782051282051,ALIE,FGC,1,4,0.1
210,88.29126602564102,ALIE,FGC,1,4,0.1
240,88.7119391025641,ALIE,FGC,1,4,0.1
270,89.61338141025641,ALIE,FGC,1,4,0.1
300,90.12419871794872,ALIE,FGC,1,4,0.1
330,90.63501602564102,ALIE,FGC,1,4,0.1
360,90.98557692307692,ALIE,FGC,1,4,0.1
390,91.72676282051282,ALIE,FGC,1,4,0.1
420,91.88701923076923,ALIE,FGC,1,4,0.1
450,92.17748397435898,ALIE,FGC,1,4,0.1
480,92.38782051282051,ALIE,FGC,1,4,0.1
510,92.79847756410257,ALIE,FGC,1,4,0.1
540,92.76842948717949,ALIE,FGC,1,4,0.1
570,93.05889423076923,ALIE,FGC,1,4,0.1
600,93.3994391025641,ALIE,FGC,1,4,0.1
630,93.48958333333333,ALIE,FGC,1,4,0.1
660,93.7099358974359,ALIE,FGC,1,4,0.1
690,93.86017628205128,ALIE,FGC,1,4,0.1
720,93.65985576923077,ALIE,FGC,1,4,0.1
750,93.71995192307692,ALIE,FGC,1,4,0.1
780,94.12059294871794,ALIE,FGC,1,4,0.1
810,94.20072115384616,ALIE,FGC,1,4,0.1
840,94.25080128205128,ALIE,FGC,1,4,0.1
870,94.54126602564102,ALIE,FGC,1,4,0.1
900,94.68149038461539,ALIE,FGC,1,4,0.1
930,94.73157051282051,ALIE,FGC,1,4,0.1
960,94.53125,ALIE,FGC,1,4,0.1
990,94.91185897435898,ALIE,FGC,1,4,0.1
1020,94.67147435897436,ALIE,FGC,1,4,0.1
1050,95.07211538461539,ALIE,FGC,1,4,0.1
1080,94.72155448717949,ALIE,FGC,1,4,0.1
1110,95.21233974358974,ALIE,FGC,1,4,0.1
1140,95.15224358974359,ALIE,FGC,1,4,0.1
1170,95.29246794871794,ALIE,FGC,1,4,0.1
1200,95.38261217948718,ALIE,FGC,1,4,0.1
1230,95.32251602564102,ALIE,FGC,1,4,0.1
1260,95.63301282051282,ALIE,FGC,1,4,0.1
1290,95.73317307692308,ALIE,FGC,1,4,0.1
1320,95.30248397435898,ALIE,FGC,1,4,0.1
1350,95.60296474358974,ALIE,FGC,1,4,0.1
1380,95.4326923076923,ALIE,FGC,1,4,0.1
1410,95.68309294871794,ALIE,FGC,1,4,0.1
1440,95.87339743589743,ALIE,FGC,1,4,0.1
1470,95.8233173076923,ALIE,FGC,1,4,0.1
1500,95.96354166666667,ALIE,FGC,1,4,0.1
30,41.145833333333336,ALIE,FGC,1,5,0.1
60,61.68870192307692,ALIE,FGC,1,5,0.1
90,78.66586538461539,ALIE,FGC,1,5,0.1
120,81.79086538461539,ALIE,FGC,1,5,0.1
150,84.62540064102564,ALIE,FGC,1,5,0.1
180,85.70713141025641,ALIE,FGC,1,5,0.1
210,87.26963141025641,ALIE,FGC,1,5,0.1
240,88.11097756410257,ALIE,FGC,1,5,0.1
270,89.44310897435898,ALIE,FGC,1,5,0.1
300,89.86378205128206,ALIE,FGC,1,5,0.1
330,90.5448717948718,ALIE,FGC,1,5,0.1
360,90.99559294871794,ALIE,FGC,1,5,0.1
390,91.23597756410257,ALIE,FGC,1,5,0.1
420,91.8770032051282,ALIE,FGC,1,5,0.1
450,92.17748397435898,ALIE,FGC,1,5,0.1
480,91.95713141025641,ALIE,FGC,1,5,0.1
510,92.38782051282051,ALIE,FGC,1,5,0.1
540,92.75841346153847,ALIE,FGC,1,5,0.1
570,92.78846153846153,ALIE,FGC,1,5,0.1
600,92.74839743589743,ALIE,FGC,1,5,0.1
630,93.15905448717949,ALIE,FGC,1,5,0.1
660,93.15905448717949,ALIE,FGC,1,5,0.1
690,93.30929487179488,ALIE,FGC,1,5,0.1
720,93.49959935897436,ALIE,FGC,1,5,0.1
750,93.50961538461539,ALIE,FGC,1,5,0.1
780,93.73998397435898,ALIE,FGC,1,5,0.1
810,93.8301282051282,ALIE,FGC,1,5,0.1
840,94.05048076923077,ALIE,FGC,1,5,0.1
870,94.08052884615384,ALIE,FGC,1,5,0.1
900,94.1005608974359,ALIE,FGC,1,5,0.1
930,94.35096153846153,ALIE,FGC,1,5,0.1
960,94.48116987179488,ALIE,FGC,1,5,0.1
990,94.40104166666667,ALIE,FGC,1,5,0.1
1020,94.54126602564102,ALIE,FGC,1,5,0.1
1050,94.58133012820512,ALIE,FGC,1,5,0.1
1080,94.62139423076923,ALIE,FGC,1,5,0.1
1110,94.8417467948718,ALIE,FGC,1,5,0.1
1140,94.87179487179488,ALIE,FGC,1,5,0.1
1170,95.0020032051282,ALIE,FGC,1,5,0.1
1200,95.18229166666667,ALIE,FGC,1,5,0.1
1230,95.20232371794872,ALIE,FGC,1,5,0.1
1260,95.15224358974359,ALIE,FGC,1,5,0.1
1290,95.21233974358974,ALIE,FGC,1,5,0.1
1320,95.42267628205128,ALIE,FGC,1,5,0.1
1350,95.48277243589743,ALIE,FGC,1,5,0.1
1380,95.55288461538461,ALIE,FGC,1,5,0.1
1410,95.44270833333333,ALIE,FGC,1,5,0.1
1440,95.69310897435898,ALIE,FGC,1,5,0.1
1470,95.69310897435898,ALIE,FGC,1,5,0.1
1500,95.91346153846153,ALIE,FGC,1,5,0.1
30,28.435496794871796,ALIE,FGC,1,6,0.1
60,67.16746794871794,ALIE,FGC,1,6,0.1
90,73.62780448717949,ALIE,FGC,1,6,0.1
120,78.83613782051282,ALIE,FGC,1,6,0.1
150,82.48197115384616,ALIE,FGC,1,6,0.1
180,85.15625,ALIE,FGC,1,6,0.1
210,87.40985576923077,ALIE,FGC,1,6,0.1
240,88.68189102564102,ALIE,FGC,1,6,0.1
270,89.27283653846153,ALIE,FGC,1,6,0.1
300,89.95392628205128,ALIE,FGC,1,6,0.1
330,90.69511217948718,ALIE,FGC,1,6,0.1
360,91.07572115384616,ALIE,FGC,1,6,0.1
390,91.3661858974359,ALIE,FGC,1,6,0.1
420,91.98717948717949,ALIE,FGC,1,6,0.1
450,91.74679487179488,ALIE,FGC,1,6,0.1
480,92.27764423076923,ALIE,FGC,1,6,0.1
510,92.23758012820512,ALIE,FGC,1,6,0.1
540,92.73838141025641,ALIE,FGC,1,6,0.1
570,92.75841346153847,ALIE,FGC,1,6,0.1
600,92.93870192307692,ALIE,FGC,1,6,0.1
630,93.24919871794872,ALIE,FGC,1,6,0.1
660,93.0889423076923,ALIE,FGC,1,6,0.1
690,93.12900641025641,ALIE,FGC,1,6,0.1
720,93.30929487179488,ALIE,FGC,1,6,0.1
750,93.38942307692308,ALIE,FGC,1,6,0.1
780,93.3193108974359,ALIE,FGC,1,6,0.1
810,93.54967948717949,ALIE,FGC,1,6,0.1
840,93.34935897435898,ALIE,FGC,1,6,0.1
870,93.96033653846153,ALIE,FGC,1,6,0.1
900,93.86017628205128,ALIE,FGC,1,6,0.1
930,93.94030448717949,ALIE,FGC,1,6,0.1
960,93.97035256410257,ALIE,FGC,1,6,0.1
990,94.40104166666667,ALIE,FGC,1,6,0.1
1020,94.08052884615384,ALIE,FGC,1,6,0.1
1050,94.31089743589743,ALIE,FGC,1,6,0.1
1080,94.55128205128206,ALIE,FGC,1,6,0.1
1110,94.63141025641026,ALIE,FGC,1,6,0.1
1140,94.12059294871794,ALIE,FGC,1,6,0.1
1170,94.52123397435898,ALIE,FGC,1,6,0.1
1200,94.4911858974359,ALIE,FGC,1,6,0.1
1230,94.70152243589743,ALIE,FGC,1,6,0.1
1260,94.82171474358974,ALIE,FGC,1,6,0.1
1290,94.85176282051282,ALIE,FGC,1,6,0.1
1320,94.99198717948718,ALIE,FGC,1,6,0.1
1350,94.44110576923077,ALIE,FGC,1,6,0.1
1380,95.28245192307692,ALIE,FGC,1,6,0.1
1410,95.09214743589743,ALIE,FGC,1,6,0.1
1440,94.6113782051282,ALIE,FGC,1,6,0.1
1470,94.76161858974359,ALIE,FGC,1,6,0.1
1500,95.0020032051282,ALIE,FGC,1,6,0.1
30,33.333333333333336,ALIE,FGC,1,7,0.1
60,67.51802884615384,ALIE,FGC,1,7,0.1
90,75.5108173076923,ALIE,FGC,1,7,0.1
120,79.54727564102564,ALIE,FGC,1,7,0.1
150,83.70392628205128,ALIE,FGC,1,7,0.1
180,84.58533653846153,ALIE,FGC,1,7,0.1
210,86.53846153846153,ALIE,FGC,1,7,0.1
240,87.69030448717949,ALIE,FGC,1,7,0.1
270,88.19110576923077,ALIE,FGC,1,7,0.1
300,89.09254807692308,ALIE,FGC,1,7,0.1
330,89.4130608974359,ALIE,FGC,1,7,0.1
360,90.42467948717949,ALIE,FGC,1,7,0.1
390,91.02564102564102,ALIE,FGC,1,7,0.1
420,90.67508012820512,ALIE,FGC,1,7,0.1
450,91.60657051282051,ALIE,FGC,1,7,0.1
480,91.64663461538461,ALIE,FGC,1,7,0.1
510,91.73677884615384,ALIE,FGC,1,7,0.1
540,91.69671474358974,ALIE,FGC,1,7,0.1
570,92.4579326923077,ALIE,FGC,1,7,0.1
600,92.15745192307692,ALIE,FGC,1,7,0.1
630,92.75841346153847,ALIE,FGC,1,7,0.1
660,92.94871794871794,ALIE,FGC,1,7,0.1
690,92.91866987179488,ALIE,FGC,1,7,0.1
720,93.4395032051282,ALIE,FGC,1,7,0.1
750,93.28926282051282,ALIE,FGC,1,7,0.1
780,93.65985576923077,ALIE,FGC,1,7,0.1
810,93.58974358974359,ALIE,FGC,1,7,0.1
840,93.59975961538461,ALIE,FGC,1,7,0.1
870,93.98036858974359,ALIE,FGC,1,7,0.1
900,93.45953525641026,ALIE,FGC,1,7,0.1
930,94.1005608974359,ALIE,FGC,1,7,0.1
960,93.88020833333333,ALIE,FGC,1,7,0.1
990,94.01041666666667,ALIE,FGC,1,7,0.1
1020,94.27083333333333,ALIE,FGC,1,7,0.1
1050,93.96033653846153,ALIE,FGC,1,7,0.1
1080,94.42107371794872,ALIE,FGC,1,7,0.1
1110,94.44110576923077,ALIE,FGC,1,7,0.1
1140,94.56129807692308,ALIE,FGC,1,7,0.1
1170,94.86177884615384,ALIE,FGC,1,7,0.1
1200,94.29086538461539,ALIE,FGC,1,7,0.1
1230,94.86177884615384,ALIE,FGC,1,7,0.1
1260,94.75160256410257,ALIE,FGC,1,7,0.1
1290,94.8818108974359,ALIE,FGC,1,7,0.1
1320,94.91185897435898,ALIE,FGC,1,7,0.1
1350,94.82171474358974,ALIE,FGC,1,7,0.1
1380,94.67147435897436,ALIE,FGC,1,7,0.1
1410,94.90184294871794,ALIE,FGC,1,7,0.1
1440,95.06209935897436,ALIE,FGC,1,7,0.1
1470,94.95192307692308,ALIE,FGC,1,7,0.1
1500,95.44270833333333,ALIE,FGC,1,7,0.1
30,50.14022435897436,SF,FGC,1,1,0.1
60,73.27724358974359,SF,FGC,1,1,0.1
90,79.18669871794872,SF,FGC,1,1,0.1
120,80.40865384615384,SF,FGC,1,1,0.1
150,84.31490384615384,SF,FGC,1,1,0.1
180,85.33653846153847,SF,FGC,1,1,0.1
210,87.8104967948718,SF,FGC,1,1,0.1
240,88.81209935897436,SF,FGC,1,1,0.1
270,89.4931891025641,SF,FGC,1,1,0.1
300,90.1141826923077,SF,FGC,1,1,0.1
330,90.67508012820512,SF,FGC,1,1,0.1
360,91.0556891025641,SF,FGC,1,1,0.1
390,91.796875,SF,FGC,1,1,0.1
420,91.7568108974359,SF,FGC,1,1,0.1
450,92.33774038461539,SF,FGC,1,1,0.1
480,92.66826923076923,SF,FGC,1,1,0.1
510,92.86858974358974,SF,FGC,1,1,0.1
540,93.17908653846153,SF,FGC,1,1,0.1
570,93.41947115384616,SF,FGC,1,1,0.1
600,93.41947115384616,SF,FGC,1,1,0.1
630,93.51963141025641,SF,FGC,1,1,0.1
660,93.60977564102564,SF,FGC,1,1,0.1
690,93.92027243589743,SF,FGC,1,1,0.1
720,94.08052884615384,SF,FGC,1,1,0.1
750,94.19070512820512,SF,FGC,1,1,0.1
780,94.27083333333333,SF,FGC,1,1,0.1
810,94.54126602564102,SF,FGC,1,1,0.1
840,94.6514423076923,SF,FGC,1,1,0.1
870,94.60136217948718,SF,FGC,1,1,0.1
900,94.71153846153847,SF,FGC,1,1,0.1
930,94.921875,SF,FGC,1,1,0.1
960,95.06209935897436,SF,FGC,1,1,0.1
990,95.1923076923077,SF,FGC,1,1,0.1
1020,95.07211538461539,SF,FGC,1,1,0.1
1050,95.17227564102564,SF,FGC,1,1,0.1
1080,95.59294871794872,SF,FGC,1,1,0.1
1110,95.64302884615384,SF,FGC,1,1,0.1
1140,95.44270833333333,SF,FGC,1,1,0.1
1170,95.56290064102564,SF,FGC,1,1,0.1
1200,95.7431891025641,SF,FGC,1,1,0.1
1230,95.86338141025641,SF,FGC,1,1,0.1
1260,95.84334935897436,SF,FGC,1,1,0.1
1290,96.07371794871794,SF,FGC,1,1,0.1
1320,96.03365384615384,SF,FGC,1,1,0.1
1350,96.03365384615384,SF,FGC,1,1,0.1
1380,95.95352564102564,SF,FGC,1,1,0.1
1410,96.1738782051282,SF,FGC,1,1,0.1
1440,96.15384615384616,SF,FGC,1,1,0.1
1470,96.19391025641026,SF,FGC,1,1,0.1
1500,96.32411858974359,SF,FGC,1,1,0.1
30,39.90384615384615,SF,FGC,1,2,0.1
60,67.43790064102564,SF,FGC,1,2,0.1
90,76.20192307692308,SF,FGC,1,2,0.1
120,80.25841346153847,SF,FGC,1,2,0.1
150,82.55208333333333,SF,FGC,1,2,0.1
180,84.35496794871794,SF,FGC,1,2,0.1
210,86.89903846153847,SF,FGC,1,2,0.1
240,87.92067307692308,SF,FGC,1,2,0.1
270,88.671875,SF,FGC,1,2,0.1
300,89.60336538461539,SF,FGC,1,2,0.1
330,90.56490384615384,SF,FGC,1,2,0.1
360,90.72516025641026,SF,FGC,1,2,0.1
390,91.24599358974359,SF,FGC,1,2,0.1
420,91.55649038461539,SF,FGC,1,2,0.1
450,91.8770032051282,SF,FGC,1,2,0.1
480,92.15745192307692,SF,FGC,1,2,0.1
510,92.51802884615384,SF,FGC,1,2,0.1
540,92.72836538461539,SF,FGC,1,2,0.1
570,92.87860576923077,SF,FGC,1,2,0.1
600,93.30929487179488,SF,FGC,1,2,0.1
630,93.36939102564102,SF,FGC,1,2,0.1
660,93.59975961538461,SF,FGC,1,2,0.1
690,93.64983974358974,SF,FGC,1,2,0.1
720,93.84014423076923,SF,FGC,1,2,0.1
750,93.97035256410257,SF,FGC,1,2,0.1
780,94.12059294871794,SF,FGC,1,2,0.1
810,94.11057692307692,SF,FGC,1,2,0.1
840,94.21073717948718,SF,FGC,1,2,0.1
870,94.44110576923077,SF,FGC,1,2,0.1
900,94.44110576923077,SF,FGC,1,2,0.1
930,94.6113782051282,SF,FGC,1,2,0.1
960,94.71153846153847,SF,FGC,1,2,0.1
990,94.76161858974359,SF,FGC,1,2,0.1
1020,94.90184294871794,SF,FGC,1,2,0.1
1050,94.9619391025641,SF,FGC,1,2,0.1
1080,95.03205128205128,SF,FGC,1,2,0.1
1110,95.20232371794872,SF,FGC,1,2,0.1
1140,95.2724358974359,SF,FGC,1,2,0.1
1170,95.41266025641026,SF,FGC,1,2,0.1
1200,95.45272435897436,SF,FGC,1,2,0.1
1230,95.46274038461539,SF,FGC,1,2,0.1
1260,95.47275641025641,SF,FGC,1,2,0.1
1290,95.57291666666667,SF,FGC,1,2,0.1
1320,95.6229967948718,SF,FGC,1,2,0.1
1350,95.81330128205128,SF,FGC,1,2,0.1
1380,95.89342948717949,SF,FGC,1,2,0.1
1410,95.81330128205128,SF,FGC,1,2,0.1
1440,95.99358974358974,SF,FGC,1,2,0.1
1470,96.07371794871794,SF,FGC,1,2,0.1
1500,96.07371794871794,SF,FGC,1,2,0.1
30,29.38701923076923,SF,FGC,1,3,0.1
60,68.91025641025641,SF,FGC,1,3,0.1
90,76.94310897435898,SF,FGC,1,3,0.1
120,80.79927884615384,SF,FGC,1,3,0.1
150,84.05448717948718,SF,FGC,1,3,0.1
180,85.56690705128206,SF,FGC,1,3,0.1
210,87.1895032051282,SF,FGC,1,3,0.1
240,87.95072115384616,SF,FGC,1,3,0.1
270,88.68189102564102,SF,FGC,1,3,0.1
300,89.09254807692308,SF,FGC,1,3,0.1
330,89.73357371794872,SF,FGC,1,3,0.1
360,90.22435897435898,SF,FGC,1,3,0.1
390,90.37459935897436,SF,FGC,1,3,0.1
420,90.9354967948718,SF,FGC,1,3,0.1
450,91.20592948717949,SF,FGC,1,3,0.1
480,91.47636217948718,SF,FGC,1,3,0.1
510,91.74679487179488,SF,FGC,1,3,0.1
540,92.08733974358974,SF,FGC,1,3,0.1
570,92.27764423076923,SF,FGC,1,3,0.1
600,92.4579326923077,SF,FGC,1,3,0.1
630,92.54807692307692,SF,FGC,1,3,0.1
660,92.71834935897436,SF,FGC,1,3,0.1
690,92.85857371794872,SF,FGC,1,3,0.1
720,93.02884615384616,SF,FGC,1,3,0.1
750,93.13902243589743,SF,FGC,1,3,0.1
780,93.24919871794872,SF,FGC,1,3,0.1
810,93.359375,SF,FGC,1,3,0.1
840,93.4395032051282,SF,FGC,1,3,0.1
870,93.52964743589743,SF,FGC,1,3,0.1
900,93.78004807692308,SF,FGC,1,3,0.1
930,93.95032051282051,SF,FGC,1,3,0.1
960,94.140625,SF,FGC,1,3,0.1
990,94.19070512820512,SF,FGC,1,3,0.1
1020,94.1005608974359,SF,FGC,1,3,0.1
1050,94.25080128205128,SF,FGC,1,3,0.1
1080,94.28084935897436,SF,FGC,1,3,0.1
1110,94.32091346153847,SF,FGC,1,3,0.1
1140,94.52123397435898,SF,FGC,1,3,0.1
1170,94.58133012820512,SF,FGC,1,3,0.1
1200,94.55128205128206,SF,FGC,1,3,0.1
1230,94.64142628205128,SF,FGC,1,3,0.1
1260,94.8417467948718,SF,FGC,1,3,0.1
1290,94.97195512820512,SF,FGC,1,3,0.1
1320,95.05208333333333,SF,FGC,1,3,0.1
1350,95.02203525641026,SF,FGC,1,3,0.1
1380,95.10216346153847,SF,FGC,1,3,0.1
1410,95.29246794871794,SF,FGC,1,3,0.1
1440,95.41266025641026,SF,FGC,1,3,0.1
1470,95.34254807692308,SF,FGC,1,3,0.1
1500,95.17227564102564,SF,FGC,1,3,0.1
30,50.34054487179487,SF,FGC,1,4,0.1
60,72.58613782051282,SF,FGC,1,4,0.1
90,76.89302884615384,SF,FGC,1,4,0.1
120,82.67227564102564,SF,FGC,1,4,0.1
150,84.15464743589743,SF,FGC,1,4,0.1
180,85.90745192307692,SF,FGC,1,4,0.1
210,87.4599358974359,SF,FGC,1,4,0.1
240,88.53165064102564,SF,FGC,1,4,0.1
270,88.68189102564102,SF,FGC,1,4,0.1
300,89.43309294871794,SF,FGC,1,4,0.1
330,89.64342948717949,SF,FGC,1,4,0.1
360,89.98397435897436,SF,FGC,1,4,0.1
390,90.47475961538461,SF,FGC,1,4,0.1
420,90.86538461538461,SF,FGC,1,4,0.1
450,91.21594551282051,SF,FGC,1,4,0.1
480,91.37620192307692,SF,FGC,1,4,0.1
510,91.64663461538461,SF,FGC,1,4,0.1
540,91.7167467948718,SF,FGC,1,4,0.1
570,91.85697115384616,SF,FGC,1,4,0.1
600,91.89703525641026,SF,FGC,1,4,0.1
630,91.97716346153847,SF,FGC,1,4,0.1
660,92.24759615384616,SF,FGC,1,4,0.1
690,92.28766025641026,SF,FGC,1,4,0.1
720,92.37780448717949,SF,FGC,1,4,0.1
750,92.39783653846153,SF,FGC,1,4,0.1
780,92.62820512820512,SF,FGC,1,4,0.1
810,92.66826923076923,SF,FGC,1,4,0.1
840,93.0088141025641,SF,FGC,1,4,0.1
870,92.93870192307692,SF,FGC,1,4,0.1
900,93.19911858974359,SF,FGC,1,4,0.1
930,93.06891025641026,SF,FGC,1,4,0.1
960,93.44951923076923,SF,FGC,1,4,0.1
990,93.359375,SF,FGC,1,4,0.1
1020,93.49959935897436,SF,FGC,1,4,0.1
1050,93.60977564102564,SF,FGC,1,4,0.1
1080,93.72996794871794,SF,FGC,1,4,0.1
1110,93.69991987179488,SF,FGC,1,4,0.1
1140,93.81009615384616,SF,FGC,1,4,0.1
1170,93.97035256410257,SF,FGC,1,4,0.1
1200,93.92027243589743,SF,FGC,1,4,0.1
1230,94.09054487179488,SF,FGC,1,4,0.1
1260,94.0604967948718,SF,FGC,1,4,0.1
1290,94.09054487179488,SF,FGC,1,4,0.1
1320,94.20072115384616,SF,FGC,1,4,0.1
1350,94.20072115384616,SF,FGC,1,4,0.1
1380,94.19070512820512,SF,FGC,1,4,0.1
1410,94.30088141025641,SF,FGC,1,4,0.1
1440,94.40104166666667,SF,FGC,1,4,0.1
1470,94.43108974358974,SF,FGC,1,4,0.1
1500,94.51121794871794,SF,FGC,1,4,0.1
30,34.475160256410255,SF,FGC,1,5,0.1
60,51.252003205128204,SF,FGC,1,5,0.1
90,74.43910256410257,SF,FGC,1,5,0.1
120,80.51883012820512,SF,FGC,1,5,0.1
150,83.00280448717949,SF,FGC,1,5,0.1
180,84.8457532051282,SF,FGC,1,5,0.1
210,85.36658653846153,SF,FGC,1,5,0.1
240,86.26802884615384,SF,FGC,1,5,0.1
270,87.59014423076923,SF,FGC,1,5,0.1
300,87.42988782051282,SF,FGC,1,5,0.1
330,88.19110576923077,SF,FGC,1,5,0.1
360,88.88221153846153,SF,FGC,1,5,0.1
390,88.83213141025641,SF,FGC,1,5,0.1
420,89.27283653846153,SF,FGC,1,5,0.1
450,89.60336538461539,SF,FGC,1,5,0.1
480,90.13421474358974,SF,FGC,1,5,0.1
510,90.20432692307692,SF,FGC,1,5,0.1
540,89.9639423076923,SF,FGC,1,5,0.1
570,90.45472756410257,SF,FGC,1,5,0.1
600,90.625,SF,FGC,1,5,0.1
630,90.82532051282051,SF,FGC,1,5,0.1
660,90.73517628205128,SF,FGC,1,5,0.1
690,90.64503205128206,SF,FGC,1,5,0.1
720,90.83533653846153,SF,FGC,1,5,0.1
750,91.29607371794872,SF,FGC,1,5,0.1
780,91.15584935897436,SF,FGC,1,5,0.1
810,91.61658653846153,SF,FGC,1,5,0.1
840,91.15584935897436,SF,FGC,1,5,0.1
870,91.50641025641026,SF,FGC,1,5,0.1
900,91.49639423076923,SF,FGC,1,5,0.1
930,91.9170673076923,SF,FGC,1,5,0.1
960,91.53645833333333,SF,FGC,1,5,0.1
990,91.9170673076923,SF,FGC,1,5,0.1
1020,92.07732371794872,SF,FGC,1,5,0.1
1050,92.09735576923077,SF,FGC,1,5,0.1
1080,91.85697115384616,SF,FGC,1,5,0.1
1110,92.05729166666667,SF,FGC,1,5,0.1
1140,92.38782051282051,SF,FGC,1,5,0.1
1170,92.578125,SF,FGC,1,5,0.1
1200,92.66826923076923,SF,FGC,1,5,0.1
1230,92.40785256410257,SF,FGC,1,5,0.1
1260,92.36778846153847,SF,FGC,1,5,0.1
1290,92.67828525641026,SF,FGC,1,5,0.1
1320,92.75841346153847,SF,FGC,1,5,0.1
1350,92.6181891025641,SF,FGC,1,5,0.1
1380,92.74839743589743,SF,FGC,1,5,0.1
1410,92.68830128205128,SF,FGC,1,5,0.1
1440,92.89863782051282,SF,FGC,1,5,0.1
1470,93.01883012820512,SF,FGC,1,5,0.1
1500,93.03886217948718,SF,FGC,1,5,0.1
30,10.126201923076923,SF,FGC,1,6,0.1
60,33.102964743589745,SF,FGC,1,6,0.1
90,43.37940705128205,SF,FGC,1,6,0.1
120,72.2255608974359,SF,FGC,1,6,0.1
150,78.70592948717949,SF,FGC,1,6,0.1
180,81.61057692307692,SF,FGC,1,6,0.1
210,84.2548076923077,SF,FGC,1,6,0.1
240,85.5068108974359,SF,FGC,1,6,0.1
270,85.98758012820512,SF,FGC,1,6,0.1
300,87.109375,SF,FGC,1,6,0.1
330,87.33974358974359,SF,FGC,1,6,0.1
360,87.84054487179488,SF,FGC,1,6,0.1
390,88.41145833333333,SF,FGC,1,6,0.1
420,88.46153846153847,SF,FGC,1,6,0.1
450,88.60176282051282,SF,FGC,1,6,0.1
480,88.52163461538461,SF,FGC,1,6,0.1
510,89.04246794871794,SF,FGC,1,6,0.1
540,89.20272435897436,SF,FGC,1,6,0.1
570,89.35296474358974,SF,FGC,1,6,0.1
600,89.42307692307692,SF,FGC,1,6,0.1
630,89.79366987179488,SF,FGC,1,6,0.1
660,89.8036858974359,SF,FGC,1,6,0.1
690,90.07411858974359,SF,FGC,1,6,0.1
720,89.38301282051282,SF,FGC,1,6,0.1
750,90.234375,SF,FGC,1,6,0.1
780,89.62339743589743,SF,FGC,1,6,0.1
810,90.49479166666667,SF,FGC,1,6,0.1
840,89.7235576923077,SF,FGC,1,6,0.1
870,90.73517628205128,SF,FGC,1,6,0.1
900,90.55488782051282,SF,FGC,1,6,0.1
930,90.95552884615384,SF,FGC,1,6,0.1
960,90.75520833333333,SF,FGC,1,6,0.1
990,91.0957532051282,SF,FGC,1,6,0.1
1020,91.00560897435898,SF,FGC,1,6,0.1
1050,91.3661858974359,SF,FGC,1,6,0.1
1080,91.40625,SF,FGC,1,6,0.1
1110,91.23597756410257,SF,FGC,1,6,0.1
1140,91.29607371794872,SF,FGC,1,6,0.1
1170,91.43629807692308,SF,FGC,1,6,0.1
1200,91.50641025641026,SF,FGC,1,6,0.1
1230,91.7568108974359,SF,FGC,1,6,0.1
1260,91.77684294871794,SF,FGC,1,6,0.1
1290,91.8369391025641,SF,FGC,1,6,0.1
1320,91.74679487179488,SF,FGC,1,6,0.1
1350,91.95713141025641,SF,FGC,1,6,0.1
1380,91.61658653846153,SF,FGC,1,6,0.1
1410,92.01722756410257,SF,FGC,1,6,0.1
1440,91.99719551282051,SF,FGC,1,6,0.1
1470,92.04727564102564,SF,FGC,1,6,0.1
1500,92.0673076923077,SF,FGC,1,6,0.1
30,11.368189102564102,SF,FGC,1,7,0.1
60,3.796073717948718,SF,FGC,1,7,0.1
90,18.309294871794872,SF,FGC,1,7,0.1
120,15.955528846153847,SF,FGC,1,7,0.1
150,23.06690705128205,SF,FGC,1,7,0.1
180,42.54807692307692,SF,FGC,1,7,0.1
210,43.21915064102564,SF,FGC,1,7,0.1
240,53.72596153846154,SF,FGC,1,7,0.1
270,65.00400641025641,SF,FGC,1,7,0.1
300,67.82852564102564,SF,FGC,1,7,0.1
330,72.16546474358974,SF,FGC,1,7,0.1
360,77.53405448717949,SF,FGC,1,7,0.1
390,80.1983173076923,SF,FGC,1,7,0.1
420,81.40024038461539,SF,FGC,1,7,0.1
450,81.28004807692308,SF,FGC,1,7,0.1
480,79.0264423076923,SF,FGC,1,7,0.1
510,78.17508012820512,SF,FGC,1,7,0.1
540,79.5673076923077,SF,FGC,1,7,0.1
570,79.79767628205128,SF,FGC,1,7,0.1
600,79.46714743589743,SF,FGC,1,7,0.1
630,80.05809294871794,SF,FGC,1,7,0.1
660,80.60897435897436,SF,FGC,1,7,0.1
690,79.77764423076923,SF,FGC,1,7,0.1
720,79.44711538461539,SF,FGC,1,7,0.1
