Iterations,Accuracy (%),ATK,Aggregator,seed,f,niid
780,94.27083333333333,IPM,CC,3,3,0.3
810,94.53125,IPM,CC,3,3,0.3
840,94.42107371794872,IPM,CC,3,3,0.3
870,95.05208333333333,IPM,CC,3,3,0.3
900,95.08213141025641,IPM,CC,3,3,0.3
930,94.8016826923077,IPM,CC,3,3,0.3
960,95.07211538461539,IPM,CC,3,3,0.3
990,95.32251602564102,IPM,CC,3,3,0.3
1020,95.52283653846153,IPM,CC,3,3,0.3
1050,95.54286858974359,IPM,CC,3,3,0.3
1080,95.63301282051282,IPM,CC,3,3,0.3
1110,96.02363782051282,IPM,CC,3,3,0.3
1140,95.7431891025641,IPM,CC,3,3,0.3
1170,95.7431891025641,IPM,CC,3,3,0.3
1200,96.00360576923077,IPM,CC,3,3,0.3
1230,96.33413461538461,IPM,CC,3,3,0.3
1260,96.00360576923077,IPM,CC,3,3,0.3
1290,96.15384615384616,IPM,CC,3,3,0.3
1320,96.47435897435898,IPM,CC,3,3,0.3
1350,96.4042467948718,IPM,CC,3,3,0.3
1380,96.38421474358974,IPM,CC,3,3,0.3
1410,96.38421474358974,IPM,CC,3,3,0.3
1440,96.61458333333333,IPM,CC,3,3,0.3
1470,96.71474358974359,IPM,CC,3,3,0.3
1500,96.7548076923077,IPM,CC,3,3,0.3
30,30.67908653846154,IPM,CC,3,3,0.4
60,38.541666666666664,IPM,CC,3,3,0.4
90,62.43990384615385,IPM,CC,3,3,0.4
120,74.75961538461539,IPM,CC,3,3,0.4
150,77.36378205128206,IPM,CC,3,3,0.4
180,85.68709935897436,IPM,CC,3,3,0.4
210,84.60536858974359,IPM,CC,3,3,0.4
240,86.3681891025641,IPM,CC,3,3,0.4
270,87.01923076923077,IPM,CC,3,3,0.4
300,86.34815705128206,IPM,CC,3,3,0.4
330,89.42307692307692,IPM,CC,3,3,0.4
360,87.94070512820512,IPM,CC,3,3,0.4
390,89.74358974358974,IPM,CC,3,3,0.4
420,90.47475961538461,IPM,CC,3,3,0.4
450,90.13421474358974,IPM,CC,3,3,0.4
480,90.73517628205128,IPM,CC,3,3,0.4
510,92.05729166666667,IPM,CC,3,3,0.4
540,92.46794871794872,IPM,CC,3,3,0.4
570,93.06891025641026,IPM,CC,3,3,0.4
600,93.02884615384616,IPM,CC,3,3,0.4
630,93.25921474358974,IPM,CC,3,3,0.4
660,93.3193108974359,IPM,CC,3,3,0.4
690,93.89022435897436,IPM,CC,3,3,0.4
720,94.20072115384616,IPM,CC,3,3,0.4
750,94.25080128205128,IPM,CC,3,3,0.4
780,94.25080128205128,IPM,CC,3,3,0.4
810,94.4911858974359,IPM,CC,3,3,0.4
840,94.59134615384616,IPM,CC,3,3,0.4
870,94.79166666666667,IPM,CC,3,3,0.4
900,94.94190705128206,IPM,CC,3,3,0.4
930,94.9619391025641,IPM,CC,3,3,0.4
960,95.22235576923077,IPM,CC,3,3,0.4
990,95.36258012820512,IPM,CC,3,3,0.4
1020,95.34254807692308,IPM,CC,3,3,0.4
1050,95.69310897435898,IPM,CC,3,3,0.4
1080,95.703125,IPM,CC,3,3,0.4
1110,95.72315705128206,IPM,CC,3,3,0.4
1140,95.8233173076923,IPM,CC,3,3,0.4
1170,95.85336538461539,IPM,CC,3,3,0.4
1200,95.9735576923077,IPM,CC,3,3,0.4
1230,96.14383012820512,IPM,CC,3,3,0.4
1260,96.18389423076923,IPM,CC,3,3,0.4
1290,96.27403846153847,IPM,CC,3,3,0.4
1320,96.19391025641026,IPM,CC,3,3,0.4
1350,96.46434294871794,IPM,CC,3,3,0.4
1380,96.54447115384616,IPM,CC,3,3,0.4
1410,96.5244391025641,IPM,CC,3,3,0.4
1440,96.62459935897436,IPM,CC,3,3,0.4
1470,96.46434294871794,IPM,CC,3,3,0.4
1500,96.73477564102564,IPM,CC,3,3,0.4
30,10.336538461538462,IPM,CC,3,3,0.5
60,15.234375,IPM,CC,3,3,0.5
90,44.220753205128204,IPM,CC,3,3,0.5
120,51.37219551282051,IPM,CC,3,3,0.5
150,69.140625,IPM,CC,3,3,0.5
180,81.77083333333333,IPM,CC,3,3,0.5
210,81.77083333333333,IPM,CC,3,3,0.5
240,86.06770833333333,IPM,CC,3,3,0.5
270,85.99759615384616,IPM,CC,3,3,0.5
300,84.13461538461539,IPM,CC,3,3,0.5
330,87.99078525641026,IPM,CC,3,3,0.5
360,85.80729166666667,IPM,CC,3,3,0.5
390,89.34294871794872,IPM,CC,3,3,0.5
420,88.81209935897436,IPM,CC,3,3,0.5
450,88.09094551282051,IPM,CC,3,3,0.5
480,91.59655448717949,IPM,CC,3,3,0.5
510,91.33613782051282,IPM,CC,3,3,0.5
540,90.53485576923077,IPM,CC,3,3,0.5
570,92.41786858974359,IPM,CC,3,3,0.5
600,92.95873397435898,IPM,CC,3,3,0.5
630,92.62820512820512,IPM,CC,3,3,0.5
660,93.25921474358974,IPM,CC,3,3,0.5
690,93.4795673076923,IPM,CC,3,3,0.5
720,93.11899038461539,IPM,CC,3,3,0.5
750,93.73998397435898,IPM,CC,3,3,0.5
780,94.140625,IPM,CC,3,3,0.5
810,94.24078525641026,IPM,CC,3,3,0.5
840,94.44110576923077,IPM,CC,3,3,0.5
870,94.07051282051282,IPM,CC,3,3,0.5
900,94.4110576923077,IPM,CC,3,3,0.5
930,94.62139423076923,IPM,CC,3,3,0.5
960,94.99198717948718,IPM,CC,3,3,0.5
990,94.99198717948718,IPM,CC,3,3,0.5
1020,95.07211538461539,IPM,CC,3,3,0.5
1050,95.53285256410257,IPM,CC,3,3,0.5
1080,95.26241987179488,IPM,CC,3,3,0.5
1110,95.61298076923077,IPM,CC,3,3,0.5
1140,95.79326923076923,IPM,CC,3,3,0.5
1170,96.07371794871794,IPM,CC,3,3,0.5
1200,96.04366987179488,IPM,CC,3,3,0.5
1230,96.20392628205128,IPM,CC,3,3,0.5
1260,96.0536858974359,IPM,CC,3,3,0.5
1290,96.18389423076923,IPM,CC,3,3,0.5
1320,96.33413461538461,IPM,CC,3,3,0.5
1350,96.42427884615384,IPM,CC,3,3,0.5
1380,96.30408653846153,IPM,CC,3,3,0.5
1410,96.39423076923077,IPM,CC,3,3,0.5
1440,96.34415064102564,IPM,CC,3,3,0.5
1470,96.34415064102564,IPM,CC,3,3,0.5
1500,96.47435897435898,IPM,CC,3,3,0.5
30,10.336538461538462,IPM,CC,3,3,0.6
60,21.774839743589745,IPM,CC,3,3,0.6
90,37.83052884615385,IPM,CC,3,3,0.6
120,52.96474358974359,IPM,CC,3,3,0.6
150,54.62740384615385,IPM,CC,3,3,0.6
180,73.19711538461539,IPM,CC,3,3,0.6
210,83.05288461538461,IPM,CC,3,3,0.6
240,75.53084935897436,IPM,CC,3,3,0.6
270,82.67227564102564,IPM,CC,3,3,0.6
300,67.04727564102564,IPM,CC,3,3,0.6
330,76.96314102564102,IPM,CC,3,3,0.6
360,85.53685897435898,IPM,CC,3,3,0.6
390,81.5604967948718,IPM,CC,3,3,0.6
420,84.58533653846153,IPM,CC,3,3,0.6
450,89.3729967948718,IPM,CC,3,3,0.6
480,89.5733173076923,IPM,CC,3,3,0.6
510,88.19110576923077,IPM,CC,3,3,0.6
540,90.59495192307692,IPM,CC,3,3,0.6
570,91.80689102564102,IPM,CC,3,3,0.6
600,92.1875,IPM,CC,3,3,0.6
630,90.69511217948718,IPM,CC,3,3,0.6
660,91.8369391025641,IPM,CC,3,3,0.6
690,93.11899038461539,IPM,CC,3,3,0.6
720,93.46955128205128,IPM,CC,3,3,0.6
750,93.64983974358974,IPM,CC,3,3,0.6
780,93.82011217948718,IPM,CC,3,3,0.6
810,94.17067307692308,IPM,CC,3,3,0.6
840,94.20072115384616,IPM,CC,3,3,0.6
870,94.140625,IPM,CC,3,3,0.6
900,94.63141025641026,IPM,CC,3,3,0.6
930,94.95192307692308,IPM,CC,3,3,0.6
960,95.03205128205128,IPM,CC,3,3,0.6
990,95.20232371794872,IPM,CC,3,3,0.6
1020,95.37259615384616,IPM,CC,3,3,0.6
1050,95.3926282051282,IPM,CC,3,3,0.6
1080,95.33253205128206,IPM,CC,3,3,0.6
1110,95.56290064102564,IPM,CC,3,3,0.6
1140,95.77323717948718,IPM,CC,3,3,0.6
1170,95.88341346153847,IPM,CC,3,3,0.6
1200,96.00360576923077,IPM,CC,3,3,0.6
1230,96.34415064102564,IPM,CC,3,3,0.6
1260,96.3641826923077,IPM,CC,3,3,0.6
1290,96.22395833333333,IPM,CC,3,3,0.6
1320,96.23397435897436,IPM,CC,3,3,0.6
1350,96.49439102564102,IPM,CC,3,3,0.6
1380,96.63461538461539,IPM,CC,3,3,0.6
1410,96.57451923076923,IPM,CC,3,3,0.6
1440,96.80488782051282,IPM,CC,3,3,0.6
1470,96.89503205128206,IPM,CC,3,3,0.6
1500,96.7948717948718,IPM,CC,3,3,0.6
30,10.336538461538462,IPM,CC,3,3,0.7
60,27.764423076923077,IPM,CC,3,3,0.7
90,34.23477564102564,IPM,CC,3,3,0.7
120,53.18509615384615,IPM,CC,3,3,0.7
150,38.772035256410255,IPM,CC,3,3,0.7
180,50.681089743589745,IPM,CC,3,3,0.7
210,73.36738782051282,IPM,CC,3,3,0.7
240,65.1141826923077,IPM,CC,3,3,0.7
270,82.25160256410257,IPM,CC,3,3,0.7
300,78.45552884615384,IPM,CC,3,3,0.7
330,74.41907051282051,IPM,CC,3,3,0.7
360,79.59735576923077,IPM,CC,3,3,0.7
390,83.78405448717949,IPM,CC,3,3,0.7
420,79.09655448717949,IPM,CC,3,3,0.7
450,79.58733974358974,IPM,CC,3,3,0.7
480,88.60176282051282,IPM,CC,3,3,0.7
510,89.29286858974359,IPM,CC,3,3,0.7
540,87.90064102564102,IPM,CC,3,3,0.7
570,85.80729166666667,IPM,CC,3,3,0.7
600,88.89222756410257,IPM,CC,3,3,0.7
630,91.23597756410257,IPM,CC,3,3,0.7
660,91.25600961538461,IPM,CC,3,3,0.7
690,90.41466346153847,IPM,CC,3,3,0.7
720,91.22596153846153,IPM,CC,3,3,0.7
750,91.88701923076923,IPM,CC,3,3,0.7
780,92.52804487179488,IPM,CC,3,3,0.7
810,92.63822115384616,IPM,CC,3,3,0.7
840,92.68830128205128,IPM,CC,3,3,0.7
870,93.15905448717949,IPM,CC,3,3,0.7
900,93.67988782051282,IPM,CC,3,3,0.7
930,93.67988782051282,IPM,CC,3,3,0.7
960,93.78004807692308,IPM,CC,3,3,0.7
990,93.98036858974359,IPM,CC,3,3,0.7
1020,94.0604967948718,IPM,CC,3,3,0.7
1050,94.00040064102564,IPM,CC,3,3,0.7
1080,94.13060897435898,IPM,CC,3,3,0.7
1110,94.55128205128206,IPM,CC,3,3,0.7
1140,94.89182692307692,IPM,CC,3,3,0.7
1170,94.87179487179488,IPM,CC,3,3,0.7
1200,94.71153846153847,IPM,CC,3,3,0.7
1230,95.07211538461539,IPM,CC,3,3,0.7
1260,95.3926282051282,IPM,CC,3,3,0.7
1290,95.21233974358974,IPM,CC,3,3,0.7
1320,95.36258012820512,IPM,CC,3,3,0.7
1350,95.88341346153847,IPM,CC,3,3,0.7
1380,95.83333333333333,IPM,CC,3,3,0.7
1410,95.96354166666667,IPM,CC,3,3,0.7
1440,96.09375,IPM,CC,3,3,0.7
1470,96.23397435897436,IPM,CC,3,3,0.7
1500,96.1738782051282,IPM,CC,3,3,0.7
30,8.092948717948717,IPM,CC,3,3,0.8
60,14.833733974358974,IPM,CC,3,3,0.8
90,37.610176282051285,IPM,CC,3,3,0.8
120,49.41907051282051,IPM,CC,3,3,0.8
150,40.48477564102564,IPM,CC,3,3,0.8
180,43.12900641025641,IPM,CC,3,3,0.8
210,53.405448717948715,IPM,CC,3,3,0.8
240,66.4463141025641,IPM,CC,3,3,0.8
270,67.91866987179488,IPM,CC,3,3,0.8
300,74.40905448717949,IPM,CC,3,3,0.8
330,73.65785256410257,IPM,CC,3,3,0.8
360,78.17508012820512,IPM,CC,3,3,0.8
390,79.61738782051282,IPM,CC,3,3,0.8
420,76.34214743589743,IPM,CC,3,3,0.8
450,79.23677884615384,IPM,CC,3,3,0.8
480,81.69070512820512,IPM,CC,3,3,0.8
510,81.90104166666667,IPM,CC,3,3,0.8
540,79.04647435897436,IPM,CC,3,3,0.8
570,81.9511217948718,IPM,CC,3,3,0.8
600,86.07772435897436,IPM,CC,3,3,0.8
630,88.44150641025641,IPM,CC,3,3,0.8
660,87.64022435897436,IPM,CC,3,3,0.8
690,88.12099358974359,IPM,CC,3,3,0.8
720,89.47315705128206,IPM,CC,3,3,0.8
750,88.95232371794872,IPM,CC,3,3,0.8
780,87.70032051282051,IPM,CC,3,3,0.8
810,88.69190705128206,IPM,CC,3,3,0.8
840,90.72516025641026,IPM,CC,3,3,0.8
870,91.37620192307692,IPM,CC,3,3,0.8
900,90.96554487179488,IPM,CC,3,3,0.8
930,92.12740384615384,IPM,CC,3,3,0.8
960,93.71995192307692,IPM,CC,3,3,0.8
990,93.8301282051282,IPM,CC,3,3,0.8
1020,93.67988782051282,IPM,CC,3,3,0.8
1050,93.48958333333333,IPM,CC,3,3,0.8
1080,93.86017628205128,IPM,CC,3,3,0.8
1110,94.31089743589743,IPM,CC,3,3,0.8
1140,94.36097756410257,IPM,CC,3,3,0.8
1170,94.36097756410257,IPM,CC,3,3,0.8
1200,94.52123397435898,IPM,CC,3,3,0.8
1230,94.97195512820512,IPM,CC,3,3,0.8
1260,95.08213141025641,IPM,CC,3,3,0.8
1290,94.95192307692308,IPM,CC,3,3,0.8
1320,95.05208333333333,IPM,CC,3,3,0.8
1350,95.54286858974359,IPM,CC,3,3,0.8
1380,95.68309294871794,IPM,CC,3,3,0.8
1410,95.48277243589743,IPM,CC,3,3,0.8
1440,94.95192307692308,IPM,CC,3,3,0.8
1470,95.2323717948718,IPM,CC,3,3,0.8
1500,95.85336538461539,IPM,CC,3,3,0.8
30,10.336538461538462,IPM,CC,3,3,0.9
60,17.98878205128205,IPM,CC,3,3,0.9
90,9.915865384615385,IPM,CC,3,3,0.9
120,20.33253205128205,IPM,CC,3,3,0.9
150,29.176682692307693,IPM,CC,3,3,0.9
180,20.022035256410255,IPM,CC,3,3,0.9
210,39.47315705128205,IPM,CC,3,3,0.9
240,37.15945512820513,IPM,CC,3,3,0.9
270,41.115785256410255,IPM,CC,3,3,0.9
300,60.12620192307692,IPM,CC,3,3,0.9
330,60.76722756410256,IPM,CC,3,3,0.9
360,56.9911858974359,IPM,CC,3,3,0.9
390,73.32732371794872,IPM,CC,3,3,0.9
420,73.01682692307692,IPM,CC,3,3,0.9
450,64.8838141025641,IPM,CC,3,3,0.9
480,64.9639423076923,IPM,CC,3,3,0.9
510,75.19030448717949,IPM,CC,3,3,0.9
540,76.80288461538461,IPM,CC,3,3,0.9
570,77.75440705128206,IPM,CC,3,3,0.9
600,77.51402243589743,IPM,CC,3,3,0.9
630,77.51402243589743,IPM,CC,3,3,0.9
660,77.90464743589743,IPM,CC,3,3,0.9
690,80.44871794871794,IPM,CC,3,3,0.9
720,82.52203525641026,IPM,CC,3,3,0.9
750,83.9443108974359,IPM,CC,3,3,0.9
780,84.65544871794872,IPM,CC,3,3,0.9
810,85.2363782051282,IPM,CC,3,3,0.9
840,85.63701923076923,IPM,CC,3,3,0.9
870,85.8173076923077,IPM,CC,3,3,0.9
900,85.60697115384616,IPM,CC,3,3,0.9
930,85.94751602564102,IPM,CC,3,3,0.9
960,86.55849358974359,IPM,CC,3,3,0.9
990,86.70873397435898,IPM,CC,3,3,0.9
1020,86.45833333333333,IPM,CC,3,3,0.9
1050,87.09935897435898,IPM,CC,3,3,0.9
1080,88.73197115384616,IPM,CC,3,3,0.9
1110,89.67347756410257,IPM,CC,3,3,0.9
1140,89.55328525641026,IPM,CC,3,3,0.9
1170,89.87379807692308,IPM,CC,3,3,0.9
1200,90.90544871794872,IPM,CC,3,3,0.9
1230,91.60657051282051,IPM,CC,3,3,0.9
1260,90.76522435897436,IPM,CC,3,3,0.9
1290,90.01402243589743,IPM,CC,3,3,0.9
1320,91.65665064102564,IPM,CC,3,3,0.9
1350,93.2792467948718,IPM,CC,3,3,0.9
1380,92.83854166666667,IPM,CC,3,3,0.9
1410,92.07732371794872,IPM,CC,3,3,0.9
1440,93.0889423076923,IPM,CC,3,3,0.9
1470,94.51121794871794,IPM,CC,3,3,0.9
1500,94.58133012820512,IPM,CC,3,3,0.9
30,50.38060897435897,SF,CM,1,3,0.1
60,76.23197115384616,SF,CM,1,3,0.1
90,80.3886217948718,SF,CM,1,3,0.1
120,85.2363782051282,SF,CM,1,3,0.1
150,87.56009615384616,SF,CM,1,3,0.1
180,88.92227564102564,SF,CM,1,3,0.1
210,90.07411858974359,SF,CM,1,3,0.1
240,90.64503205128206,SF,CM,1,3,0.1
270,91.30608974358974,SF,CM,1,3,0.1
300,91.93709935897436,SF,CM,1,3,0.1
330,92.72836538461539,SF,CM,1,3,0.1
360,92.77844551282051,SF,CM,1,3,0.1
390,93.21915064102564,SF,CM,1,3,0.1
420,93.41947115384616,SF,CM,1,3,0.1
450,93.40945512820512,SF,CM,1,3,0.1
480,94.0204326923077,SF,CM,1,3,0.1
510,94.16065705128206,SF,CM,1,3,0.1
540,94.43108974358974,SF,CM,1,3,0.1
570,94.60136217948718,SF,CM,1,3,0.1
600,94.43108974358974,SF,CM,1,3,0.1
630,94.78165064102564,SF,CM,1,3,0.1
660,94.921875,SF,CM,1,3,0.1
690,95.14222756410257,SF,CM,1,3,0.1
720,95.24238782051282,SF,CM,1,3,0.1
750,95.3525641025641,SF,CM,1,3,0.1
780,95.38261217948718,SF,CM,1,3,0.1
810,95.55288461538461,SF,CM,1,3,0.1
840,95.55288461538461,SF,CM,1,3,0.1
870,95.54286858974359,SF,CM,1,3,0.1
900,95.67307692307692,SF,CM,1,3,0.1
930,95.83333333333333,SF,CM,1,3,0.1
960,95.71314102564102,SF,CM,1,3,0.1
990,95.96354166666667,SF,CM,1,3,0.1
1020,96.02363782051282,SF,CM,1,3,0.1
1050,96.07371794871794,SF,CM,1,3,0.1
1080,96.22395833333333,SF,CM,1,3,0.1
1110,96.30408653846153,SF,CM,1,3,0.1
1140,96.29407051282051,SF,CM,1,3,0.1
1170,96.47435897435898,SF,CM,1,3,0.1
1200,96.46434294871794,SF,CM,1,3,0.1
1230,96.47435897435898,SF,CM,1,3,0.1
1260,96.43429487179488,SF,CM,1,3,0.1
1290,96.46434294871794,SF,CM,1,3,0.1
1320,96.55448717948718,SF,CM,1,3,0.1
1350,96.64463141025641,SF,CM,1,3,0.1
1380,96.62459935897436,SF,CM,1,3,0.1
1410,96.64463141025641,SF,CM,1,3,0.1
1440,96.70472756410257,SF,CM,1,3,0.1
1470,96.85496794871794,SF,CM,1,3,0.1
1500,96.88501602564102,SF,CM,1,3,0.1
30,46.63461538461539,SF,CM,1,3,0.2
60,72.28565705128206,SF,CM,1,3,0.2
90,79.74759615384616,SF,CM,1,3,0.2
120,84.97596153846153,SF,CM,1,3,0.2
150,86.6386217948718,SF,CM,1,3,0.2
180,87.88060897435898,SF,CM,1,3,0.2
210,88.93229166666667,SF,CM,1,3,0.2
240,89.453125,SF,CM,1,3,0.2
270,90.5048076923077,SF,CM,1,3,0.2
300,91.1358173076923,SF,CM,1,3,0.2
330,91.89703525641026,SF,CM,1,3,0.2
360,91.66666666666667,SF,CM,1,3,0.2
390,92.23758012820512,SF,CM,1,3,0.2
420,92.38782051282051,SF,CM,1,3,0.2
450,93.03886217948718,SF,CM,1,3,0.2
480,93.37940705128206,SF,CM,1,3,0.2
510,93.24919871794872,SF,CM,1,3,0.2
540,93.63982371794872,SF,CM,1,3,0.2
570,93.92027243589743,SF,CM,1,3,0.2
600,94.09054487179488,SF,CM,1,3,0.2
630,94.29086538461539,SF,CM,1,3,0.2
660,94.08052884615384,SF,CM,1,3,0.2
690,94.6113782051282,SF,CM,1,3,0.2
720,94.8016826923077,SF,CM,1,3,0.2
750,94.85176282051282,SF,CM,1,3,0.2
780,94.93189102564102,SF,CM,1,3,0.2
810,95.40264423076923,SF,CM,1,3,0.2
840,95.63301282051282,SF,CM,1,3,0.2
870,95.68309294871794,SF,CM,1,3,0.2
900,95.92347756410257,SF,CM,1,3,0.2
930,95.68309294871794,SF,CM,1,3,0.2
960,95.90344551282051,SF,CM,1,3,0.2
990,95.93349358974359,SF,CM,1,3,0.2
1020,95.47275641025641,SF,CM,1,3,0.2
1050,96.16386217948718,SF,CM,1,3,0.2
1080,95.99358974358974,SF,CM,1,3,0.2
1110,96.18389423076923,SF,CM,1,3,0.2
1140,96.30408653846153,SF,CM,1,3,0.2
1170,96.55448717948718,SF,CM,1,3,0.2
1200,96.51442307692308,SF,CM,1,3,0.2
1230,96.38421474358974,SF,CM,1,3,0.2
1260,96.50440705128206,SF,CM,1,3,0.2
1290,96.65464743589743,SF,CM,1,3,0.2
1320,96.64463141025641,SF,CM,1,3,0.2
1350,96.68469551282051,SF,CM,1,3,0.2
1380,96.74479166666667,SF,CM,1,3,0.2
1410,96.45432692307692,SF,CM,1,3,0.2
1440,96.61458333333333,SF,CM,1,3,0.2
1470,96.47435897435898,SF,CM,1,3,0.2
1500,96.82491987179488,SF,CM,1,3,0.2
30,60.13621794871795,SF,CM,1,3,0.3
60,66.85697115384616,SF,CM,1,3,0.3
90,80.01802884615384,SF,CM,1,3,0.3
120,82.7323717948718,SF,CM,1,3,0.3
150,83.19310897435898,SF,CM,1,3,0.3
180,84.15464743589743,SF,CM,1,3,0.3
210,86.50841346153847,SF,CM,1,3,0.3
240,87.29967948717949,SF,CM,1,3,0.3
270,87.70032051282051,SF,CM,1,3,0.3
300,89.20272435897436,SF,CM,1,3,0.3
330,90.48477564102564,SF,CM,1,3,0.3
360,90.3145032051282,SF,CM,1,3,0.3
390,90.76522435897436,SF,CM,1,3,0.3
420,90.12419871794872,SF,CM,1,3,0.3
450,91.50641025641026,SF,CM,1,3,0.3
480,91.9170673076923,SF,CM,1,3,0.3
510,92.23758012820512,SF,CM,1,3,0.3
540,92.09735576923077,SF,CM,1,3,0.3
570,93.09895833333333,SF,CM,1,3,0.3
600,93.09895833333333,SF,CM,1,3,0.3
630,93.81009615384616,SF,CM,1,3,0.3
660,93.94030448717949,SF,CM,1,3,0.3
690,93.59975961538461,SF,CM,1,3,0.3
720,94.03044871794872,SF,CM,1,3,0.3
750,94.0204326923077,SF,CM,1,3,0.3
780,94.4911858974359,SF,CM,1,3,0.3
810,94.51121794871794,SF,CM,1,3,0.3
840,94.85176282051282,SF,CM,1,3,0.3
870,95.07211538461539,SF,CM,1,3,0.3
900,95.0020032051282,SF,CM,1,3,0.3
930,95.32251602564102,SF,CM,1,3,0.3
960,95.40264423076923,SF,CM,1,3,0.3
990,95.40264423076923,SF,CM,1,3,0.3
1020,95.34254807692308,SF,CM,1,3,0.3
1050,95.68309294871794,SF,CM,1,3,0.3
1080,95.57291666666667,SF,CM,1,3,0.3
1110,95.64302884615384,SF,CM,1,3,0.3
1140,95.703125,SF,CM,1,3,0.3
1170,95.83333333333333,SF,CM,1,3,0.3
1200,95.80328525641026,SF,CM,1,3,0.3
1230,95.76322115384616,SF,CM,1,3,0.3
1260,95.92347756410257,SF,CM,1,3,0.3
1290,96.35416666666667,SF,CM,1,3,0.3
1320,96.26402243589743,SF,CM,1,3,0.3
1350,96.12379807692308,SF,CM,1,3,0.3
1380,96.18389423076923,SF,CM,1,3,0.3
1410,96.08373397435898,SF,CM,1,3,0.3
1440,96.3641826923077,SF,CM,1,3,0.3
1470,96.42427884615384,SF,CM,1,3,0.3
1500,96.59455128205128,SF,CM,1,3,0.3
30,46.03365384615385,SF,CM,1,3,0.4
60,68.2391826923077,SF,CM,1,3,0.4
90,74.69951923076923,SF,CM,1,3,0.4
120,81.40024038461539,SF,CM,1,3,0.4
150,80.88942307692308,SF,CM,1,3,0.4
180,83.72395833333333,SF,CM,1,3,0.4
210,82.60216346153847,SF,CM,1,3,0.4
240,85.05608974358974,SF,CM,1,3,0.4
270,82.3417467948718,SF,CM,1,3,0.4
300,85.53685897435898,SF,CM,1,3,0.4
330,86.48838141025641,SF,CM,1,3,0.4
360,88.82211538461539,SF,CM,1,3,0.4
390,89.1025641025641,SF,CM,1,3,0.4
420,90.40464743589743,SF,CM,1,3,0.4
450,90.37459935897436,SF,CM,1,3,0.4
480,89.64342948717949,SF,CM,1,3,0.4
510,90.1943108974359,SF,CM,1,3,0.4
540,91.1358173076923,SF,CM,1,3,0.4
570,91.56650641025641,SF,CM,1,3,0.4
600,92.03725961538461,SF,CM,1,3,0.4
630,92.32772435897436,SF,CM,1,3,0.4
660,92.38782051282051,SF,CM,1,3,0.4
690,92.95873397435898,SF,CM,1,3,0.4
720,92.9286858974359,SF,CM,1,3,0.4
750,93.37940705128206,SF,CM,1,3,0.4
780,93.59975961538461,SF,CM,1,3,0.4
810,93.4395032051282,SF,CM,1,3,0.4
840,93.49959935897436,SF,CM,1,3,0.4
870,93.54967948717949,SF,CM,1,3,0.4
900,94.11057692307692,SF,CM,1,3,0.4
930,93.84014423076923,SF,CM,1,3,0.4
960,94.69150641025641,SF,CM,1,3,0.4
990,94.68149038461539,SF,CM,1,3,0.4
1020,94.33092948717949,SF,CM,1,3,0.4
1050,94.9619391025641,SF,CM,1,3,0.4
1080,95.15224358974359,SF,CM,1,3,0.4
1110,95.22235576923077,SF,CM,1,3,0.4
1140,95.57291666666667,SF,CM,1,3,0.4
1170,95.703125,SF,CM,1,3,0.4
1200,95.85336538461539,SF,CM,1,3,0.4
1230,95.81330128205128,SF,CM,1,3,0.4
1260,95.48277243589743,SF,CM,1,3,0.4
1290,96.0136217948718,SF,CM,1,3,0.4
1320,95.57291666666667,SF,CM,1,3,0.4
1350,95.91346153846153,SF,CM,1,3,0.4
1380,95.95352564102564,SF,CM,1,3,0.4
1410,96.00360576923077,SF,CM,1,3,0.4
1440,96.02363782051282,SF,CM,1,3,0.4
1470,96.14383012820512,SF,CM,1,3,0.4
1500,96.19391025641026,SF,CM,1,3,0.4
30,18.699919871794872,SF,CM,1,3,0.5
60,62.53004807692308,SF,CM,1,3,0.5
90,69.36097756410257,SF,CM,1,3,0.5
120,71.38421474358974,SF,CM,1,3,0.5
150,73.91826923076923,SF,CM,1,3,0.5
180,81.21995192307692,SF,CM,1,3,0.5
210,80.7792467948718,SF,CM,1,3,0.5
240,79.39703525641026,SF,CM,1,3,0.5
270,79.1766826923077,SF,CM,1,3,0.5
300,76.16185897435898,SF,CM,1,3,0.5
330,79.04647435897436,SF,CM,1,3,0.5
360,84.57532051282051,SF,CM,1,3,0.5
390,86.18790064102564,SF,CM,1,3,0.5
420,85.0761217948718,SF,CM,1,3,0.5
450,88.06089743589743,SF,CM,1,3,0.5
480,88.04086538461539,SF,CM,1,3,0.5
510,88.07091346153847,SF,CM,1,3,0.5
540,89.28285256410257,SF,CM,1,3,0.5
570,89.73357371794872,SF,CM,1,3,0.5
600,89.66346153846153,SF,CM,1,3,0.5
630,91.41626602564102,SF,CM,1,3,0.5
660,91.61658653846153,SF,CM,1,3,0.5
690,91.21594551282051,SF,CM,1,3,0.5
720,91.25600961538461,SF,CM,1,3,0.5
750,92.20753205128206,SF,CM,1,3,0.5
780,92.1073717948718,SF,CM,1,3,0.5
810,92.2275641025641,SF,CM,1,3,0.5
840,92.60817307692308,SF,CM,1,3,0.5
870,92.77844551282051,SF,CM,1,3,0.5
900,92.67828525641026,SF,CM,1,3,0.5
930,93.15905448717949,SF,CM,1,3,0.5
960,92.90865384615384,SF,CM,1,3,0.5
990,93.78004807692308,SF,CM,1,3,0.5
1020,91.70673076923077,SF,CM,1,3,0.5
1050,93.45953525641026,SF,CM,1,3,0.5
1080,93.36939102564102,SF,CM,1,3,0.5
1110,93.8701923076923,SF,CM,1,3,0.5
